ts,utilization,time_in_station,time_in_queue,time_driving,meters_traveled
3789,0.2598375,53.451218,0.1097561,137.43903,2171.4023
3790,0.25284562,53.682926,0.1097561,138.20732,2193.8171
3791,0.2513009,53.90244,0.1097561,138.98781,2193.8171
3792,0.2513009,54.121952,0.1097561,139.7683,2211.5366
3793,0.25585374,54.353657,0.1097561,140.53659,2240.7927
3794,0.25341475,54.585365,0.1097561,141.30487,2240.7927
3795,0.25382122,54.80488,0.1097561,142.08537,2240.7927
3796,0.25390252,55.02439,0.1097561,142.86586,2240.7927
3797,0.25390252,55.243904,0.1097561,143.64635,2240.7927
3798,0.25390252,55.47561,0.1097561,144.41463,2258.5122
3799,0.2519513,55.707317,0.1097561,145.18292,2258.5122
3800,0.25479683,55.951218,0.1097561,145.93903,2276.2317
3801,0.2573172,56.219513,0.1097561,146.67073,2309.805
3802,0.25626025,56.47561,0.1097561,147.41463,2309.805
3803,0.25642285,56.743904,0.1097561,148.14635,2325.6584
3804,0.25512204,57.036587,0.1097561,148.85365,2356.4512
3805,0.25560984,57.30488,0.1097561,149.58537,2378.866
3806,0.25772366,57.609756,0.1097561,150.28049,2444.8416
3807,0.2532521,57.914635,0.1097561,150.97562,2444.8416
3808,0.2532521,58.207317,0.1097561,151.68292,2444.8416
3809,0.2545529,58.52439,0.1097561,152.36586,2478.4146
3810,0.25130087,58.841465,0.1097561,153.04878,2500.8293
3811,0.2508131,59.158535,0.1097561,153.7317,2500.8293
3812,0.2508131,59.463413,0.1097561,154.42683,2500.8293
3813,0.2539838,59.80488,0.1097561,155.08537,2566.1099
3814,0.2504066,60.134148,0.1097561,155.7561,2566.1099
3815,0.2520326,60.463413,0.1097561,156.42683,2566.1099
3816,0.25341472,60.80488,0.1097561,157.08537,2594.695
3817,0.25130087,61.134148,0.12195122,157.7439,2594.695
3818,0.25130087,61.463413,0.13414635,158.40244,2594.695
3819,0.25227648,61.817074,0.14634146,159.03659,2621.561
3820,0.24780492,62.207317,0.15853658,159.63414,2677.4146
3821,0.24455291,62.585365,0.17073171,160.2439,2677.4146
3822,0.24455291,62.963413,0.18292683,160.85365,2677.4146
3823,0.24520332,63.341465,0.19512194,161.46341,2677.4146
3824,0.24520332,63.719513,0.20731707,162.07317,2697.0244
3825,0.24707325,64.10976,0.2195122,162.67073,2721.2195
3826,0.24609761,64.48781,0.23170732,163.28049,2721.2195
3827,0.24609761,64.86585,0.24390244,163.89024,2721.2195
3828,0.24609761,65.243904,0.25609756,164.5,2721.2195
3829,0.24609761,65.62195,0.2682927,165.10976,2721.2195
3830,0.24975616,65.98781,0.2804878,165.7317,2721.2195
3831,0.24975616,66.34146,0.29268292,166.36586,2721.2195
3832,0.24975616,66.68293,0.30487806,167.01219,2721.2195
3833,0.24975616,67.02439,0.31707317,167.65854,2721.2195
3834,0.25024396,67.37805,0.3292683,168.29268,2777.5244
3835,0.24788624,67.70731,0.35365853,168.93903,2777.5244
3836,0.24788624,68.03658,0.37804878,169.58537,2777.5244
3837,0.24902444,68.39024,0.40243903,170.20732,2817.6584
3838,0.24853665,68.756096,0.42682928,170.81708,2842.7195
3839,0.24658543,69.12195,0.4512195,171.42683,2842.7195
3840,0.24658543,69.47561,0.47560975,172.04878,2842.7195
3841,0.24731715,69.84146,0.5,172.65854,2866.5
3842,0.2515448,70.20731,0.5243902,173.2683,2888.9146
3843,0.24894316,70.54878,0.5487805,173.90244,2888.9146
3844,0.24894316,70.914635,0.5731707,174.51219,2937.4512
3845,0.24813017,71.268295,0.597561,175.13414,2937.4512
3846,0.24813017,71.597565,0.6219512,175.78049,2937.4512
3847,0.2512196,71.939026,0.64634144,176.41463,2971.0244
3848,0.24861799,72.243904,0.6707317,177.08537,2971.0244
3849,0.24861799,72.54878,0.69512194,177.7561,2971.0244
3850,0.24861799,72.86585,0.7195122,178.41463,2993.439
3851,0.24829279,73.15854,0.74390244,179.09756,2993.439
3852,0.24829279,73.439026,0.76829267,179.79268,2993.439
3853,0.24861799,73.71951,0.79268295,180.48781,2993.439
3854,0.2489432,74.01219,0.8292683,181.15854,3014.2927
3855,0.24772367,74.268295,0.86585367,181.86586,3014.2927
3856,0.24780497,74.52439,0.902439,182.57317,3014.2927
3857,0.24780497,74.78049,0.9390244,183.28049,3014.2927
3858,0.24780497,75.02439,0.9756098,184,3014.2927
3859,0.24780497,75.268295,1.0121951,184.71951,3014.2927
3860,0.2489432,75.53658,1.0487804,185.41463,3093.0122
3861,0.24439032,75.78049,1.0853659,186.13414,3093.0122
3862,0.24447162,76,1.1219512,186.87805,3121.5977
3863,0.24390253,76.231705,1.1585366,187.60976,3137.4512
3864,0.24333341,76.46342,1.195122,188.34146,3137.4512
3865,0.24560983,76.70731,1.2317073,189.06097,3159.866
3866,0.24764234,76.939026,1.2682927,189.79268,3159.866
3867,0.24772365,77.15854,1.304878,190.53659,3159.866
3868,0.24959357,77.402435,1.3414634,191.2561,3195.305
3869,0.24845535,77.65854,1.3780488,191.96341,3211.1584
3870,0.24682933,77.92683,1.4146341,192.65854,3233.5732
3871,0.25000006,78.20731,1.4512196,193.34146,3262.1584
3872,0.25016266,78.48781,1.4878049,194.02438,3262.1584
3873,0.25016266,78.78049,1.5121951,194.70732,3284.5732
3874,0.24926835,79.097565,1.5365853,195.36586,3345.8416
3875,0.24691063,79.414635,1.5609756,196.02438,3345.8416
3876,0.24691063,79.70731,1.5853659,196.70732,3345.8416
3877,0.24691063,80,1.6097561,197.39024,3345.8416
3878,0.24691063,80.29269,1.6341463,198.07317,3345.8416
3879,0.24764234,80.57317,1.6585366,198.7683,3363.561
3880,0.24105698,80.85366,1.6707317,199.47562,3381.2805
3881,0.24455291,81.14634,1.6829268,200.17073,3397.134
3882,0.2437399,81.439026,1.695122,200.86586,3397.134
3883,0.24414639,81.731705,1.7073171,201.56097,3414.8538
3884,0.24219517,82.01219,1.7195122,202.2683,3414.8538
3885,0.24219517,82.30488,1.7195122,202.97562,3435.7073
3886,0.24243909,82.585365,1.7195122,203.69513,3460.7683
3887,0.24203256,82.87805,1.7195122,204.40244,3489.3538
3888,0.24186996,83.17073,1.7195122,205.10976,3489.3538
3889,0.24186996,83.439026,1.7195122,205.84146,3489.3538
3890,0.24186996,83.71951,1.7195122,206.56097,3507.0732
3891,0.23699188,84,1.7195122,207.28049,3507.0732
3892,0.23699188,84.268295,1.7195122,208.01219,3507.0732
3893,0.23699188,84.53658,1.7195122,208.7439,3507.0732
3894,0.23699188,84.80488,1.7195122,209.47562,3507.0732
3895,0.23699188,85.07317,1.7195122,210.20732,3507.0732
3896,0.23699188,85.32927,1.7195122,210.95122,3507.0732
3897,0.23739839,85.597565,1.7195122,211.68292,3529.4878
3898,0.24048784,85.89024,1.7195122,212.39024,3561.5122
3899,0.2386179,86.18293,1.7195122,213.09756,3561.5122
3900,0.24235775,86.5,1.7195122,213.78049,3611
3901,0.24235775,86.82927,1.7195122,214.45122,3642.7073
3902,0.24195124,87.14634,1.7195122,215.13414,3678.1584
3903,0.24430896,87.47561,1.7195122,215.80487,3694.0122
3904,0.2464228,87.79269,1.7195122,216.48781,3694.0122
3905,0.2472358,88.10976,1.7195122,217.17073,3719.0732
3906,0.24504068,88.42683,1.7195122,217.85365,3719.0732
3907,0.24504068,88.743904,1.7195122,218.53659,3736.7927
3908,0.24471548,89.060974,1.7195122,219.21951,3736.7927
3909,0.24479678,89.39024,1.7195122,219.89024,3765.378
3910,0.24414638,89.69512,1.7195122,220.58537,3765.378
3911,0.24414638,89.98781,1.7195122,221.29268,3765.378
3912,0.24447158,90.28049,1.7195122,222,3790.439
3913,0.24569109,90.57317,1.7195122,222.70732,3808.1584
3914,0.24073175,90.87805,1.7195122,223.40244,3840.8416
3915,0.24243906,91.18293,1.7195122,224.09756,3858.561
3916,0.24292688,91.47561,1.7195122,224.80487,3874.4146
3917,0.24195127,91.768295,1.7195122,225.51219,3874.4146
3918,0.24195127,92.060974,1.7195122,226.21951,3874.4146
3919,0.24211386,92.36585,1.7195122,226.91463,3892.134
3920,0.24154475,92.67073,1.7195122,227.60976,3892.134
3921,0.24373984,92.98781,1.7195122,228.29268,3920.939
3922,0.24024391,93.30488,1.7195122,228.97562,3943.3538
3923,0.2389431,93.60976,1.7195122,229.67073,3943.3538
3924,0.24040653,93.92683,1.7317073,230.34146,3961.0732
3925,0.2388618,94.231705,1.7439024,231.02438,3961.0732
3926,0.2388618,94.53658,1.7560976,231.70732,3961.0732
3927,0.24138214,94.85366,1.7682927,232.37805,3997.2317
3928,0.2382114,95.17073,1.7804878,233.04878,4029.9146
3929,0.23813008,95.47561,1.7926829,233.7317,4029.9146
3930,0.238374,95.80488,1.804878,234.39024,4056.9756
3931,0.23414636,96.13415,1.8170732,235.04878,4056.9756
3932,0.23414636,96.45122,1.8292683,235.71951,4056.9756
3933,0.23487805,96.78049,1.8414634,236.37805,4080.756
3934,0.23211384,97.10976,1.8536586,237.03659,4080.756
3935,0.23211384,97.439026,1.8658537,237.69513,4080.756
3936,0.23211384,97.768295,1.8780488,238.35365,4080.756
3937,0.23211384,98.097565,1.8902439,239.01219,4080.756
3938,0.23211384,98.42683,1.902439,239.67073,4080.756
3939,0.23463415,98.756096,1.9146341,240.32927,4103.171
3940,0.23463415,99.060974,1.9268292,241.01219,4103.171
3941,0.23471546,99.37805,1.9390244,241.68292,4119.0244
3942,0.23292683,99.67073,1.9512196,242.37805,4119.0244
3943,0.23292683,99.95122,1.9634147,243.08537,4119.0244
3944,0.23463415,100.243904,1.9756098,243.78049,4174.122
3945,0.23373985,100.52439,1.9878049,244.48781,4174.122
3946,0.23552848,100.81707,2,245.18292,4196.1465
3947,0.23333335,101.10976,2.012195,245.87805,4218.561
3948,0.23333335,101.402435,2.0243902,246.57317,4218.561
3949,0.23479676,101.69512,2.0365853,247.2683,4247.1465
3950,0.23211384,101.98781,2.0487804,247.96341,4247.1465
3951,0.23211384,102.268295,2.0609756,248.67073,4247.1465
3952,0.23813011,102.54878,2.0731707,249.37805,4247.1465
3953,0.23813011,102.82927,2.0853658,250.08537,4247.1465
3954,0.23821142,103.097565,2.097561,250.80487,4247.1465
3955,0.23821142,103.35366,2.109756,251.53659,4247.1465
3956,0.23821142,103.597565,2.121951,252.28049,4247.1465
3957,0.23902445,103.84146,2.1341465,253.02438,4264.8657
3958,0.23943093,104.085365,2.1463416,253.7683,4286.89
3959,0.23406509,104.34146,2.1585367,254.5,4302.744
3960,0.22983745,104.60976,2.1707318,255.21951,4318.5977
3961,0.23008135,104.86585,2.182927,255.95122,4318.5977
3962,0.23008135,105.12195,2.195122,256.68292,4318.5977
3963,0.23008135,105.35366,2.207317,257.43903,4318.5977
3964,0.23284556,105.585365,2.2195122,258.19513,4350.3047
3965,0.23235777,105.81707,2.2317073,258.95123,4350.3047
3966,0.23235777,106.03658,2.2439024,259.7195,4350.3047
3967,0.23447157,106.28049,2.2560976,260.4634,4378.8413
3968,0.23333338,106.53658,2.2804878,261.18292,4396.561
3969,0.23268297,106.768295,2.304878,261.92682,4396.561
3970,0.23268297,106.98781,2.3292682,262.68292,4396.561
3971,0.23268297,107.20731,2.3536584,263.43903,4396.561
3972,0.23268297,107.402435,2.378049,264.2195,4396.561
3973,0.23268297,107.597565,2.402439,265,4396.561
3974,0.23268297,107.80488,2.4146342,265.7805,4418.9756
3975,0.23130085,108.01219,2.4268293,266.56097,4436.6953
3976,0.22821143,108.21951,2.4390244,267.34146,4436.6953
3977,0.22821143,108.42683,2.4512196,268.12195,4436.6953
3978,0.22821143,108.63415,2.4634147,268.90244,4436.6953
3979,0.23357728,108.85366,2.4756098,269.67075,4468.4023
3980,0.23747972,109.085365,2.487805,270.42682,4486.122
3981,0.23918703,109.31707,2.5,271.18292,4508.5366
3982,0.23918703,109.54878,2.512195,271.93903,4508.5366
3983,0.24747972,109.79269,2.5243902,272.68292,4551.317
3984,0.24617891,110.04878,2.5365853,273.41464,4573.732
3985,0.24471551,110.30488,2.5487804,274.14633,4573.732
3986,0.24666673,110.54878,2.5609756,274.89026,4623.8657
3987,0.24609761,110.79269,2.5731707,275.63416,4623.8657
3988,0.24918705,111.03658,2.5853658,276.37805,4635.073
3989,0.2444716,111.268295,2.597561,277.13416,4635.073
3990,0.2444716,111.5,2.609756,277.89026,4635.073
3991,0.2444716,111.71951,2.621951,278.65854,4635.073
3992,0.2444716,111.939026,2.6341465,279.42682,4635.073
3993,0.24959356,112.19512,2.6463416,280.15854,4722.268
3994,0.24560979,112.45122,2.6585367,280.89026,4722.268
3995,0.2473984,112.70731,2.6707318,281.62195,4722.268
3996,0.24747969,112.96342,2.682927,282.35367,4722.268
3997,0.24747969,113.231705,2.695122,283.07318,4744.683
3998,0.2464228,113.5,2.707317,283.7927,4744.683
3999,0.2464228,113.756096,2.7195122,284.52438,4744.683
4000,0.24983743,114.02439,2.7317073,285.2439,4769.2925
4001,0.2488618,114.29269,2.7439024,285.9634,4787.012
4002,0.2485366,114.54878,2.7560976,286.69513,4787.012
4003,0.2485366,114.80488,2.7682927,287.42682,4787.012
4004,0.2485366,115.07317,2.7804878,288.14633,4809.427
4005,0.25008133,115.36585,2.792683,288.84146,4844.8657
4006,0.2485366,115.65854,2.804878,289.5366,4866.89
4007,0.24747969,115.95122,2.817073,290.23172,4866.89
4008,0.25056913,116.256096,2.8292682,290.91464,4883.439
4009,0.24983741,116.54878,2.8414633,291.60974,4904.2925
4010,0.24894312,116.82927,2.8536584,292.31708,4904.2925
4011,0.24894312,117.10976,2.8658535,293.02438,4904.2925
4012,0.24894312,117.39024,2.878049,293.73172,4904.2925
4013,0.25138214,117.70731,2.890244,294.40244,4948.683
4014,0.24601626,118.02439,2.902439,295.07318,4948.683
4015,0.24601626,118.34146,2.9146342,295.7439,4948.683
4016,0.24601626,118.64634,2.9268293,296.42682,4948.683
4017,0.24617887,118.95122,2.9390244,297.10974,4971.0977
4018,0.247561,119.268295,2.9512196,297.7805,4993.122
4019,0.24715447,119.585365,2.9634147,298.45123,4993.122
4020,0.24894309,119.902435,2.9756098,299.12195,4993.122
4021,0.24894309,120.20731,2.987805,299.80487,4993.122
4022,0.2495935,120.52439,3,300.47562,5048.61
4023,0.24739838,120.82927,3.012195,301.15854,5048.61
4024,0.24902439,121.14634,3.0243902,301.82925,5072.39
4025,0.2482114,121.439026,3.0365853,302.52438,5072.39
4026,0.2482114,121.71951,3.0487804,303.23172,5072.39
4027,0.2482114,122.01219,3.0609756,303.92682,5085.073
4028,0.24829268,122.30488,3.0731707,304.62195,5102.7925
4029,0.24609756,122.62195,3.0853658,305.2927,5153.1953
4030,0.24463417,122.92683,3.097561,305.97562,5153.1953
4031,0.24869923,123.28049,3.109756,306.60974,5236.829
4032,0.24617891,123.64634,3.121951,307.23172,5252.683
4033,0.24341467,124.01219,3.1341465,307.85367,5252.683
4034,0.24341467,124.39024,3.1341465,308.47562,5275.0977
4035,0.24284557,124.731705,3.1341465,309.13416,5275.0977
4036,0.24398378,125.085365,3.1341465,309.7805,5290.951
4037,0.24341467,125.439026,3.1341465,310.42682,5290.951
4038,0.24341467,125.79269,3.1341465,311.07318,5290.951
4039,0.24382119,126.14634,3.1341465,311.7195,5302.049
4040,0.24252038,126.5,3.1341465,312.36584,5302.049
4041,0.24252038,126.86585,3.1341465,313,5324.4634
4042,0.24804883,127.21951,3.1341465,313.64633,5348.244
4043,0.24699193,127.560974,3.1341465,314.30487,5348.244
4044,0.24886182,127.914635,3.1341465,314.95123,5379.951
4045,0.2447968,128.2683,3.1341465,315.59756,5379.951
4046,0.2447968,128.60976,3.1341465,316.2561,5379.951
4047,0.24821141,128.93903,3.1341465,316.92682,5391.049
4048,0.24731715,129.28049,3.1341465,317.58536,5433.829
4049,0.24886186,129.63414,3.1341465,318.23172,5456.244
4050,0.24780492,129.97562,3.1341465,318.89026,5456.244
4051,0.24788624,130.30487,3.1341465,319.56097,5456.244
4052,0.24788624,130.63414,3.1341465,320.23172,5456.244
4053,0.24804883,130.97562,3.1341465,320.89026,5487.951
4054,0.25000006,131.32927,3.1341465,321.5366,5513.012
4055,0.25097567,131.65854,3.1341465,322.2073,5535.427
4056,0.25162607,132,3.1341465,322.86584,5557.8413
4057,0.24918705,132.34146,3.1341465,323.52438,5557.8413
4058,0.24983746,132.69513,3.1341465,324.17075,5586.427
4059,0.25430903,133.06097,3.1341465,324.80487,5627.927
4060,0.24821141,133.41463,3.1341465,325.45123,5627.927
4061,0.24821141,133.7683,3.1341465,326.09756,5627.927
4062,0.24821141,134.12195,3.1341465,326.7439,5627.927
4063,0.24821141,134.47562,3.1341465,327.39026,5627.927
4064,0.24837406,134.80487,3.1341465,328.06097,5627.927
4065,0.24837406,135.14635,3.1341465,328.7195,5659.6343
4066,0.24731715,135.47562,3.1341465,329.39026,5659.6343
4067,0.24731715,135.80487,3.1341465,330.06097,5659.6343
4068,0.24739842,136.13414,3.1341465,330.73172,5659.6343
4069,0.24739842,136.45122,3.1341465,331.41464,5659.6343
4070,0.24739842,136.7561,3.1341465,332.10974,5659.6343
4071,0.24739842,137.03659,3.1341465,332.82925,5659.6343
4072,0.25154477,137.32927,3.1341465,333.5366,5684.6953
4073,0.2537399,137.58537,3.1341465,334.2805,5707.11
4074,0.2538212,137.85365,3.1341465,335.0122,5753.0244
4075,0.25406507,138.13414,3.1341465,335.73172,5773.878
4076,0.2530895,138.40244,3.1341465,336.4634,5773.878
4077,0.2530895,138.68292,3.1341465,337.18292,5798.939
4078,0.24918705,138.95122,3.1341465,337.91464,5798.939
