ts,number_of_pods,time_in_station,time_in_pods,meters_traveled
3647,0.969,14.352,34.648,493.6564
3648,0.9712,14.6694,35.3306,494.8188
3649,0.9748,14.9832,36.0168,494.8188
3650,0.9778,15.2978,36.7022,499.7588
3651,0.9788,15.6122,37.3878,500.9212
3652,0.979,15.9264,38.0736,500.9212
3653,0.979,16.2406,38.7594,500.9212
3654,0.9848,16.5562,39.4438,514.1548
3655,0.9858,16.8708,40.1292,514.1548
3656,0.9862,17.189,40.811,523.4078
3657,0.987,17.508,41.492,525.123
3658,0.987,17.8274,42.1726,525.643
3659,1.0102,18.142,42.858,553.3872
3660,1.0156,18.4512,43.5488,553.3872
3661,1.019,18.757,44.243,553.3872
3662,1.0336,19.0654,44.9346,590.7096
3663,1.0342,19.3732,45.6268,590.7096
3664,1.0342,19.681,46.319,590.7096
3665,1.0356,19.9874,47.0126,590.7096
3666,1.0364,20.293,47.707,590.7096
3667,1.0372,20.5978,48.4022,590.7096
3668,1.0436,20.9074,49.0926,612.3368
3669,1.0436,21.217,49.783,612.3368
3670,1.045,21.5274,50.4726,615.1968
3671,1.0466,21.8362,51.1638,615.1968
3672,1.0466,22.145,51.855,615.1968
3673,1.0582,22.455,52.545,640.897
3674,1.0642,22.7638,53.2362,649.7194
3675,1.0642,23.0726,53.9274,649.7194
3676,1.0658,23.3798,54.6202,649.7194
3677,1.069,23.6872,55.3128,654.1394
3678,1.0926,24.0006,55.9994,701.6142
3679,1.0986,24.308,56.692,701.6142
3680,1.099,24.615,57.385,701.6142
3681,1.1006,24.921,58.079,703.2222
3682,1.1338,25.2272,58.7728,759.667
3683,1.1362,25.534,59.466,764.026
3684,1.1406,25.8438,60.1562,777.6272
3685,1.141,26.1532,60.8468,777.6272
3686,1.1412,26.4624,61.5376,777.6272
3687,1.1434,26.7694,62.2306,777.6272
3688,1.1456,27.0764,62.9236,781.6708
3689,1.1558,27.379,63.621,793.5898
3690,1.156,27.6814,64.3186,793.5898
3691,1.156,27.9838,65.0162,793.5898
3692,1.1566,28.2856,65.7144,793.5898
3693,1.168,28.5886,66.4114,808.2436
3694,1.1788,28.892,67.108,828.2486
3695,1.183,29.1932,67.8068,830.8486
3696,1.183,29.4944,68.5056,830.8486
3697,1.1832,29.7954,69.2046,830.8486
3698,1.1832,30.0964,69.9036,830.8486
3699,1.197,30.4158,70.5842,893.2486
3700,1.2064,30.7354,71.2646,907.075
3701,1.2064,31.055,71.945,907.075
3702,1.2098,31.3712,72.6288,907.075
3703,1.2256,31.6844,73.3156,934.379
3704,1.2348,32.0014,73.9986,953.268
3705,1.2456,32.3196,74.6804,970.704
3706,1.2456,32.6378,75.3622,970.704
3707,1.2538,32.9558,76.0442,989.456
3708,1.2708,33.2704,76.7296,1015.4604
3709,1.2708,33.585,77.415,1015.4604
3710,1.2842,33.8974,78.1026,1037.3004
3711,1.2898,34.209,78.791,1043.571
3712,1.307,34.5184,79.4816,1066.7106
3713,1.3076,34.8272,80.1728,1066.7106
3714,1.3122,35.1382,80.8618,1079.209
3715,1.3174,35.4492,81.5508,1089.895
3716,1.3176,35.76,82.24,1089.895
3717,1.3182,36.0702,82.9298,1089.895
3718,1.3182,36.3804,83.6196,1089.895
3719,1.3264,36.6898,84.3102,1096.629
3720,1.3348,36.9986,85.0014,1110.9655
3721,1.3348,37.3074,85.6926,1110.9655
3722,1.3512,37.6254,86.3746,1151.4548
3723,1.3638,37.9416,87.0584,1179.5348
3724,1.3832,38.2664,87.7336,1234.383
3725,1.3832,38.5918,88.4082,1235.616
3726,1.3832,38.9172,89.0828,1235.616
3727,1.3832,39.2426,89.7574,1235.616
3728,1.3832,39.568,90.432,1235.616
3729,1.4034,39.8856,91.1144,1250.8936
3730,1.4034,40.2032,91.7968,1250.8936
3731,1.4174,40.5136,92.4864,1260.5292
3732,1.4252,40.826,93.174,1274.7686
3733,1.4252,41.1384,93.8616,1274.7686
3734,1.4308,41.4494,94.5506,1282.4882
3735,1.4506,41.7522,95.2478,1312.3282
3736,1.4532,42.0524,95.9476,1312.3282
3737,1.4566,42.3552,96.6448,1320.4342
3738,1.4566,42.658,97.342,1320.4342
3739,1.4566,42.9608,98.0392,1320.4342
3740,1.4566,43.2636,98.7364,1320.4342
3741,1.462,43.568,99.432,1334.0842
3742,1.4666,43.8756,100.1244,1351.1082
3743,1.4848,44.1804,100.8196,1379.8997
3744,1.4878,44.4822,101.5178,1379.8997
3745,1.491,44.7808,102.2192,1379.8997
3746,1.4936,45.084,102.916,1389.2596
3747,1.5464,45.379,103.621,1462.6716
3748,1.5574,45.67,104.33,1472.1707
3749,1.5574,45.961,105.039,1472.1707
3750,1.5684,46.245,105.755,1477.9825
3751,1.5686,46.5288,106.4712,1477.9825
3752,1.5686,46.8126,107.1874,1477.9825
3753,1.5774,47.0912,107.9088,1487.3427
3754,1.5774,47.3698,108.6302,1487.3427
3755,1.5818,47.6472,109.3528,1491.5026
3756,1.5952,47.9212,110.0788,1509.5626
3757,1.5976,48.1946,110.8054,1512.178
3758,1.6,48.4706,111.5294,1520.728
3759,1.606,48.7518,112.2482,1535.288
3760,1.606,49.033,112.967,1535.288
3761,1.6106,49.3182,113.6818,1545.5994
3762,1.6108,49.6032,114.3968,1545.5994
3763,1.6136,49.8886,115.1114,1550.3694
3764,1.6136,50.174,115.826,1550.3694
3765,1.6164,50.4586,116.5414,1554.2303
3766,1.6278,50.7364,117.2636,1562.6852
3767,1.628,51.014,117.986,1562.6852
3768,1.6318,51.2894,118.7106,1565.01
3769,1.645,51.5564,119.4436,1577.49
3770,1.6482,51.8202,120.1798,1577.49
3771,1.65,52.0842,120.9158,1580.396
3772,1.6582,52.345,121.655,1590.671
3773,1.6596,52.6044,122.3956,1590.671
3774,1.6676,52.8646,123.1354,1606.8455
3775,1.6778,53.1252,123.8748,1620.7
3776,1.6792,53.3882,124.6118,1628.509
3777,1.681,53.6524,125.3476,1634.023
3778,1.6828,53.9222,126.0778,1651.3687
3779,1.6996,54.193,126.807,1674.6194
3780,1.7,54.4664,127.5336,1679.7494
3781,1.7038,54.747,128.253,1694.9063
3782,1.7044,55.027,128.973,1694.9063
3783,1.7104,55.308,129.692,1709.7272
3784,1.7104,55.589,130.411,1709.7272
3785,1.7128,55.8718,131.1282,1716.9092
3786,1.721,56.148,131.852,1720.0292
3787,1.729,56.4276,132.5724,1746.7509
3788,1.7328,56.7086,133.2914,1756.3083
3789,1.7328,56.9896,134.0104,1756.3083
3790,1.7328,57.2706,134.7294,1756.3083
3791,1.7408,57.5508,135.4492,1765.6685
3792,1.741,57.8308,136.1692,1765.6685
3793,1.7538,58.116,136.884,1791.8224
3794,1.759,58.396,137.604,1791.8224
3795,1.759,58.676,138.324,1791.8224
3796,1.759,58.956,139.044,1791.8224
3797,1.7742,59.2458,139.7542,1825.6694
3798,1.7756,59.5342,140.4658,1825.6694
3799,1.7784,59.8272,141.1728,1837.5767
3800,1.7844,60.1188,141.8812,1843.5566
3801,1.7856,60.4134,142.5866,1851.7466
3802,1.7864,60.7128,143.2872,1862.0394
3803,1.7994,61.0194,143.9806,1893.9722
3804,1.8012,61.327,144.673,1901.4762
3805,1.8164,61.6262,145.3738,1908.5482
3806,1.8168,61.927,146.073,1913.9082
3807,1.8168,62.2278,146.7722,1913.9082
3808,1.8304,62.528,147.472,1934.2181
3809,1.8522,62.8198,148.1802,1948.5182
3810,1.8554,63.1094,148.8906,1949.9712
3811,1.8638,63.4,149.6,1962.1912
3812,1.8768,63.686,150.314,1977.6304
3813,1.8804,63.9726,151.0274,1988.5504
3814,1.8806,64.259,151.741,1988.5504
3815,1.8872,64.546,152.454,1999.012
3816,1.8902,64.8334,153.1666,2005.1523
3817,1.8902,65.1208,153.8792,2005.1523
3818,1.9006,65.4044,154.5956,2022.3124
3819,1.91,65.6906,155.3094,2040.6425
3820,1.9246,65.9802,156.0198,2065.8171
3821,1.9302,66.2652,156.7348,2067.2703
3822,1.9334,66.5528,157.4472,2077.074
3823,1.9434,66.8414,158.1586,2087.183
3824,1.944,67.1294,158.8706,2087.183
3825,1.9598,67.4342,159.5658,2140.576
3826,1.9628,67.737,160.263,2143.483
3827,1.963,68.0396,160.9604,2143.483
3828,1.97,68.3392,161.6608,2150.063
3829,1.9824,68.6394,162.3606,2176.6206
3830,1.9836,68.9384,163.0616,2176.6206
3831,1.9846,69.2364,163.7636,2176.6206
3832,1.985,69.534,164.466,2176.6206
3833,1.985,69.8316,165.1684,2176.6206
3834,1.9916,70.1304,165.8696,2190.957
3835,1.9916,70.4292,166.5708,2190.957
3836,1.9916,70.728,167.272,2190.957
3837,1.9916,71.0268,167.9732,2190.957
3838,1.992,71.33,168.67,2197.197
3839,2.0032,71.6386,169.3614,2218.6465
3840,2.0046,71.9486,170.0514,2223.7874
3841,2.0106,72.2526,170.7474,2223.7874
3842,2.012,72.5568,171.4432,2226.9075
3843,2.013,72.86,172.14,2226.9075
3844,2.0198,73.1656,172.8344,2244.8474
3845,2.023,73.4704,173.5296,2249.2585
3846,2.0324,73.7756,174.2244,2267.764
3847,2.0326,74.0806,174.9194,2267.764
3848,2.0356,74.388,175.612,2277.689
3849,2.0426,74.6986,176.3014,2289.5515
3850,2.0426,75.0092,176.9908,2289.5515
3851,2.0438,75.3186,177.6814,2289.5515
3852,2.0462,75.6312,178.3688,2300.4575
3853,2.047,75.943,179.057,2300.4575
3854,2.052,76.2544,179.7456,2308.0515
3855,2.0544,76.5634,180.4366,2308.0515
3856,2.0654,76.8688,181.1312,2322.1074
3857,2.078,77.1708,181.8292,2339.9297
3858,2.0984,77.4742,182.5258,2373.2222
3859,2.1026,77.7734,183.2266,2373.2222
3860,2.1036,78.0716,183.9284,2373.2222
3861,2.1036,78.3698,184.6302,2373.2222
3862,2.129,78.6672,185.3328,2412.4707
3863,2.1308,78.9652,186.0348,2415.9578
3864,2.1308,79.2632,186.7368,2415.9578
3865,2.1414,79.5592,187.4408,2426.2139
3866,2.1422,79.8544,188.1456,2426.2139
3867,2.1528,80.15,188.85,2436.3228
3868,2.1586,80.4456,189.5544,2446.9832
3869,2.1586,80.7412,190.2588,2446.9832
3870,2.1586,81.0368,190.9632,2446.9832
3871,2.1642,81.336,191.664,2465.5532
3872,2.1642,81.6352,192.3648,2465.5532
3873,2.1652,81.9334,193.0666,2465.5532
3874,2.1652,82.2316,193.7684,2465.5532
3875,2.1726,82.5276,194.4724,2477.742
3876,2.1812,82.824,195.176,2488.209
3877,2.1872,83.1206,195.8794,2493.851
3878,2.1874,83.417,196.583,2493.851
3879,2.1922,83.7128,197.2872,2502.691
3880,2.193,84.009,197.991,2504.4346
3881,2.196,84.3146,198.6854,2536.6746
3882,2.196,84.6202,199.3798,2536.6746
3883,2.2096,84.9302,200.0698,2578.8667
3884,2.2186,85.2446,200.7554,2598.337
3885,2.2262,85.5612,201.4388,2612.5762
3886,2.2264,85.8776,202.1224,2612.5762
3887,2.2396,86.1902,202.8098,2627.318
3888,2.2464,86.502,203.498,2635.118
3889,2.2638,86.811,204.189,2658.2449
3890,2.276,87.1194,204.8806,2680.8647
3891,2.292,87.4306,205.5694,2718.8767
3892,2.2958,87.7402,206.2598,2722.9204
3893,2.2958,88.0498,206.9502,2722.9204
3894,2.2958,88.3594,207.6406,2722.9204
3895,2.2996,88.6698,208.3302,2731.3752
3896,2.2996,88.9802,209.0198,2731.3752
3897,2.3042,89.29,209.71,2736.5752
3898,2.3158,89.604,210.396,2767.1016
3899,2.3186,89.9196,211.0804,2771.1057
3900,2.3284,90.2322,211.7678,2783.604
3901,2.3326,90.5406,212.4594,2783.604
3902,2.3534,90.849,213.151,2822.864
3903,2.354,91.1568,213.8432,2822.864
3904,2.354,91.4646,214.5354,2822.864
3905,2.357,91.7724,215.2276,2828.378
3906,2.3632,92.0882,215.9118,2848.5083
3907,2.369,92.4104,216.5896,2877.1052
3908,2.3878,92.7376,217.2624,2917.3518
3909,2.3888,93.0638,217.9362,2917.3518
3910,2.3888,93.39,218.61,2917.3518
3911,2.3912,93.7138,219.2862,2917.3518
3912,2.408,94.042,219.958,2947.1902
3913,2.408,94.3702,220.6298,2947.1902
3914,2.4204,94.6938,221.3062,2959.8188
3915,2.4304,95.014,221.986,2978.0215
3916,2.4364,95.333,222.667,2984.2617
3917,2.4364,95.6528,223.3472,2985.424
3918,2.4464,95.9722,224.0278,2998.4512
3919,2.449,96.291,224.709,3003.1392
3920,2.4516,96.6072,225.3928,3003.1392
3921,2.4524,96.9226,226.0774,3003.1392
3922,2.454,97.2444,226.7556,3016.819
3923,2.4592,97.568,227.432,3026.9902
3924,2.4592,97.8916,228.1084,3026.9902
3925,2.4618,98.2186,228.7814,3033.2302
3926,2.4694,98.5494,229.4506,3048.0503
3927,2.4956,98.8772,230.1228,3100.2908
3928,2.4978,99.2028,230.7972,3100.2908
3929,2.4986,99.53,231.47,3103.411
3930,2.5168,99.8484,232.1516,3117.069
3931,2.5174,100.1662,232.8338,3117.069
3932,2.5204,100.4884,233.5116,3132.276
3933,2.5204,100.8106,234.1894,3132.276
3934,2.5232,101.13,234.87,3132.276
3935,2.5306,101.4424,235.5576,3132.796
3936,2.5406,101.756,236.244,3151.2017
3937,2.5406,102.0696,236.9304,3151.2017
3938,2.541,102.3832,237.6168,3152.0237
3939,2.5424,102.6958,238.3042,3152.6047
3940,2.543,103.0078,238.9922,3152.6047
3941,2.543,103.3198,239.6802,3152.6047
3942,2.543,103.6318,240.3682,3152.6047
3943,2.5434,103.9444,241.0556,3154.5547
3944,2.5468,104.2596,241.7404,3164.8147
3945,2.5534,104.574,242.426,3174.3013
3946,2.5596,104.8856,243.1144,3180.5503
3947,2.5632,105.1936,243.8064,3180.5503
3948,2.5636,105.5012,244.4988,3180.5503
3949,2.5844,105.8014,245.1986,3211.8362
3950,2.59,106.1058,245.8942,3226.0757
3951,2.5998,106.4074,246.5926,3234.4685
3952,2.6008,106.708,247.292,3234.4685
3953,2.6022,107.0072,247.9928,3234.4685
3954,2.619,107.308,248.692,3266.5168
3955,2.6192,107.6086,249.3914,3266.5168
3956,2.6278,107.912,250.088,3289.9438
3957,2.6282,108.216,250.784,3291.5518
3958,2.6396,108.519,251.481,3304.0215
3959,2.6508,108.8234,252.1766,3325.7942
3960,2.651,109.1304,252.8696,3331.548
3961,2.6518,109.4366,253.5634,3331.548
3962,2.6574,109.7472,254.2528,3348.2095
3963,2.6672,110.0568,254.9432,3365.5715
3964,2.6724,110.3648,255.6352,3374.9316
3965,2.6744,110.6708,256.3292,3374.9316
3966,2.6744,110.9768,257.0232,3374.9316
3967,2.677,111.2824,257.7176,3379.4524
3968,2.6888,111.589,258.411,3400.4229
3969,2.6888,111.8956,259.1044,3400.4229
3970,2.6888,112.2022,259.7978,3400.4229
3971,2.6888,112.5088,260.4912,3400.4229
3972,2.6914,112.8138,261.1862,3401.8755
3973,2.7054,113.1228,261.8772,3428.0315
3974,2.7292,113.4244,262.5756,3449.6797
3975,2.7292,113.726,263.274,3449.6797
3976,2.734,114.0262,263.9738,3454.0996
3977,2.7406,114.3378,264.6622,3480.2524
3978,2.7436,114.6464,265.3536,3480.2524
3979,2.7486,114.9538,266.0462,3487.238
3980,2.7526,115.2598,266.7402,3492.018
3981,2.756,115.567,267.433,3500.4724
3982,2.756,115.8742,268.1258,3500.4724
3983,2.7662,116.1814,268.8186,3519.22
3984,2.7722,116.4844,269.5156,3522.92
3985,2.7756,116.7868,270.2132,3525.832
3986,2.7946,117.0944,270.9056,3562.3967
3987,2.7962,117.4004,271.5996,3562.3967
3988,2.8056,117.7032,272.2968,3575.14
3989,2.807,118.0046,272.9954,3575.14
3990,2.8178,118.3014,273.6986,3584.172
3991,2.8178,118.5982,274.4018,3584.172
3992,2.8242,118.8938,275.1062,3593.7305
3993,2.8266,119.1884,275.8116,3595.765
3994,2.8386,119.4788,276.5212,3602.8616
3995,2.8434,119.7692,277.2308,3609.1023
3996,2.8456,120.0622,277.9378,3617.7712
3997,2.863,120.3542,278.6458,3657.1863
3998,2.8794,120.6538,279.3462,3704.6328
3999,2.888,120.9552,280.0448,3718.1536
4000,2.9026,121.256,280.744,3738.0703
4001,2.9028,121.5566,281.4434,3738.0703
4002,2.9028,121.8572,282.1428,3738.0703
4003,2.9104,122.1634,282.8366,3750.2017
4004,2.9142,122.4704,283.5296,3756.8855
4005,2.9288,122.7838,284.2162,3790.5068
4006,2.937,123.1054,284.8946,3811.7676
4007,2.9372,123.4268,285.5732,3811.7676
4008,2.9376,123.7478,286.2522,3811.7676
4009,2.9376,124.0688,286.9312,3811.7676
4010,2.945,124.393,287.607,3826.4731
4011,2.9454,124.7168,288.2832,3826.4731
4012,2.9518,125.0342,288.9658,3826.4731
4013,2.9568,125.3524,289.6476,3834.0132
4014,2.9576,125.671,290.329,3836.2195
4015,2.962,125.9904,291.0096,3846.3596
4016,2.962,126.3098,291.6902,3846.3596
4017,2.9644,126.6268,292.3732,3846.3596
4018,2.9644,126.9438,293.0562,3846.3596
4019,2.9734,127.263,293.737,3859.3845
4020,2.9734,127.5822,294.4178,3859.3845
4021,2.979,127.897,295.103,3860.671
4022,2.9868,128.21,295.79,3870.0308
4023,2.998,128.526,296.474,3890.6628
4024,3.001,128.8496,297.1504,3912.6323
4025,3.0106,129.1706,297.8294,3927.0188
4026,3.0112,129.491,298.509,3927.0188
4027,3.0112,129.8114,299.1886,3927.0188
4028,3.0112,130.1318,299.8682,3927.0188
4029,3.012,130.4526,300.5474,3928.7637
4030,3.017,130.7738,301.2262,3939.2932
4031,3.017,131.095,301.905,3939.2932
4032,3.0254,131.4212,302.5788,3963.2307
4033,3.0254,131.7474,303.2526,3963.2307
4034,3.0276,132.074,303.926,3968.0083
4035,3.0296,132.3986,304.6014,3968.0083
4036,3.0308,132.7228,305.2772,3969.6523
4037,3.0336,133.0442,305.9558,3969.6523
4038,3.0432,133.3648,306.6352,3982.1636
4039,3.048,133.686,307.314,3992.0884
4040,3.0498,134.0058,307.9942,3992.6084
4041,3.0506,134.3252,308.6748,3994.2532
4042,3.0782,134.6448,309.3552,4039.8484
4043,3.0836,134.9676,310.0324,4052.3435
4044,3.0836,135.2904,310.7096,4052.3435
4045,3.0836,135.6132,311.3868,4052.3435
4046,3.0886,135.9326,312.0674,4055.286
4047,3.1098,136.257,312.743,4103.9683
4048,3.1168,136.5778,313.4222,4110.2173
4049,3.1194,136.8964,314.1036,4111.289
4050,3.1194,137.215,314.785,4111.289
4051,3.1194,137.5336,315.4664,4111.289
4052,3.1268,137.8506,316.1494,4123.206
4053,3.1268,138.1676,316.8324,4123.206
4054,3.1314,138.4856,317.5144,4128.3013
4055,3.14,138.803,318.197,4150.366
4056,3.14,139.1204,318.8796,4150.366
4057,3.14,139.4378,319.5622,4150.366
4058,3.14,139.7552,320.2448,4150.366
4059,3.16,140.075,320.925,4182.7363
4060,3.1646,140.3954,321.6046,4190.2925
4061,3.167,140.7134,322.2866,4190.2925
4062,3.1786,141.0314,322.9686,4214.977
4063,3.1808,141.3484,323.6516,4218.097
4064,3.1948,141.6746,324.3254,4266.2573
4065,3.2126,141.9988,325.0012,4288.326
4066,3.2166,142.3246,325.6754,4293.422
4067,3.2186,142.6484,326.3516,4293.422
4068,3.2188,142.972,327.028,4293.422
4069,3.2196,143.2948,327.7052,4293.422
4070,3.2348,143.6186,328.3814,4325.0747
4071,3.242,143.9486,329.0514,4340.521
4072,3.2422,144.2784,329.7216,4340.521
4073,3.246,144.6092,330.3908,4346.761
4074,3.2502,144.9378,331.0622,4349.6685
4075,3.2502,145.2664,331.7336,4349.6685
4076,3.2504,145.5948,332.4052,4349.6685
4077,3.2688,145.9174,333.0826,4375.561
4078,3.2744,146.2416,333.7584,4389.846
4079,3.2744,146.5658,334.4342,4389.846
4080,3.2834,146.8872,335.1128,4401.242
4081,3.2834,147.2086,335.7914,4401.242
4082,3.2844,147.5294,336.4706,4401.762
4083,3.2848,147.8498,337.1502,4401.762
4084,3.2858,148.1692,337.8308,4401.762
4085,3.3024,148.4876,338.5124,4435.311
4086,3.3034,148.805,339.195,4435.311
4087,3.3096,149.1264,339.8736,4459.2188
4088,3.3346,149.4544,340.5456,4510.9526
4089,3.3358,149.7826,341.2174,4512.987
4090,3.3372,150.1118,341.8882,4518.6123
4091,3.3424,150.4488,342.5512,4535.834
4092,3.3632,150.7836,343.2164,4562.374
4093,3.3634,151.1188,343.8812,4563.606
4094,3.3728,151.4606,344.5394,4587.165
4095,3.3796,151.8028,345.1972,4596.715
4096,3.3796,152.145,345.855,4596.715
4097,3.3796,152.4872,346.5128,4596.715
4098,3.3796,152.8294,347.1706,4596.715
4099,3.3966,153.163,347.837,4607.102
4100,3.4068,153.496,348.504,4620.1284
4101,3.4078,153.828,349.172,4620.1284
4102,3.4092,154.1652,349.8348,4631.414
4103,3.4184,154.4998,350.5002,4642.9634
4104,3.4184,154.8344,351.1656,4642.9634
4105,3.4216,155.1658,351.8342,4642.9634
4106,3.4216,155.4972,352.5028,4642.9634
4107,3.441,155.8172,353.1828,4656.2725
4108,3.4464,156.1388,353.8612,4665.3726
4109,3.4464,156.4604,354.5396,4665.3726
4110,3.4466,156.7818,355.2182,4665.3726
4111,3.4466,157.1032,355.8968,4665.3726
4112,3.4544,157.4194,356.5806,4670.7163
4113,3.464,157.7342,357.2658,4684.6045
4114,3.4808,158.0456,357.9544,4713.9893
4115,3.4808,158.357,358.643,4713.9893
4116,3.4942,158.6698,359.3302,4740.7183
4117,3.4992,158.9776,360.0224,4740.7183
4118,3.4992,159.2854,360.7146,4740.7183
4119,3.5214,159.5858,361.4142,4764.0415
4120,3.5248,159.8868,362.1132,4771.392
4121,3.5366,160.1862,362.8138,4783.9272
4122,3.5382,160.484,363.516,4783.9272
4123,3.5426,160.7848,364.2152,4798.3594
4124,3.5438,161.0866,364.9134,4802.1206
4125,3.5532,161.3856,365.6144,4812.4873
4126,3.5532,161.6846,366.3154,4812.4873
4127,3.5582,161.9818,367.0182,4817.1367
4128,3.5584,162.2788,367.7212,4817.1367
4129,3.5724,162.5718,368.4282,4843.1367
4130,3.5754,162.8618,369.1382,4843.1367
4131,3.5754,163.1518,369.8482,4843.1367
4132,3.5792,163.4428,370.5572,4850.1094
4133,3.5826,163.7328,371.2672,4855.04
4134,3.5896,164.0268,371.9732,4875.257
4135,3.5908,164.3196,372.6804,4875.257
4136,3.5908,164.6124,373.3876,4875.257
4137,3.5928,164.9048,374.0952,4877.337
4138,3.5992,165.202,374.798,4893.609
4139,3.614,165.499,375.501,4918.4614
4140,3.614,165.796,376.204,4918.4614
4141,3.617,166.0914,376.9086,4921.0366
4142,3.6174,166.3864,377.6136,4921.0366
4143,3.6322,166.6896,378.3104,4959.6753
4144,3.6346,166.9918,379.0082,4961.8623
4145,3.6392,167.2932,379.7068,4967.3823
4146,3.64,167.5968,380.4032,4974.4146
4147,3.64,167.9004,381.0996,4974.4146
4148,3.6528,168.1964,381.8036,4987.173
4149,3.6644,168.4852,382.5148,4997.2456
4150,3.6762,168.7698,383.2302,5006.96
4151,3.6798,169.0564,383.9436,5014.24
4152,3.6844,169.343,384.657,5019.024
4153,3.7084,169.6146,385.3854,5032.1
4154,3.7154,169.8832,386.1168,5039.452
4155,3.7154,170.1518,386.8482,5039.452
4156,3.729,170.4174,387.5826,5053.232
4157,3.7394,170.6906,388.3094,5079.3877
4158,3.741,170.9622,389.0378,5079.3877
4159,3.7446,171.2346,389.7654,5083.9634
4160,3.7446,171.507,390.493,5083.9634
4161,3.7452,171.7794,391.2206,5086.429
4162,3.7454,172.0516,391.9484,5086.429
4163,3.752,172.3256,392.6744,5101.865
4164,3.7536,172.598,393.402,5101.865
4165,3.7664,172.8668,394.1332,5123.43
4166,3.7772,173.1356,394.8644,5143.2827
4167,3.7772,173.4044,395.5956,5143.2827
4168,3.7772,173.6732,396.3268,5143.2827
4169,3.7854,173.9432,397.0568,5156.0386
4170,3.793,174.2094,397.7906,5161.1934
4171,3.793,174.4756,398.5244,5161.1934
4172,3.794,174.7418,399.2582,5163.873
4173,3.8076,175.004,399.996,5178.754
4174,3.8228,175.2708,400.7292,5203.6206
4175,3.8228,175.5376,401.4624,5203.6206
4176,3.8274,175.8064,402.1936,5215.542
4177,3.8316,176.0782,402.9218,5226.0044
4178,3.8408,176.3588,403.6412,5272.8037
4179,3.8586,176.6362,404.3638,5290.388
4180,3.8728,176.9168,405.0832,5317.596
4181,3.879,177.197,405.803,5331.0884
4182,3.8812,177.4792,406.5208,5336.5483
4183,3.8856,177.7646,407.2354,5350.6973
4184,3.8868,178.0488,407.9512,5350.6973
4185,3.9088,178.3426,408.6574,5399.374
4186,3.909,178.6362,409.3638,5399.374
4187,3.9092,178.9296,410.0704,5399.374
4188,3.9092,179.223,410.777,5399.374
4189,3.9204,179.5148,411.4852,5412.5054
4190,3.9204,179.8066,412.1934,5412.5054
4191,3.9204,180.0984,412.9016,5412.5054
4192,3.9214,180.3922,413.6078,5415.3438
4193,3.9294,180.683,414.317,5425.957
4194,3.9354,180.973,415.027,5435.5156
4195,3.9356,181.2628,415.7372,5435.5156
4196,3.936,181.5522,416.4478,5435.5156
4197,3.9536,181.8332,417.1668,5455.404
4198,3.9552,182.1148,417.8852,5459.694
4199,3.9552,182.3964,418.6036,5459.694
4200,3.959,182.6804,419.3196,5468.702
4201,3.9738,182.9598,420.0402,5480.5635
4202,3.9746,183.2384,420.7616,5480.5635
4203,3.9844,183.5238,421.4762,5504.0005
4204,3.9908,183.8148,422.1852,5526.805
4205,3.9922,184.1044,422.8956,5526.805
4206,3.9936,184.3946,423.6054,5530.483
