ts,utilization,time_in_station,time_in_queue,time_driving,meters_traveled
3691,0.27547166,23.783018,10.81132,59.40566,982.7075
3692,0.27334902,24.028301,10.919811,60.051888,987.6132
3693,0.27334902,24.268867,11.028302,60.70283,993.7453
3694,0.27389932,24.523584,11.136792,61.339622,1016.4245
3695,0.2714622,24.792454,11.245283,61.962265,1041.467
3696,0.2690251,25.056604,11.353773,62.589622,1041.467
3697,0.26965404,25.325472,11.471698,63.20283,1065.165
3698,0.26894647,25.584906,11.5896225,63.82547,1072.0189
3699,0.2676886,25.849056,11.707547,64.4434,1090.0566
3700,0.2667452,26.117924,11.825472,65.0566,1107.2452
3701,0.26635212,26.382076,11.943397,65.67453,1126.6368
3702,0.26682383,26.650944,12.056603,66.29245,1153.6698
3703,0.2647798,26.910378,12.169811,66.919815,1153.6698
3704,0.26493704,27.179245,12.283019,67.537735,1173.9246
3705,0.2647798,27.438679,12.396227,68.16509,1173.9246
3706,0.2647798,27.698112,12.509434,68.79245,1173.9246
3707,0.2651729,27.95283,12.622642,69.42453,1191.2689
3708,0.2647012,28.20283,12.740566,70.0566,1198.1227
3709,0.2647798,28.448112,12.858491,70.6934,1198.1227
3710,0.26839614,28.698112,12.971698,71.330185,1210.033
3711,0.26674524,28.948112,13.084906,71.96698,1219.7264
3712,0.26761,29.188679,13.198113,72.613205,1224.0189
3713,0.26965404,29.429245,13.31132,73.25944,1238.8208
3714,0.26753137,29.665094,13.424528,73.91038,1238.8208
3715,0.26800308,29.896227,13.537736,74.56604,1238.8208
3716,0.26933953,30.12736,13.655661,75.21698,1254.151
3717,0.26973262,30.363207,13.773585,75.863205,1265.2075
3718,0.26988986,30.603773,13.891509,76.504715,1282.3962
3719,0.26886785,30.84434,14.009434,77.146225,1282.3962
3720,0.26996848,31.084906,14.127358,77.787735,1289.25
3721,0.26988986,31.320755,14.245283,78.43396,1289.25
3722,0.27020434,31.551888,14.363208,79.08491,1289.25
3723,0.27169806,31.787735,14.4811325,79.73113,1310.033
3724,0.2672955,32.023586,14.599056,80.37736,1322.2971
3725,0.26784584,32.264153,14.707547,81.028305,1343.3254
3726,0.2661949,32.509434,14.816038,81.67453,1349.4575
3727,0.26705965,32.75,14.924528,82.32547,1349.4575
3728,0.2684748,32.99528,15.033019,82.971695,1368.9529
3729,0.26792446,33.24528,15.141509,83.613205,1375.8066
3730,0.26776722,33.5,15.245283,84.254715,1392.9952
3731,0.26698104,33.75472,15.349056,84.896225,1392.9952
3732,0.2672169,34,15.45283,85.54717,1392.9952
3733,0.26760998,34.25,15.556603,86.1934,1411.4858
3734,0.268632,34.514153,15.6603775,86.82547,1446.0519
3735,0.26863196,34.78302,15.764151,87.45283,1461.8773
3736,0.26894644,35.042454,15.863208,88.09434,1471.0754
3737,0.27122635,35.29717,15.962264,88.74056,1499.434
3738,0.2710691,35.56132,16.061321,89.37736,1520.3679
3739,0.2716194,35.82547,16.160378,90.01415,1537.7075
3740,0.26996848,36.084908,16.259434,90.65566,1537.7075
3741,0.2700471,36.334908,16.35849,91.3066,1543.8396
3742,0.26981124,36.58019,16.457546,91.962265,1550.6934
3743,0.27036157,36.82547,16.556604,92.61793,1558.7594
3744,0.27051878,37.056602,16.65566,93.287735,1558.7594
3745,0.27240556,37.306602,16.754717,93.93868,1584.8396
3746,0.2682389,37.556602,16.853773,94.58962,1602.75
3747,0.26768857,37.820755,16.95283,95.22642,1628.9858
3748,0.26485837,38.089622,17.056604,95.853775,1637.6556
3749,0.26422942,38.349056,17.160378,96.49056,1637.6556
3750,0.26430804,38.60849,17.268867,97.12264,1645.2406
3751,0.26383632,38.867924,17.37736,97.754715,1645.2406
3752,0.26572314,39.117924,17.48585,98.396225,1645.2406
3753,0.26800305,39.367924,17.59434,99.037735,1651.3727
3754,0.2678458,39.61321,17.70283,99.68396,1651.3727
3755,0.2678458,39.849056,17.811321,100.33962,1651.3727
3756,0.26800305,40.09434,17.919811,100.98585,1668.5425
3757,0.26808167,40.34434,18.033018,101.62264,1675.3962
3758,0.26800305,40.584908,18.146227,102.26887,1675.3962
3759,0.26800305,40.820755,18.26415,102.91509,1675.3962
3760,0.2692609,41.056602,18.382076,103.56132,1688.3821
3761,0.27240556,41.301888,18.5,104.19811,1709.8444
3762,0.27138352,41.54717,18.617924,104.83491,1718.5142
3763,0.27114773,41.806602,18.740566,105.45283,1744.7548
3764,0.27028295,42.070755,18.863207,106.06604,1753.9529
3765,0.26988983,42.33019,18.98585,106.68396,1760.085
3766,0.2697326,42.584908,19.10849,107.3066,1760.085
3767,0.2698112,42.83019,19.231133,107.93868,1772.7264
3768,0.27099046,43.07547,19.353773,108.570755,1778.8585
3769,0.27091184,43.32547,19.476416,109.19811,1789.915
3770,0.27287728,43.58019,19.59434,109.82547,1815.8868
3771,0.2735848,43.834908,19.712265,110.45283,1822.7406
3772,0.27547163,44.089622,19.830189,111.080185,1836.7264
3773,0.27499992,44.353775,19.948112,111.69811,1851.5283
3774,0.27374205,44.622643,20.066038,112.31132,1860.7264
3775,0.27421373,44.877357,20.183962,112.93868,1860.7264
3776,0.27421373,45.122643,20.301888,113.57547,1876.5519
3777,0.2768867,45.372643,20.419811,114.20755,1910.1273
3778,0.27665085,45.627357,20.537735,114.83491,1923.1132
3779,0.27610055,45.872643,20.65566,115.471695,1932.8066
3780,0.27680808,46.117924,20.773584,116.10849,1946.5142
3781,0.27555022,46.353775,20.89151,116.754715,1946.5142
3782,0.2759433,46.59434,21.009434,117.396225,1955.7123
3783,0.27649364,46.839622,21.12736,118.03302,1976.4952
3784,0.27476406,47.084908,21.245283,118.669815,1990.2075
3785,0.27955967,47.339622,21.353773,119.3066,2011.2358
3786,0.27712256,47.59434,21.462265,119.9434,2011.2358
3787,0.2777515,47.83019,21.570755,120.59906,2011.2358
3788,0.27806595,48.056602,21.679245,121.26415,2011.2358
3789,0.27806595,48.273586,21.792454,121.93396,2018.0896
3790,0.27971688,48.49528,21.90566,122.59906,2033.915
3791,0.27916658,48.7217,22.018867,123.25944,2040.0471
3792,0.27948102,48.948112,22.132076,123.919815,2052.3113
3793,0.27948102,49.183964,22.245283,124.570755,2062.2595
3794,0.27916655,49.429245,22.35849,125.212265,2077.783
3795,0.27830178,49.67453,22.471699,125.853775,2086.453
3796,0.27893072,49.929245,22.589622,126.48113,2103.6416
3797,0.27798733,50.18868,22.707546,127.103775,2110.4954
3798,0.2783018,50.443398,22.825472,127.73113,2122.7595
3799,0.2788521,50.698112,22.943396,128.35849,2132.453
3800,0.27916655,50.95283,23.061321,128.98586,2132.453
3801,0.2797955,51.2217,23.179245,129.59906,2154.1084
3802,0.28010997,51.485847,23.29717,130.21698,2173.5
3803,0.28026718,51.75,23.410378,130.83963,2191.5283
3804,0.2794024,52.009434,23.523584,131.46698,2191.5283
3805,0.2808175,52.264153,23.632076,132.10378,2207.052
3806,0.28026724,52.523586,23.740566,132.73586,2226.1746
3807,0.28113198,52.7783,23.849056,133.37263,2226.1746
3808,0.28301877,53.04717,23.957546,133.99529,2250.368
3809,0.283176,53.316036,24.066038,134.61792,2256.5
3810,0.28286156,53.584908,24.174528,135.24057,2263.3538
3811,0.28136784,53.849056,24.283018,135.86792,2263.3538
3812,0.28325462,54.11321,24.39151,136.49529,2279.0046
3813,0.28246847,54.38679,24.5,137.1132,2300.6604
3814,0.28089613,54.650944,24.60849,137.74057,2300.6604
3815,0.282154,54.915092,24.716982,138.36792,2324.3584
3816,0.28616342,55.183964,24.825472,138.99057,2333.7263
3817,0.28577036,55.45283,24.943396,139.60378,2333.7263
3818,0.28608483,55.71698,25.061321,140.2217,2344.783
3819,0.2876571,55.981133,25.179245,140.83963,2377.75
3820,0.28474832,56.240566,25.29717,141.46227,2387.4434
3821,0.28435522,56.5,25.415094,142.0849,2399.7075
3822,0.28419802,56.764153,25.528301,142.70755,2432.0754
3823,0.28404078,57.03302,25.64151,143.32547,2438.9292
3824,0.28482693,57.306602,25.754717,143.93867,2454.2595
3825,0.28529862,57.58019,25.867924,144.55188,2468.698
3826,0.28443387,57.849056,25.981133,145.16982,2468.698
3827,0.28466973,58.11321,26.09434,145.79245,2478.0896
3828,0.2835691,58.377357,26.207546,146.4151,2478.0896
3829,0.2836477,58.646225,26.320755,147.03302,2487.783
3830,0.28396216,58.92453,26.429245,147.64622,2505.651
3831,0.27955967,59.198112,26.537735,148.26414,2505.651
3832,0.28113198,59.4717,26.646227,148.88208,2518.0378
3833,0.28238985,59.75472,26.754717,149.49057,2539.6934
3834,0.2794024,60.03302,26.863207,150.10378,2539.6934
3835,0.27963826,60.306602,26.971699,150.7217,2545.1792
3836,0.27924517,60.58019,27.080189,151.33963,2555.6038
3837,0.27783006,60.853775,27.188679,151.95755,2568.2454
3838,0.27845898,61.127357,27.29717,152.57547,2585.434
3839,0.27940238,61.400944,27.40566,153.19339,2595.1274
3840,0.28097472,61.679245,27.51415,153.80661,2608.835
3841,0.28058162,61.95283,27.62264,154.42453,2608.835
3842,0.28152505,62.240566,27.731133,155.0283,2639.4954
3843,0.28073886,62.518867,27.839622,155.64151,2651.7595
3844,0.28018853,62.792454,27.948112,156.25943,2651.7595
3845,0.28105333,63.066036,28.04717,156.8868,2665.467
3846,0.27900928,63.349056,28.150944,157.5,2684.9622
3847,0.2801099,63.627357,28.254717,158.11792,2693.632
3848,0.28034577,63.896225,28.35849,158.74529,2693.632
3849,0.28034577,64.16509,28.462265,159.37263,2693.632
3850,0.28215393,64.43396,28.566038,160,2717.0283
3851,0.2809747,64.70755,28.669811,160.62263,2731.2263
3852,0.28003126,64.98113,28.773584,161.24529,2743.868
3853,0.27987406,65.25944,28.87736,161.8632,2748.1604
3854,0.2809747,65.537735,28.981133,162.48112,2773.3774
3855,0.28042436,65.81132,29.084906,163.10378,2794.3113
3856,0.2797954,66.08962,29.183962,163.72641,2803.5095
3857,0.28010988,66.363205,29.283018,164.35378,2809.9104
3858,0.27893063,66.62736,29.382076,164.99057,2809.9104
3859,0.28018853,66.90094,29.481133,165.61792,2825.434
3860,0.28003126,67.17453,29.580189,166.24529,2832.2878
3861,0.28003126,67.43868,29.679245,166.88208,2838.42
3862,0.27955955,67.69811,29.778301,167.52359,2838.42
3863,0.2801885,67.95755,29.87736,168.1651,2845.2737
3864,0.28050295,68.20283,29.976416,168.82076,2845.2737
3865,0.282547,68.45755,30.070755,169.4717,2865.5566
3866,0.27908787,68.70283,30.165094,170.13208,2865.5566
3867,0.27940235,68.94811,30.259434,170.79245,2884.198
3868,0.27955955,69.19811,30.353773,171.44812,2892.868
3869,0.27948093,69.4434,30.448112,172.10849,2899
3870,0.2787734,69.68868,30.542454,172.76888,2899
3871,0.28010985,69.93396,30.636793,173.42924,2905.132
3872,0.27861616,70.169815,30.731133,174.09906,2905.132
3873,0.278852,70.41038,30.825472,174.76414,2914.8254
3874,0.27900925,70.65566,30.919811,175.42453,2943.6367
3875,0.27751553,70.89151,31.01415,176.09435,2950.4905
3876,0.27610043,71.13207,31.113207,176.75471,2955.3962
3877,0.27578598,71.36793,31.216982,177.4151,2955.3962
3878,0.2765721,71.603775,31.320755,178.07547,2971.448
3879,0.27515703,71.84906,31.429245,178.7217,2991.1558
3880,0.27256268,72.08491,31.537735,179.37737,2991.1558
3881,0.27374193,72.31604,31.646227,180.03773,2991.1558
3882,0.27374193,72.54245,31.754717,180.70284,2999.8254
3883,0.2736633,72.77358,31.863207,181.3632,3009.5188
3884,0.2736633,73,31.971699,182.0283,3024.849
3885,0.27334884,73.22642,32.08019,182.69339,3037.4905
3886,0.2740564,73.45755,32.18868,183.35378,3042.9763
3887,0.27523565,73.68868,32.29717,184.01414,3067.0425
3888,0.27712244,73.92453,32.40566,184.66982,3092.2925
3889,0.2768866,74.15566,32.518867,185.32547,3092.2925
3890,0.27838033,74.39151,32.627357,185.98112,3099.1462
3891,0.27649355,74.62736,32.735847,186.6368,3099.1462
3892,0.27932373,74.85849,32.84434,187.29716,3115.0942
3893,0.27783,75.09434,32.95283,187.95284,3134.2122
3894,0.27610046,75.330185,33.06132,188.60849,3145.2688
3895,0.276808,75.56604,33.16981,189.26414,3158.9812
3896,0.2772797,75.79717,33.2783,189.92453,3172.967
3897,0.279481,76.03302,33.38679,190.58018,3206.7263
3898,0.27908787,76.26887,33.49528,191.23586,3212.8584
3899,0.27971682,76.5,33.603775,191.89622,3212.8584
3900,0.27979544,76.73585,33.712265,192.55188,3219.7122
3901,0.27979544,76.962265,33.820755,193.21698,3219.7122
3902,0.28010988,77.1934,33.929245,193.87737,3242.6226
3903,0.28003126,77.429245,34.037735,194.53302,3263.4058
3904,0.2772011,77.669815,34.146225,195.18396,3272.0754
3905,0.27916655,77.919815,34.24528,195.8349,3293.1038
3906,0.27735835,78.17453,34.34434,196.48112,3299.9575
3907,0.27822316,78.41509,34.443398,197.14151,3299.9575
3908,0.27861622,78.65566,34.542454,197.80188,3299.9575
3909,0.27861622,78.886795,34.64151,198.4717,3299.9575
3910,0.27869484,79.11793,34.74528,199.1368,3306.0896
