HstNummer;Name mit Ort;Name ohne Ort;Ort;GKZ;Globale ID;MVTT X;MVTT Y;WGS84 X;WGS84 Y
1;Karlsplatz (Stachus);Karlsplatz (Stachus);München;9162000;de:09162:1;4467762;826427;48,1393653703985;11,5653864723266
2;Marienplatz;Marienplatz;München;9162000;de:09162:2;4468673;826758;48,1364342160178;11,5776511503947
3;Isartor;Isartor;München;9162000;de:09162:3;4469056;827043;48,1338899412007;11,5828176253145
4;Rosenheimer Platz;Rosenheimer Platz;München;9162000;de:09162:4;4469877;827637;48,1285874606085;11,5938895812341
5;Ostbahnhof;Ostbahnhof;München;9162000;de:09162:5;4470634;827691;48,1281372572089;11,604062351127
6;Hauptbahnhof;Hauptbahnhof;München;9162000;de:09162:6;4467444;826320;48,1403114185532;11,5611056053238
7;Hackerbrücke;Hackerbrücke;München;9162000;de:09162:7;4466528;825956;48,1435373074276;11,548769289838
8;Donnersbergerbrücke;Donnersbergerbrücke;München;9162000;de:09162:8;4465474;826046;48,1426715356568;11,5346138575063
9;Laim;Laim;München;9162000;de:09162:9;4463135;825981;48,1431246979771;11,5031794219053
10;Pasing;Pasing;München;9162000;de:09162:10;4459973;825325;48,1488327948459;11,4606302423126
11;Leonrodplatz;Leonrodplatz;München;9162000;de:09162:11;4466438;824185;48,1594592645441;11,5474201120767
12;Hochschule München (Lothstr.);Hochschule München (Lothstr.);München;9162000;de:09162:12;4466911;824765;48,1542681140481;11,5538230200812
13;Sandstraße;Sandstraße;München;9162000;de:09162:13;4467227;825177;48,1505793539937;11,5581018197675
15;Karlstraße;Karlstraße;München;9162000;de:09162:15;4467337;825823;48,1447754913329;11,5596297436071
16;Lenbachplatz;Lenbachplatz;München;9162000;de:09162:16;4467981;826262;48,1408603049893;11,5683165557013
17;Nationaltheater;Nationaltheater;München;9162000;de:09162:17;4468748;826433;48,1393606716372;11,5786349213558
18;Kammerspiele;Kammerspiele;München;9162000;de:09162:18;4469077;826528;48,1385224221273;11,5830623135032
19;Maxmonument;Maxmonument;München;9162000;de:09162:19;4469450;826638;48,1375512216391;11,5880818105844
20;Marienplatz (Theatinerstr.);Marienplatz (Theatinerstr.);München;9162000;de:09162:20;4468500;826418;48,1394833221208;11,5753016543078
20;Theatinerstraße;Theatinerstraße;München;9162000;de:09162:20;4468500;826418;48,1394833221208;11,5753016543078
21;Maximilianeum;Maximilianeum;München;9162000;de:09162:21;4470035;826806;48,1360682321895;11,5959535149223
22;Flurstraße;Flurstraße;München;9162000;de:09162:22;4470693;826859;48,1356222852876;11,6047975937506
23;Grillparzerstraße;Grillparzerstraße;München;9162000;de:09162:23;4471016;826784;48,1363115878345;11,6091320493297
24;Prinzregenten-/Grillparzerstr.;Prinzregenten-/Grillparzerstr.;München;9162000;de:09162:24;;;;
25;Alter Messeplatz;Alter Messeplatz;München;9162000;de:09162:25;4466337;826954;48,1345521277157;11,5462817769242
26;Isartor/Zweibrückenstraße;Isartor/Zweibrückenstraße;München;9162000;de:09162:26;4469113;827168;48,1327685729765;11,5835924786361
27;Ridlerstraße;Ridlerstraße;München;9162000;de:09162:27;4465810;827383;48,130665968192;11,5392361100529
29;Landshuter Allee;Landshuter Allee;München;9162000;de:09162:29;4465653;825042;48,1517102594054;11,5369379582714
30;Poccistraße;Poccistraße;München;9162000;de:09162:30;4466579;828008;48,1250861777289;11,5496157754975
31;Hirschgarten;Hirschgarten;München;9162000;de:09162:31;4464348;825945;48,1435176565544;11,5194754651342
32;Hochschule München;Hochschule München;München;9162000;de:09162:32;4466872;824640;48,1553902134664;11,5532891173896
34;Nordbad;Nordbad;München;9162000;de:09162:34;4467628;824029;48,1609239614438;11,5634034099668
35;Görresstraße;Görresstraße;München;9162000;de:09162:35;4467535;824578;48,1559820209298;11,5621952794724
36;Georgenstraße;Georgenstraße;München;9162000;de:09162:36;4469116;824678;48,1551615679522;11,5834519104331
38;Müllerstraße;Müllerstraße;München;9162000;de:09162:38;4468213;827319;48,1313662359656;11,5715128088251
40;Goetheplatz;Goetheplatz;München;9162000;de:09162:40;4467236;827516;48,1295449840472;11,5584029574365
41;Eduard-Schmid-Straße;Eduard-Schmid-Straße;München;9162000;de:09162:41;4468724;827889;48,1262655026552;11,5784194918022
42;Mariahilfplatz;Mariahilfplatz;München;9162000;de:09162:42;4468920;828103;48,124350584076;11,5810679292979
43;Kurfürstenplatz;Kurfürstenplatz;München;9162000;de:09162:43;4468488;824099;48,1603377097963;11,5749684962739
44;Winzererstraße;Winzererstraße;München;9162000;de:09162:44;4467378;824387;48,1576916510441;11,5600704691989
45;Infanteriestraße Süd;Infanteriestraße Süd;München;9162000;de:09162:45;4467289;824519;48,1564999886628;11,5588843935914
46;Haidenauplatz;Haidenauplatz;München;9162000;de:09162:46;4471083;827214;48,1324475834246;11,6100614535229
47;Elisabethplatz;Elisabethplatz;München;9162000;de:09162:47;4468489;824399;48,15763983582;11,5750041893396
48;Nordendstraße;Nordendstraße;München;9162000;de:09162:48;4468517;824706;48,1548803480453;11,5754032811934
49;Schellingstraße;Schellingstraße;München;9162000;de:09162:49;4468355;825134;48,1510232554776;11,5732578448795
50;Sendlinger Tor;Sendlinger Tor;München;9162000;de:09162:50;4467833;827102;48,1332986232598;11,5663914782398
51;Pinakotheken;Pinakotheken;München;9162000;de:09162:51;4468206;825472;48,1479761503241;11,5712806932019
52;Karolinenplatz;Karolinenplatz;München;9162000;de:09162:52;4468080;825760;48,1453798209796;11,569609084588
53;Ottostraße;Ottostraße;München;9162000;de:09162:53;4467941;826098;48,1423331560321;11,5677667325439
54;Donnersbergerstraße;Donnersbergerstraße;München;9162000;de:09162:54;4465571;825645;48,1462830132408;11,5358847711238
55;Hermann-Lingg-Straße;Hermann-Lingg-Straße;München;9162000;de:09162:55;4466739;826458;48,1390338624462;11,5516437903201
56;Georg-Hirth-Platz;Georg-Hirth-Platz;München;9162000;de:09162:56;4467063;826952;48,1346081512474;11,5560353007024
57;Beethovenplatz;Beethovenplatz;München;9162000;de:09162:57;4467209;827115;48,1331498257097;11,5580093503164
58;Kapuzinerplatz/ Arbeitsagentur;Kapuzinerplatz/ Arbeitsagentur;München;9162000;de:09162:58;4467236;827826;48,1267571207464;11,5584268230222
59;Kapuzinerstraße;Kapuzinerstraße;München;9162000;de:09162:59;4467491;828008;48,1251334647588;11,561866087673
60;Odeonsplatz;Odeonsplatz;München;9162000;de:09162:60;4468683;826037;48,1429187428204;11,5777324106972
61;Baldeplatz;Baldeplatz;München;9162000;de:09162:61;4467878;828206;48,1233724975112;11,5670793622746
62;Claude-Lorrain-Straße;Claude-Lorrain-Straße;München;9162000;de:09162:62;4468198;828462;48,1210863427552;11,5713967054798
63;Humboldtstraße;Humboldtstraße;München;9162000;de:09162:63;4468490;828641;48,1194911087576;11,5753319063129
64;Barthstraße;Barthstraße;München;9162000;de:09162:64;4465145;826310;48,140279409288;11,5302147535956
65;Trappentreustraße;Trappentreustraße;München;9162000;de:09162:65;4465457;826342;48,1400086669207;11,5344094702339
66;Schrenkstraße;Schrenkstraße;München;9162000;de:09162:66;4465968;826388;48,1396225563539;11,5412790573545
67;Holzapfelstraße;Holzapfelstraße;München;9162000;de:09162:67;4466401;826433;48,1392409087403;11,547100455053
68;Reichenbachplatz;Reichenbachplatz;München;9162000;de:09162:68;4468594;827108;48,1332827251448;11,5766155974011
69;Deutsches Museum;Deutsches Museum;München;9162000;de:09162:69;4469300;827271;48,1318513410689;11,586112145844
70;Universität;Universität;München;9162000;de:09162:70;4468893;825361;48,1490083990794;11,5805047275461
71;Am Gasteig;Am Gasteig;München;9162000;de:09162:71;4469708;827163;48,1328421779667;11,5915856005624
72;Wiener Platz;Wiener Platz;München;9162000;de:09162:72;4470022;827026;48,1340891282399;11,5957943614105
73;Friedensengel/Villa Stuck;Friedensengel/Villa Stuck;München;9162000;de:09162:73;4470344;826289;48,1407321820681;11,6000689672441
74;Holbeinstraße;Holbeinstraße;München;9162000;de:09162:74;4470440;826016;48,1431917820284;11,6013398925443
75;Sternwartstraße;Sternwartstraße;München;9162000;de:09162:75;4470584;825695;48,1460852622592;11,6032526314404
76;Herkomerplatz;Herkomerplatz;München;9162000;de:09162:76;4471007;825165;48,1508710721822;11,6089007169434
77;Mauerkircherstraße;Mauerkircherstraße;München;9162000;de:09162:77;4470401;825389;48,1488286573982;11,6007721851576
78;Tivolistraße;Tivolistraße;München;9162000;de:09162:78;4470089;825250;48,150064083936;11,5965695532368
79;Paradiesstraße;Paradiesstraße;München;9162000;de:09162:79;4469820;825664;48,1463282081493;11,592983874406
80;Giselastraße;Giselastraße;München;9162000;de:09162:80;4469227;824458;48,1571454374164;11,5849278446178
81;Nationalmuseum/Haus d.Kunst;Nationalmuseum/Haus d.Kunst;München;9162000;de:09162:81;4469483;826023;48,1430835783334;11,5884810529514
82;Astallerstraße;Astallerstraße;München;9162000;de:09162:82;4465164;826841;48,1355051376613;11,5305135256021
83;Tumblingerstraße;Tumblingerstraße;München;9162000;de:09162:83;4466893;828214;48,1232500256887;11,5538495542339
84;Mariannenplatz;Mariannenplatz;München;9162000;de:09162:84;4469348;826898;48,135208096199;11,5867301101236
85;Kazmairstraße;Kazmairstraße;München;9162000;de:09162:85;4465422;826900;48,1349886347269;11,533984558122
86;Maxvorstadt/Sammlg. Brandhorst;Maxvorstadt/Sammlg. Brandhorst;München;9162000;de:09162:86;4468430;825430;48,1483650323836;11,5742877661002
87;Bergmannstraße;Bergmannstraße;München;9162000;de:09162:87;4465676;826910;48,1349124711862;11,5373978296779
88;Wörthstraße;Wörthstraße;München;9162000;de:09162:88;4470175;827251;48,132072869974;11,5978656569411
89;Orleansstraße;Orleansstraße;München;9162000;de:09162:89;4470290;828006;48,1252884255281;11,5994633137821
90;Holzkirchner Bahnhof;Holzkirchner Bahnhof;München;9162000;de:09162:90;4467057;826444;48,1391763303518;11,5559153509204
91;Bundesfinanzhof;Bundesfinanzhof;München;9162000;de:09162:91;4470752;825456;48,1482423789145;11,605493755642
92;Kustermannpark;Kustermannpark;München;9162000;de:09162:92;4470427;828128;48,1241976483833;11,6013120417852
93;Tal;Tal;München;9162000;de:09162:93;4468803;826805;48,136017934831;11,5794011936151
94;Pinakotheken Süd;Pinakotheken Süd;München;9162000;de:09162:94;;;;
95;Technische Universität;Technische Universität;München;9162000;de:09162:95;4467771;825430;48,1483319389058;11,5654318287686
96;Klenzestraße;Klenzestraße;München;9162000;de:09162:96;4468151;827990;48,1253287475352;11,5707301177217
97;Amalienstraße;Amalienstraße;München;9162000;de:09162:97;4468588;825497;48,1477703278467;11,5764159942372
100;München Hbf (Gl. 5-36);Hauptbahnhof (Gl. 5-36);München;9162000;de:09162:100;4467283;826215;48,1412474236479;11,5589342784226
101;Hans-Fischer-Straße;Hans-Fischer-Straße;München;9162000;de:09162:101;4466215;827745;48,1274321234383;11,5447055305355
102;Gollierplatz;Gollierplatz;München;9162000;de:09162:102;4465448;826753;48,1363120292794;11,5343219272121
103;Schlörstraße;Schlörstraße;München;9162000;de:09162:103;4465642;825244;48,1498930694393;11,5368064527686
104;Albrechtstraße;Albrechtstraße;München;9162000;de:09162:104;4465916;824602;48,1556813652371;11,5404372015443
105;Fasaneriestraße;Fasaneriestraße;München;9162000;de:09162:105;4466143;824418;48,1573482266168;11,5434734930862
106;Infanteriestraße;Infanteriestraße;München;9162000;de:09162:106;4466904;823966;48,161453200308;11,5536667059184
107;Barbarastraße;Barbarastraße;München;9162000;de:09162:107;4467185;823971;48,1614228191256;11,5574442511282
108;Hohenzollernstraße;Hohenzollernstraße;München;9162000;de:09162:108;4469259;824225;48,1592423778135;11,5853410895498
109;Friedrichstraße;Friedrichstraße;München;9162000;de:09162:109;4468903;824147;48,1599265027399;11,5805502722416
110;Königsplatz;Königsplatz;München;9162000;de:09162:110;4467663;825669;48,1461771032104;11,5639986570548
111;Regerplatz;Regerplatz;München;9162000;de:09162:111;4469510;828050;48,1248557923304;11,5889891405251
112;Viktualienmarkt;Viktualienmarkt;München;9162000;de:09162:112;4468470;826906;48,1350931951936;11,5749347447316
113;Blumenstraße;Blumenstraße;München;9162000;de:09162:113;4468400;827121;48,1331561982898;11,5740102651743
114;Gärtnerplatztheater;Gärtnerplatztheater;München;9162000;de:09162:114;4468491;827223;48,1322434181152;11,575240358186
115;Baaderstraße;Baaderstraße;München;9162000;de:09162:115;4468724;827476;48,1299796657981;11,5783891380283
116;Schweigerstraße;Schweigerstraße;München;9162000;de:09162:116;4469064;827838;48,1267407900466;11,5829829050388
117;Taubenstraße;Taubenstraße;München;9162000;de:09162:117;4468755;828376;48,1218873689156;11,578871654741
118;Kirchenstraße;Kirchenstraße;München;9162000;de:09162:118;4470710;827137;48,1331229731705;11,6050451354026
119;Boschbrücke;Boschbrücke;München;9162000;de:09162:119;4469023;827368;48,1309655666173;11,5823979441027
120;Theresienstraße;Theresienstraße;München;9162000;de:09162:120;4467686;825108;48,1512233926465;11,5642650834448
121;Reitmorstraße/Sammlung Schack;Reitmorstraße/Sammlung Schack;München;9162000;de:09162:121;4469869;826146;48,1419958489961;11,593676494972
122;Ludwigsbrücke;Ludwigsbrücke;München;9162000;de:09162:122;4469240;827181;48,1326578218549;11,5852995884612
123;Königinstraße;Königinstraße;München;9162000;de:09162:123;4469222;825946;48,1437634570815;11,5849683956235
124;Von-der-Tann-Straße;Von-der-Tann-Straße;München;9162000;de:09162:124;4468766;825773;48,1452970088559;11,5788282917445
125;Türkenstraße;Türkenstraße;München;9162000;de:09162:125;4468555;825218;48,1502777687485;11,5759518906667
126;Arcisstraße;Arcisstraße;München;9162000;de:09162:126;4468164;825052;48,1517511437388;11,5706848252943
127;Luisenstraße;Luisenstraße;München;9162000;de:09162:127;4467973;824970;48,1524789740884;11,5681117332486
128;Augustenstraße;Augustenstraße;München;9162000;de:09162:128;4467810;824900;48,1531002493292;11,5659157895251
129;Roecklplatz;Roecklplatz;München;9162000;de:09162:129;4467469;828501;48,1206987315342;11,5616082492186
130;Josephsplatz;Josephsplatz;München;9162000;de:09162:130;4467837;824714;48,1547743293879;11,5662645840089
131;St.-Jakobs-Platz;St.-Jakobs-Platz;München;9162000;de:09162:131;4468294;826878;48,1353362459397;11,5725680987686
132;Hirschauer Straße;Hirschauer Straße;München;9162000;de:09162:132;4469995;825185;48,1506442024518;11,5953017038527
133;Galileiplatz;Galileiplatz;München;9162000;de:09162:133;4470834;825901;48,1442442051651;11,6066262447977
134;Wehrlestraße;Wehrlestraße;München;9162000;de:09162:134;4470944;825459;48,1482242124332;11,6080741496257
135;Chinesischer Turm;Chinesischer Turm;München;9162000;de:09162:135;4469857;824945;48,1527960143711;11,5934300864994
136;Thiemestraße;Thiemestraße;München;9162000;de:09162:136;4469511;824515;48,1566465308454;11,5887491155802
137;Am Tucherpark;Am Tucherpark;München;9162000;de:09162:137;4470281;824950;48,1527710327972;11,5991288508004
138;Schwester-Eubulina-Platz;Schwester-Eubulina-Platz;München;9162000;de:09162:138;4469819;828207;48,1234586130015;11,5931508721405
139;Auerfeldstraße;Auerfeldstraße;München;9162000;de:09162:139;4470049;828187;48,1236493542049;11,5962388243649
140;Hohenzollernplatz;Hohenzollernplatz;München;9162000;de:09162:140;4467969;824004;48,1611660817649;11,5679851539145
141;Stephansplatz;Stephansplatz;München;9162000;de:09162:141;4467786;827382;48,1307781719472;11,5657812554176
142;Maistraße;Maistraße;München;9162000;de:09162:142;4467511;827538;48,1293612503743;11,5620988568108
143;Waltherstraße;Waltherstraße;München;9162000;de:09162:143;4467638;827742;48,1275331335526;11,5638204220794
144;Zenettistraße;Zenettistraße;München;9162000;de:09162:144;4467280;828303;48,1224696716172;11,5590545319261
145;München, ZOB;ZOB;München;9162000;de:09162:145;4466608;826084;48,1423904033372;11,5498543131099
146;Ehrengutstraße;Ehrengutstraße;München;9162000;de:09162:146;4467152;828423;48,1213838979145;11,5573445363056
149;Reichersbeuern Gh. Altwirt;Reichersbeuern Gh. Altwirt;Reichersbeuern;9173140;de:09173:149;4472577;867873;47,766848370848;11,6327280230975
150;Fraunhoferstraße;Fraunhoferstraße;München;9162000;de:09162:150;4468559;827708;48,1278851198246;11,5761897245507
151;Corneliusbrücke;Corneliusbrücke;München;9162000;de:09162:151;4468788;827552;48,1292993339434;11,57925446771
152;Aurbacherstraße;Aurbacherstraße;München;9162000;de:09162:152;4469605;828324;48,1223962182466;11,5902847810214
153;Dom-Pedro-Straße;Dom-Pedro-Straße;München;9162000;de:09162:153;4465698;824156;48,1596805228717;11,5374712127727
156;Elisenstraße;Elisenstraße;München;9162000;de:09162:156;4467485;826083;48,1424448803227;11,5616383748087
157;Nymphenburg Süd;Nymphenburg Süd;München;9162000;de:09162:157;4463077;825622;48,1463498211523;11,5023689106486
158;Hubertusbrunnen;Hubertusbrunnen;München;9162000;de:09162:158;4465153;824206;48,1592012007051;11,5301497843703
159;Kolumbusplatz (Nord);Kolumbusplatz (Nord);München;9162000;de:09162:159;4468583;828513;48,1206468327891;11,5765715372972
160;Kolumbusplatz;Kolumbusplatz;München;9162000;de:09162:160;4468577;828688;48,1190727364638;11,5765038661858
161;St.-Cajetan-Straße;St.-Cajetan-Straße;München;9162000;de:09162:161;4470251;828441;48,1213745761077;11,5989698518934
162;Kolumbusplatz/Humboldtstraße;Kolumbusplatz/Humboldtstraße;München;9162000;de:09162:162;4468526;828671;48,1192230974943;11,5758176375586
163;Volkartstraße Ost;Volkartstraße Ost;München;9162000;de:09162:163;4465695;824533;48,1562899867714;11,5374613243113
164;Hanebergstraße;Hanebergstraße;München;9162000;de:09162:164;4465696;823828;48,1626301285572;11,5374178465071
166;Marienplatz (Rindermarkt);Marienplatz (Rindermarkt);München;9162000;de:09162:166;4468380;826854;48,1355563655014;11,573721729832
166;Marienplatz Süd;Marienplatz Süd;München;9162000;de:09162:166;4468380;826854;48,1355563655014;11,573721729832
170;Stiglmaierplatz;Stiglmaierplatz;München;9162000;de:09162:170;4467274;825561;48,1471284362626;11,5587630148935
180;Maillingerstraße;Maillingerstraße;München;9162000;de:09162:180;4466223;825207;48,1502569698283;11,5446114570845
185;Gaiglstraße;Gaiglstraße;München;9162000;de:09162:185;4466660;824968;48,1524293972802;11,5504655142336
190;Rotkreuzplatz;Rotkreuzplatz;München;9162000;de:09162:190;4465398;824899;48,1529824250642;11,5334993060882
197;Oskar-von-Miller-Ring;Oskar-von-Miller-Ring;München;9162000;de:09162:197;4468522;825765;48,1453569101895;11,5755489097128
200;Westfriedhof;Westfriedhof;München;9162000;de:09162:200;4465033;823081;48,1693117450165;11,5284442360651
201;Dantebad;Dantebad;München;9162000;de:09162:201;4464959;823389;48,1665378190419;11,5274748028662
202;Klugstraße;Klugstraße;München;9162000;de:09162:202;4465068;823645;48,1642416141687;11,5289611559725
203;St.-Galler-Straße;St.-Galler-Straße;München;9162000;de:09162:203;4465172;824149;48,1597148452739;11,5304004952803
204;Neuhausen;Neuhausen;München;9162000;de:09162:204;4465246;824522;48,1563645001799;11,5314256610086
205;Volkartstraße;Volkartstraße;München;9162000;de:09162:205;4465335;824661;48,1551193324162;11,5326332008276
206;Sadelerstraße;Sadelerstraße;München;9162000;de:09162:206;4464582;823157;48,1686032772218;11,5223874029221
207;Winthirplatz;Winthirplatz;München;9162000;de:09162:207;4464982;825016;48,1519074437892;11,5279180781254
209;Dankwartstraße;Dankwartstraße;München;9162000;de:09162:209;4464665;825074;48,1513682948407;11,5236626431467
210;Amalienburgstraße;Amalienburgstraße;München;9162000;de:09162:210;4462407;823472;48,1656454421728;11,4931754382457
211;Botanischer Garten;Botanischer Garten;München;9162000;de:09162:211;4463109;823608;48,1644635676637;11,5026241178776
212;Maria-Ward-Straße;Maria-Ward-Straße;München;9162000;de:09162:212;4463431;823691;48,1637357743873;11,5069597590554
213;Dall'Armistraße;Dall'Armistraße;München;9162000;de:09162:213;4463751;823949;48,1614339289759;11,5112833249322
214;Schloss Nymphenburg;Schloss Nymphenburg;München;9162000;de:09162:214;4463762;824270;48,1585478045076;11,5114585594942
215;Romanplatz;Romanplatz;München;9162000;de:09162:215;4463768;824593;48,155643407069;11,5115667424199
216;Steubenplatz;Steubenplatz;München;9162000;de:09162:216;4464411;825211;48,1501220720293;11,520260568983
217;Briefzentrum;Briefzentrum;München;9162000;de:09162:217;4464721;825334;48,1490332193536;11,5244368114562
218;Burghausener Straße;Burghausener Straße;München;9162000;de:09162:218;4465102;825532;48,1472736399506;11,5295731510285
219;Kriemhildenstraße;Kriemhildenstraße;München;9162000;de:09162:219;4464053;824983;48,1521523246648;11,5154301955641
220;Renatastraße;Renatastraße;München;9162000;de:09162:220;4464885;824489;48,1566414143124;11,5265709270336
221;Hubertusstraße;Hubertusstraße;München;9162000;de:09162:221;4464387;824562;48,1559571969536;11,5198836634402
222;Marsstraße;Marsstraße;München;9162000;de:09162:222;4466017;825786;48,1450390035437;11,5418893235653
223;Deroystraße;Deroystraße;München;9162000;de:09162:223;4466277;825876;48,1442434806972;11,5453902211177
224;Mettenstraße;Mettenstraße;München;9162000;de:09162:224;4463997;823196;48,1682196471467;11,5145261802069
225;Herthastraße;Herthastraße;München;9162000;de:09162:225;4463152;825295;48,149294887629;11,5033484088631
226;Kemnatenstraße;Kemnatenstraße;München;9162000;de:09162:226;4463214;825072;48,1513039199573;11,5041623056183
227;Hirschgartenallee;Hirschgartenallee;München;9162000;de:09162:227;4463508;824898;48,1528856580341;11,5080984651238
228;Nederlinger Straße;Nederlinger Straße;München;9162000;de:09162:228;4463717;822998;48,1699843187637;11,5107450770509
229;Netzerstraße;Netzerstraße;München;9162000;de:09162:229;4463441;822318;48,1760837063467;11,5069759921967
230;Skagerrakstraße;Skagerrakstraße;München;9162000;de:09162:230;4463255;822688;48,1727455692944;11,5045071357641
231;Baubergerstraße;Baubergerstraße;München;9162000;de:09162:231;4463370;822206;48,1770868251679;11,506011693066
232;Hopfenstraße;Hopfenstraße;München;9162000;de:09162:232;4466947;826089;48,1423631627539;11,5544097984187
233;Amphionpark;Amphionpark;München;9162000;de:09162:233;4464041;822615;48,1734470651646;11,5150684992027
234;Schragenhofstraße;Schragenhofstraße;München;9162000;de:09162:234;4463086;822713;48,1725109409346;11,5022371556595
235;Lustheimstraße;Lustheimstraße;München;9162000;de:09162:235;4461872;823676;48,163778982771;11,4860018442459
236;In den Kirschen;In den Kirschen;München;9162000;de:09162:236;4463625;823303;48,1672361951128;11,5095343514538
237;Bunzlauer Platz;Bunzlauer Platz;München;9162000;de:09162:237;4463453;821974;48,1791779770171;11,5071077242033
238;Winfriedstraße;Winfriedstraße;München;9162000;de:09162:238;4463145;825503;48,147423936625;11,5032723674382
239;Nederlinger Straße (West);Nederlinger Straße (West);München;9162000;de:09162:239;4463578;822916;48,1707137841509;11,508869330562
240;Theresienwiese;Theresienwiese;München;9162000;de:09162:240;4466778;826834;48,1356545024004;11,5521971589653
250;Schwanthalerhöhe;Schwanthalerhöhe;München;9162000;de:09162:250;4465850;827072;48,1334649656037;11,5397485023829
251;Theresienhöhe;Theresienhöhe;München;9162000;de:09162:251;4466313;827176;48,1325543915739;11,5459769181912
260;Westendstraße;Westendstraße;München;9162000;de:09162:260;4464581;826963;48,1343757659445;11,5226910692031
270;Friedenheimer Straße;Friedenheimer Straße;München;9162000;de:09162:270;4463738;826874;48,1351286159156;11,5113580352161
280;Laimer Platz;Laimer Platz;München;9162000;de:09162:280;4463113;826832;48,1354703625896;11,5029575974053
285;Stadtwerke München;Stadtwerke München;München;9162000;de:09162:285;4465191;822867;48,1712449310654;11,5305508229537
290;Olympiasee;Olympiasee;München;9162000;de:09162:290;4466337;822851;48,1714506255265;11,5459568137435
291;Sapporobogen;Sapporobogen;München;9162000;de:09162:291;4465711;823071;48,1694386564979;11,5375583665841
292;Angererstraße;Angererstraße;München;9162000;de:09162:292;4468161;823306;48,1674528980441;11,5705136539125
293;Georg-Birk-Straße;Georg-Birk-Straße;München;9162000;de:09162:293;4467152;823689;48,1639571533539;11,5569788638771
294;Ackermannbogen;Ackermannbogen;München;9162000;de:09162:294;4467095;823568;48,1650423606072;11,5562032675003
295;Olympiapark Süd;Olympiapark Süd;München;9162000;de:09162:295;4466774;823872;48,1622917576068;11,551911914831
296;Deidesheimer Straße;Deidesheimer Straße;München;9162000;de:09162:296;4467336;823173;48,1686070593737;11,5594125988436
297;München;Therese-Studer-Straße;München;9162000;de:09162:297;;;;
299;Margarete-Steiff-Straße;Margarete-Steiff-Straße;München;9162000;de:09162:299;4462925;821855;48,1802175157533;11,4999976452446
300;Moosach;Moosach;München;9162000;de:09162:300;4463473;821836;48,1804201569616;11,5073647766005
301;Pelkovenstraße;Pelkovenstraße;München;9162000;de:09162:301;4463781;821766;48,1810673162058;11,5115003920667
302;Hugo-Troendle-Straße;Hugo-Troendle-Straße;München;9162000;de:09162:302;4464022;821962;48,1793184021524;11,5147577069321
303;Wintrichring;Wintrichring;München;9162000;de:09162:303;4464559;822357;48,1757963877136;11,5220114275908
304;Hanauer Straße;Hanauer Straße;München;9162000;de:09162:304;4465020;822722;48,1725395167868;11,5282398935253
305;Borstei;Borstei;München;9162000;de:09162:305;4465375;823042;48,1696812170692;11,5330388545088
306;Olympiapark West;Olympiapark West;München;9162000;de:09162:306;4465733;823468;48,1658696154479;11,5378861639956
307;Heideckstraße;Heideckstraße;München;9162000;de:09162:307;4466053;823803;48,1628741402968;11,5422146876691
307;Goethe-Institut;Goethe-Institut;München;9162000;de:09162:307;4466053;823803;48,1628741402968;11,5422146876691
308;Gartenstraße;Gartenstraße;München;9162000;de:09162:308;4467750;822770;48,1722524258228;11,564947692804
309;Ackermannstraße;Ackermannstraße;München;9162000;de:09162:309;4467744;823253;48,1679084780857;11,5649037170963
310;Fasanerie;Fasanerie;München;9162000;de:09162:310;4464759;820011;48,1969050394205;11,5245056801586
311;Herzogstraße;Herzogstraße;München;9162000;de:09162:311;4467687;823747;48,1634630098514;11,5641750201108
312;Georg-Brauchle-Ring;Georg-Brauchle-Ring;München;9162000;de:09162:312;4465085;822294;48,176392098422;11,5290786007512
313;Ehrenbreitsteiner Straße;Ehrenbreitsteiner Straße;München;9162000;de:09162:313;4465066;821080;48,1873085380408;11,5287232013419
314;Riesstraße;Riesstraße;München;9162000;de:09162:314;4465381;821373;48,1846908594215;11,532983404743
316;Bingener Straße;Bingener Straße;München;9162000;de:09162:316;4464504;821645;48,1821963166674;11,5212123828462
318;Olympia-Einkaufszentrum West;Olympia-Einkaufszentrum West;München;9162000;de:09162:318;4465263;821446;48,1840279224721;11,5314025314788
319;Olympia-Einkaufszentrum Ost;Olympia-Einkaufszentrum Ost;München;9162000;de:09162:319;4465666;821541;48,1831955222375;11,5368296449873
320;Feldmoching;Feldmoching;München;9162000;de:09162:320;4465942;818127;48,2139124117978;11,5402669141907
321;Olympia-Pressestadt;Olympia-Pressestadt;München;9162000;de:09162:321;4465658;821919;48,1797957365221;11,5367526533763
322;Lassallestraße;Lassallestraße;München;9162000;de:09162:322;4465431;821109;48,1870677337471;11,5336342892946
323;Olympiapark Nord;Olympiapark Nord;München;9162000;de:09162:323;4466035;821193;48,1863449445293;11,5417639158357
324;Lerchenauer Straße;Lerchenauer Straße;München;9162000;de:09162:324;4466770;821232;48,1860331397599;11,5516515014689
325;Olympiapark Eissportstadion;Olympiapark Eissportstadion;München;9162000;de:09162:325;4467369;822342;48,1760819725692;11,5597923721007
326;Curt-Mezger-Platz;Curt-Mezger-Platz;München;9162000;de:09162:326;4467902;821768;48,1812711583117;11,5669155101327
327;Korbinianstraße;Korbinianstraße;München;9162000;de:09162:327;;;;
328;Andernacher Straße;Andernacher Straße;München;9162000;de:09162:328;4464756;821265;48,1856276936557;11,5245695185866
