ts,number_of_pods,time_in_station,time_in_pods,meters_traveled
3870,2.147,78.5318,193.4682,2415.1536
3871,2.1492,78.8098,194.1902,2415.1536
3872,2.15,79.087,194.913,2415.1536
3873,2.15,79.3642,195.6358,2415.1536
3874,2.1606,79.6418,196.3582,2431.1367
3875,2.1764,79.9234,197.0766,2460.4856
3876,2.1864,80.2028,197.7972,2471.0703
3877,2.1976,80.4884,198.5116,2503.0515
3878,2.1986,80.773,199.227,2503.0515
3879,2.2096,81.0614,199.9386,2522.9177
3880,2.2212,81.3416,200.6584,2529.167
3881,2.2268,81.617,201.383,2530.3293
3882,2.2396,81.896,202.104,2570.2046
3883,2.2396,82.175,202.825,2570.2046
3884,2.2444,82.4492,203.5508,2570.2046
3885,2.2456,82.7252,204.2748,2576.3696
3886,2.2462,83.0006,204.9994,2576.3696
3887,2.2462,83.276,205.724,2576.3696
3888,2.2474,83.5502,206.4498,2576.3696
3889,2.2476,83.8242,207.1758,2576.3696
3890,2.2524,84.1008,207.8992,2589.734
3891,2.2552,84.3828,208.6172,2611.054
3892,2.261,84.6624,209.3376,2615.474
3893,2.2612,84.9418,210.0582,2615.474
3894,2.2694,85.2224,210.7776,2624.1125
3895,2.278,85.508,211.492,2649.0066
3896,2.2822,85.7992,212.2008,2670.725
3897,2.2866,86.0924,212.9076,2682.1802
3898,2.2866,86.3858,213.6142,2682.7617
3899,2.2894,86.6764,214.3236,2682.7617
3900,2.2898,86.9672,215.0328,2683.6333
3901,2.2928,87.2618,215.7382,2693.8604
3902,2.3046,87.5536,216.4464,2706.9375
3903,2.3122,87.8448,217.1552,2716.968
3904,2.3132,88.135,217.865,2716.968
3905,2.3198,88.428,218.572,2728.7334
3906,2.3198,88.721,219.279,2728.7334
3907,2.3198,89.014,219.986,2728.7334
3908,2.3222,89.307,220.693,2732.2207
3909,2.3222,89.6,221.4,2732.2207
3910,2.3222,89.893,222.107,2732.2207
3911,2.3274,90.1854,222.8146,2742.1006
3912,2.3294,90.478,223.522,2744.182
3913,2.3314,90.7716,224.2284,2748.5408
3914,2.336,91.0668,224.9332,2755.7827
3915,2.35,91.3676,225.6324,2782.7927
3916,2.3504,91.668,226.332,2782.7927
3917,2.3508,91.968,227.032,2782.7927
3918,2.3534,92.267,227.733,2784.4568
3919,2.3534,92.566,228.434,2784.4568
3920,2.3534,92.865,229.135,2784.4568
3921,2.3534,93.164,229.836,2784.4568
3922,2.3546,93.4622,230.5378,2785.2788
3923,2.3722,93.7614,231.2386,2813.8943
3924,2.3722,94.0606,231.9394,2813.8943
3925,2.3834,94.3636,232.6364,2835.6892
3926,2.4046,94.6722,233.3278,2883.9607
3927,2.4184,94.9702,234.0298,2888.61
3928,2.4204,95.2684,234.7316,2891.4702
3929,2.4204,95.5666,235.4334,2891.4702
3930,2.4398,95.8634,236.1366,2927.736
3931,2.4422,96.1578,236.8422,2927.736
3932,2.4442,96.451,237.549,2929.88
3933,2.4442,96.7442,238.2558,2929.88
3934,2.4462,97.0382,238.9618,2934.9368
3935,2.45,97.3328,239.6672,2943.5168
3936,2.4522,97.6252,240.3748,2943.5168
3937,2.46,97.9222,241.0778,2961.534
3938,2.463,98.2162,241.7838,2961.534
3939,2.4782,98.5078,242.4922,2978.8472
3940,2.481,98.799,243.201,2981.193
3941,2.4874,99.0866,243.9134,2985.6956
3942,2.5018,99.3786,244.6214,3025.472
3943,2.5088,99.672,245.328,3040.9111
3944,2.5146,99.9636,246.0364,3046.111
3945,2.5236,100.254,246.746,3056.2512
3946,2.5308,100.5446,247.4554,3070.4011
3947,2.5308,100.8352,248.1648,3070.4011
3948,2.5492,101.1316,248.8684,3122.4707
3949,2.5552,101.422,249.578,3122.4707
3950,2.5578,101.7184,250.2816,3138.0024
3951,2.5656,102.019,250.981,3161.1423
3952,2.5812,102.3194,251.6806,3188.9624
3953,2.5856,102.6154,252.3846,3188.9624
3954,2.592,102.9082,253.0918,3194.844
3955,2.592,103.201,253.799,3194.844
3956,2.5982,103.4926,254.5074,3205.793
3957,2.602,103.7866,255.2134,3218.199
3958,2.6074,104.0752,255.9248,3218.199
3959,2.6222,104.3624,256.6376,3236.0017
3960,2.6242,104.6504,257.3496,3240.0703
3961,2.6266,104.9418,258.0582,3248.177
3962,2.6294,105.233,258.767,3254.2715
3963,2.6326,105.521,259.479,3254.2715
3964,2.633,105.8086,260.1914,3254.2715
3965,2.6438,106.0964,260.9036,3275.6375
3966,2.6448,106.3844,261.6156,3277.567
3967,2.652,106.6768,262.3232,3296.589
3968,2.6614,106.971,263.029,3317.1746
3969,2.6748,107.2594,263.7406,3330.7407
3970,2.6748,107.5478,264.4522,3330.7407
3971,2.6754,107.8356,265.1644,3330.7407
3972,2.6796,108.1272,265.8728,3342.3647
3973,2.6798,108.4186,266.5814,3342.3647
3974,2.6922,108.7044,267.2956,3353.5542
3975,2.6924,108.99,268.01,3353.5542
3976,2.695,109.278,268.722,3360.054
3977,2.6986,109.5688,269.4312,3369.3523
3978,2.7122,109.8562,270.1438,3383.5835
3979,2.7122,110.1436,270.8564,3383.5835
3980,2.7122,110.431,271.569,3383.5835
3981,2.7124,110.7192,272.2808,3386.4907
3982,2.7238,111.011,272.989,3408.2852
3983,2.7272,111.3056,273.6944,3420.376
3984,2.734,111.5966,274.4034,3426.952
3985,2.7372,111.8898,275.1102,3434.112
3986,2.7696,112.1792,275.8208,3499.1265
3987,2.7706,112.4682,276.5318,3500.6863
3988,2.7734,112.7576,277.2424,3506.5671
3989,2.783,113.0486,277.9514,3522.8408
3990,2.799,113.3416,278.6584,3550.348
3991,2.7998,113.6338,279.3662,3550.348
3992,2.8126,113.9236,280.0764,3567.3784
3993,2.8128,114.2132,280.7868,3567.3784
3994,2.815,114.5058,281.4942,3576.7705
3995,2.828,114.7948,282.2052,3590.4297
3996,2.8308,115.081,282.919,3590.4297
3997,2.8436,115.357,283.643,3594.2063
3998,2.8636,115.6262,284.3738,3609.26
3999,2.8682,115.8908,285.1092,3609.26
4000,2.8736,116.1564,285.8436,3619.488
4001,2.8736,116.422,286.578,3619.488
4002,2.8776,116.6876,287.3124,3626.8408
4003,2.8824,116.951,288.049,3631.6184
4004,2.884,117.2156,288.7844,3635.2583
4005,2.8842,117.48,289.52,3635.2583
4006,2.89,117.7412,290.2588,3639.0369
4007,2.89,118.0024,290.9976,3639.0369
4008,2.89,118.2636,291.7364,3639.0369
4009,2.89,118.5248,292.4752,3639.0369
4010,2.9008,118.7844,293.2156,3655.172
4011,2.9024,119.0458,293.9542,3659.592
4012,2.9112,119.305,294.695,3668.172
4013,2.919,119.5624,295.4376,3676.3145
4014,2.9292,119.8154,296.1846,3687.4224
4015,2.9292,120.0684,296.9316,3687.4224
4016,2.9304,120.3216,297.6784,3689.2424
4017,2.9332,120.5766,298.4234,3700.36
4018,2.9334,120.8314,299.1686,3700.36
4019,2.936,121.0878,299.9122,3704.1816
4020,2.9376,121.344,300.656,3706.216
4021,2.94,121.5996,301.4004,3711.04
4022,2.9436,121.8536,302.1464,3716.32
4023,2.9498,122.1096,302.8904,3726.98
4024,2.9512,122.3642,303.6358,3726.98
4025,2.9702,122.6218,304.3782,3753.8567
4026,2.9798,122.8746,305.1254,3763.6912
4027,2.9798,123.1274,305.8726,3763.6912
4028,2.9824,123.3796,306.6204,3766.5984
4029,2.9826,123.6316,307.3684,3766.5984
4030,2.9844,123.882,308.118,3766.889
4031,2.9862,124.1306,308.8694,3766.889
4032,2.9936,124.3808,309.6192,3781.871
4033,2.9936,124.6316,310.3684,3783.104
4034,2.997,124.8802,311.1198,3785.3096
4035,2.997,125.1288,311.8712,3785.3096
4036,3.0146,125.3826,312.6174,3823.5496
4037,3.0156,125.6372,313.3628,3828.2305
4038,3.0252,125.8938,314.1062,3858.392
4039,3.029,126.1526,314.8474,3869.4192
4040,3.0398,126.414,315.586,3888.891
4041,3.0432,126.6762,316.3238,3897.5215
4042,3.0632,126.9432,317.0568,3942.285
4043,3.0658,127.211,317.789,3946.7048
4044,3.0658,127.4788,318.5212,3946.7048
4045,3.0848,127.741,319.259,3964.9343
4046,3.0852,128.0028,319.9972,3964.9343
4047,3.0864,128.2638,320.7362,3965.756
4048,3.087,128.5242,321.4758,3965.756
4049,3.0918,128.7854,322.2146,3973.8953
4050,3.0932,129.0468,322.9532,3977.6455
4051,3.0932,129.3082,323.6918,3977.6455
4052,3.0938,129.569,324.431,3977.6455
4053,3.0938,129.83,325.17,3977.9055
4054,3.1022,130.0988,325.9012,4002.047
4055,3.1146,130.3738,326.6262,4044.1672
4056,3.1152,130.6482,327.3518,4044.1672
4057,3.1192,130.9284,328.0716,4062.18
4058,3.126,131.2098,328.7902,4072.708
4059,3.129,131.4902,329.5098,4075.6135
4060,3.1408,131.768,330.232,4088.336
4061,3.143,132.0448,330.9552,4089.4712
4062,3.1608,132.3292,331.6708,4139.2
4063,3.1634,132.611,332.389,4139.2
4064,3.1634,132.8928,333.1072,4139.2
4065,3.1668,133.1746,333.8254,4143.62
4066,3.1748,133.4578,334.5422,4157.2793
4067,3.1776,133.7402,335.2598,4161.3887
4068,3.1776,134.0226,335.9774,4161.3887
4069,3.1786,134.304,336.696,4161.3887
4070,3.1896,134.5906,337.4094,4194.95
4071,3.1896,134.8772,338.1228,4194.95
4072,3.1906,135.1636,338.8364,4195.808
4073,3.2016,135.4466,339.5534,4210.52
4074,3.2078,135.7374,340.2626,4223.3857
4075,3.2144,136.0266,340.9734,4229.885
4076,3.2238,136.3244,341.6756,4264.9785
4077,3.2292,136.6244,342.3756,4278.948
4078,3.2318,136.9264,343.0736,4286.8145
4079,3.2328,137.2274,343.7726,4286.8145
4080,3.234,137.529,344.471,4290.9023
4081,3.237,137.834,345.166,4302.6655
4082,3.237,138.139,345.861,4302.6655
4083,3.2414,138.4484,346.5516,4314.1074
4084,3.2424,138.7568,347.2432,4314.1074
4085,3.2436,139.0652,347.9348,4315.8506
4086,3.2438,139.3734,348.6266,4315.8506
4087,3.2504,139.6812,349.3188,4328.2305
4088,3.261,139.9876,350.0124,4342.6934
4089,3.2796,140.2922,350.7078,4369.0776
4090,3.2796,140.5968,351.4032,4369.0776
4091,3.284,140.9032,352.0968,4382.727
4092,3.284,141.2096,352.7904,4382.727
4093,3.285,141.5164,353.4836,4385.605
4094,3.2866,141.8216,354.1784,4385.605
4095,3.3012,142.1358,354.8642,4416.2856
4096,3.3024,142.4488,355.5512,4416.2856
4097,3.3098,142.7662,356.2338,4433.4326
4098,3.3098,143.0836,356.9164,4433.4326
4099,3.3166,143.401,357.599,4443.3135
4100,3.3166,143.7184,358.2816,4443.3135
4101,3.3172,144.037,358.963,4447.012
4102,3.3238,144.3506,359.6494,4450.1313
4103,3.3362,144.664,360.336,4467.589
4104,3.3404,144.9732,361.0268,4467.589
4105,3.355,145.287,361.713,4494.2446
4106,3.3696,145.5988,362.4012,4521.6514
4107,3.3704,145.9098,363.0902,4521.6514
4108,3.3794,146.2244,363.7756,4547.1377
4109,3.3816,146.5404,364.4596,4552.3696
4110,3.4108,146.8552,365.1448,4596.946
4111,3.412,147.1688,365.8312,4596.946
4112,3.4248,147.4846,366.5154,4618.743
4113,3.4278,147.8,367.2,4622.1226
4114,3.4364,148.122,367.878,4649.0967
4115,3.444,148.4396,368.5604,4657.417
4116,3.4552,148.7594,369.2406,4681.2446
4117,3.4686,149.0758,369.9242,4695.7744
4118,3.4704,149.3904,370.6096,4695.7744
4119,3.4738,149.7016,371.2984,4695.7744
4120,3.4778,150.013,371.987,4703.492
4121,3.4782,150.324,372.676,4703.492
4122,3.4926,150.6374,373.3626,4733.7817
4123,3.5064,150.9494,374.0506,4757.395
4124,3.5132,151.2568,374.7432,4761.3794
4125,3.515,151.5624,375.4376,4761.3794
4126,3.5248,151.8732,376.1268,4778.828
4127,3.5256,152.1834,376.8166,4779.4097
4128,3.5256,152.4936,377.5064,4779.4097
4129,3.5304,152.8054,378.1946,4786.9487
4130,3.5372,153.1172,378.8828,4800.208
4131,3.5392,153.432,379.568,4809.9585
4132,3.5392,153.7468,380.2532,4809.9585
4133,3.5404,154.0604,380.9396,4809.9585
4134,3.5476,154.3694,381.6306,4815.0415
4135,3.5502,154.679,382.321,4821.28
4136,3.5604,154.9852,383.0148,4834.2134
4137,3.5658,155.2916,383.7084,4846.697
4138,3.574,155.595,384.405,4856.2554
4139,3.5746,155.8978,385.1022,4856.2554
4140,3.5758,156.2014,385.7986,4859.1626
4141,3.5786,156.506,386.494,4866.148
4142,3.589,156.8074,387.1926,4872.9346
4143,3.5944,157.1078,387.8922,4884.375
4144,3.5952,157.4074,388.5926,4884.375
4145,3.5952,157.7078,389.2922,4885.5376
4146,3.5954,158.008,389.992,4885.5376
4147,3.5972,158.3102,390.6898,4891.0576
4148,3.5982,158.6114,391.3886,4891.0576
4149,3.6008,158.9134,392.0866,4898.984
4150,3.6052,159.2126,392.7874,4901.064
4151,3.607,159.5122,393.4878,4904.8257
4152,3.612,159.8142,394.1858,4919.508
4153,3.613,160.1152,394.8848,4919.508
4154,3.6226,160.4148,395.5852,4933.1177
4155,3.6262,160.7178,396.2822,4942.218
4156,3.6262,161.0208,396.9792,4942.218
4157,3.6422,161.3288,397.6712,4972.7354
4158,3.6538,161.6332,398.3668,4993.534
4159,3.656,161.9384,399.0616,4999.0474
4160,3.6572,162.2428,399.7572,5000.0874
4161,3.6572,162.5472,400.4528,5000.0874
4162,3.663,162.8514,401.1486,5006.803
4163,3.6654,163.1578,401.8422,5010.988
4164,3.6768,163.4616,402.5384,5025.167
4165,3.6804,163.7618,403.2382,5025.167
4166,3.694,164.0596,403.9404,5051.6377
4167,3.7012,164.3586,404.6414,5062.5576
4168,3.7044,164.6578,405.3422,5068.808
4169,3.7084,164.9586,406.0414,5079.154
4170,3.715,165.2612,406.7388,5092.783
4171,3.7152,165.5636,407.4364,5092.783
4172,3.7152,165.866,408.134,5092.783
4173,3.7188,166.1726,408.8274,5102.9233
4174,3.73,166.4832,409.5168,5129.3774
4175,3.7446,166.7856,410.2144,5138.676
4176,3.745,167.0876,410.9124,5138.676
4177,3.7516,167.387,411.613,5144.488
4178,3.7532,167.6866,412.3134,5147.103
4179,3.7574,167.983,413.017,5149.158
4180,3.7576,168.2792,413.7208,5149.158
4181,3.7576,168.5754,414.4246,5149.158
4182,3.767,168.8696,415.1304,5159.91
4183,3.7706,169.1648,415.8352,5168.366
4184,3.7718,169.4598,416.5402,5169.6655
4185,3.7718,169.7548,417.2452,5169.6655
4186,3.7842,170.047,417.953,5183.808
4187,3.7842,170.3392,418.6608,5183.808
4188,3.7842,170.6314,419.3686,5183.808
4189,3.785,170.927,420.073,5188.176
4190,3.7976,171.2152,420.7848,5198.228
4191,3.799,171.502,421.498,5198.228
4192,3.7992,171.7886,422.2114,5198.228
4193,3.7992,172.0752,422.9248,5198.228
4194,3.8054,172.3606,423.6394,5207.6807
4195,3.8082,172.649,424.351,5215.372
4196,3.8122,172.9418,425.0582,5235.0615
4197,3.813,173.2346,425.7654,5236.937
4198,3.8228,173.532,426.468,5268.1543
4199,3.8228,173.8294,427.1706,5268.1543
4200,3.8264,174.1242,427.8758,5269.6074
4201,3.8274,174.42,428.58,5274.718
4202,3.834,174.7162,429.2838,5283.8184
4203,3.8344,175.012,429.988,5283.8184
4204,3.8358,175.3064,430.6936,5283.8184
4205,3.8488,175.5994,431.4006,5300.5034
4206,3.8528,175.901,432.099,5324.692
4207,3.8528,176.2026,432.7974,5324.692
