ts,number_of_pods,time_in_station,time_in_pods,meters_traveled
3741,1.4618,44.2198,98.7802,1360.327
3742,1.4652,44.5564,99.4436,1370.9874
3743,1.4652,44.893,100.107,1370.9874
3744,1.4654,45.2294,100.7706,1370.9874
3745,1.466,45.5652,101.4348,1370.9874
3746,1.466,45.901,102.099,1370.9874
3747,1.4808,46.2404,102.7596,1407.493
3748,1.481,46.5796,103.4204,1407.493
3749,1.498,46.9188,104.0812,1432.422
3750,1.4984,47.2576,104.7424,1432.422
3751,1.4984,47.5964,105.4036,1432.422
3752,1.5288,47.9378,106.0622,1486.6368
3753,1.5366,48.2768,106.7232,1497.6288
3754,1.5426,48.6202,107.3798,1514.6
3755,1.5434,48.9628,108.0372,1514.6
3756,1.5434,49.3054,108.6946,1514.6
3757,1.5618,49.6424,109.3576,1534.548
3758,1.575,49.9744,110.0256,1551.399
3759,1.581,50.3084,110.6916,1563.023
3760,1.581,50.6424,111.3576,1563.023
3761,1.581,50.9764,112.0236,1563.023
3762,1.5984,51.3134,112.6866,1592.6642
3763,1.6164,51.6496,113.3504,1618.9436
3764,1.6164,51.9858,114.0142,1618.9436
3765,1.6164,52.322,114.678,1618.9436
3766,1.6182,52.6578,115.3422,1622.5836
3767,1.6376,53.0048,115.9952,1664.2914
3768,1.6376,53.3518,116.6482,1664.2914
3769,1.6376,53.6988,117.3012,1664.2914
3770,1.6404,54.0446,117.9554,1667.5793
3771,1.6508,54.39,118.61,1685.5743
3772,1.6588,54.734,119.266,1695.9594
3773,1.6588,55.078,119.922,1695.9594
3774,1.6588,55.422,120.578,1695.9594
3775,1.6592,55.7656,121.2344,1695.9594
3776,1.6592,56.1092,121.8908,1695.9594
3777,1.6592,56.4528,122.5472,1695.9594
3778,1.6606,56.795,123.205,1695.9594
3779,1.6606,57.1372,123.8628,1695.9594
3780,1.6678,57.4744,124.5256,1700.2494
3781,1.669,57.8104,125.1896,1700.2494
3782,1.675,58.148,125.852,1711.2922
3783,1.675,58.4856,126.5144,1711.2922
3784,1.6808,58.8248,127.1752,1726.4991
3785,1.6934,59.1688,127.8312,1767.2848
3786,1.6934,59.5128,128.4872,1767.2848
3787,1.7022,59.852,129.148,1774.5088
3788,1.7076,60.1928,129.8072,1787.3748
3789,1.7106,60.5306,130.4694,1787.3748
3790,1.7118,60.8672,131.1328,1787.3748
3791,1.715,61.2036,131.7964,1791.2748
3792,1.719,61.5434,132.4566,1800.8948
3793,1.734,61.887,133.113,1821.1818
3794,1.7354,62.2328,133.7672,1825.8618
3795,1.744,62.5802,134.4198,1844.6094
3796,1.7554,62.9304,135.0696,1863.0695
3797,1.7554,63.2814,135.7186,1864.2318
3798,1.7584,63.636,136.364,1873.4382
3799,1.7638,63.9876,137.0124,1876.5582
3800,1.7646,64.3384,137.6616,1876.5582
3801,1.7658,64.6904,138.3096,1881.4902
3802,1.7658,65.0424,138.9576,1881.4902
3803,1.7658,65.3944,139.6056,1881.4902
3804,1.7658,65.7464,140.2536,1881.4902
3805,1.7672,66.097,140.903,1881.4902
3806,1.7672,66.4476,141.5524,1881.4902
3807,1.7694,66.7988,142.2012,1886.6366
3808,1.7732,67.1514,142.8486,1894.1923
3809,1.7742,67.504,143.496,1896.8722
3810,1.7742,67.8566,144.1434,1896.8722
3811,1.7842,68.2054,144.7946,1908.2678
3812,1.7842,68.5542,145.4458,1908.2678
3813,1.792,68.9064,146.0936,1931.8698
3814,1.792,69.2586,146.7414,1931.8698
3815,1.7922,69.6106,147.3894,1931.8698
3816,1.7942,69.9606,148.0394,1931.8698
3817,1.7952,70.3096,148.6904,1931.8698
3818,1.7952,70.6586,149.3414,1931.8698
3819,1.8008,71.0082,149.9918,1938.3177
3820,1.8182,71.351,150.649,1965.8778
3821,1.819,71.693,151.307,1965.8778
3822,1.8276,72.033,151.967,1972.7418
3823,1.8276,72.373,152.627,1972.7418
3824,1.8408,72.7062,153.2938,1982.041
3825,1.8454,73.0374,153.9626,1986.2218
3826,1.855,73.3678,154.6322,2003.3818
3827,1.858,73.7022,155.2978,2012.4818
3828,1.8708,74.0274,155.9726,2021.7938
3829,1.885,74.3432,156.6568,2030.6162
3830,1.8876,74.6564,157.3436,2030.6162
3831,1.9008,74.9656,158.0344,2044.513
3832,1.9042,75.2754,158.7246,2052.313
3833,1.9046,75.5848,159.4152,2052.313
3834,1.9096,75.8912,160.1088,2055.219
3835,1.9096,76.1976,160.8024,2055.219
3836,1.9096,76.504,161.496,2055.219
3837,1.91,76.8106,162.1894,2056.6255
3838,1.929,77.1104,162.8896,2074.352
3839,1.9416,77.416,163.584,2105.3474
3840,1.9416,77.7216,164.2784,2105.3474
3841,1.9516,78.0254,164.9746,2118.7068
3842,1.9742,78.332,165.668,2177.7825
3843,1.9742,78.6386,166.3614,2177.7825
3844,1.9742,78.9452,167.0548,2177.7825
3845,2.0026,79.2462,167.7538,2213.7937
3846,2.0026,79.5472,168.4528,2213.7937
3847,2.011,79.847,169.153,2230.6704
3848,2.0112,80.1466,169.8534,2230.6704
3849,2.0112,80.4462,170.5538,2230.6704
3850,2.0172,80.7482,171.2518,2240.4397
3851,2.023,81.0538,171.9462,2253.8835
3852,2.0246,81.3596,172.6404,2256.499
3853,2.0278,81.669,173.331,2268.127
3854,2.0328,81.976,174.024,2275.095
3855,2.0362,82.2806,174.7194,2279.206
3856,2.0386,82.587,175.413,2289.0508
3857,2.0386,82.8968,176.1032,2293.991
3858,2.0542,83.2076,176.7924,2314.6985
3859,2.0588,83.5154,177.4846,2317.9866
3860,2.0596,83.8224,178.1776,2317.9866
3861,2.0722,84.1274,178.8726,2337.4695
3862,2.074,84.434,179.566,2343.7185
3863,2.074,84.7406,180.2594,2343.7185
3864,2.0832,85.0466,180.9534,2359.5254
3865,2.0892,85.351,181.649,2369.839
3866,2.0942,85.6606,182.3394,2390.8
3867,2.1038,85.9818,183.0182,2421.6035
3868,2.107,86.3026,183.6974,2426.106
3869,2.111,86.6238,184.3762,2431.826
3870,2.111,86.945,185.055,2431.826
3871,2.111,87.2662,185.7338,2431.826
3872,2.1198,87.5896,186.4104,2449.393
3873,2.1302,87.9226,187.0774,2489.254
3874,2.1302,88.2556,187.7444,2489.254
3875,2.1458,88.576,188.424,2492.092
3876,2.146,88.8962,189.1038,2492.092
3877,2.1616,89.222,189.778,2522.8955
3878,2.1716,89.553,190.447,2544.9812
3879,2.1836,89.887,191.113,2569.3171
3880,2.1882,90.2248,191.7752,2591.1572
3881,2.2,90.5664,192.4336,2619.83
3882,2.2278,90.899,193.101,2644.5032
3883,2.2316,91.2278,193.7722,2644.5032
3884,2.2324,91.5564,194.4436,2646.111
3885,2.2332,91.8842,195.1158,2646.111
3886,2.2344,92.212,195.788,2647.3977
3887,2.2394,92.5396,196.4604,2656.22
3888,2.2568,92.861,197.139,2682.7356
3889,2.2568,93.1824,197.8176,2682.7356
3890,2.2572,93.5078,198.4922,2694.1755
3891,2.2622,93.8352,199.1648,2707.8257
3892,2.2634,94.1672,199.8328,2715.3655
3893,2.2692,94.4994,200.5006,2723.1655
3894,2.2694,94.8314,201.1686,2723.1655
3895,2.272,95.163,201.837,2726.9275
3896,2.272,95.4946,202.5054,2726.9275
3897,2.272,95.8262,203.1738,2726.9275
3898,2.2858,96.1624,203.8376,2772.6172
3899,2.2858,96.4986,204.5014,2772.6172
3900,2.2858,96.8348,205.1652,2772.6172
3901,2.2896,97.1672,205.8328,2772.6172
3902,2.3214,97.4986,206.5014,2812.6997
3903,2.3224,97.8302,207.1698,2815.8198
3904,2.3288,98.1554,207.8446,2815.8198
3905,2.3438,98.4814,208.5186,2844.7065
3906,2.3438,98.8074,209.1926,2844.7065
3907,2.3456,99.132,209.868,2845.5286
3908,2.348,99.4542,210.5458,2845.5286
3909,2.3538,99.773,211.227,2849.0159
3910,2.3538,100.0918,211.9082,2849.0159
3911,2.3538,100.4106,212.5894,2849.0159
3912,2.3552,100.7288,213.2712,2850.1782
3913,2.3552,101.047,213.953,2850.1782
3914,2.3656,101.364,214.636,2867.088
3915,2.3728,101.678,215.322,2872.5479
3916,2.3834,101.9932,216.0068,2891.1157
3917,2.384,102.3078,216.6922,2891.1157
3918,2.3942,102.621,217.379,2903.902
3919,2.3942,102.9342,218.0658,2903.902
3920,2.3942,103.2474,218.7526,2903.902
3921,2.3944,103.5604,219.4396,2903.902
3922,2.3956,103.875,220.125,2911.4063
3923,2.4138,104.1932,220.8068,2941.368
3924,2.4144,104.5108,221.4892,2941.368
3925,2.415,104.8278,222.1722,2941.368
3926,2.4176,105.1422,222.8578,2941.368
3927,2.4244,105.4608,223.5392,2961.586
3928,2.4244,105.7794,224.2206,2961.586
3929,2.4324,106.102,224.898,2981.8127
3930,2.4412,106.4332,225.5668,2997.8035
3931,2.4414,106.7642,226.2358,2997.8035
3932,2.4418,107.0948,226.9052,2997.8035
3933,2.4418,107.4254,227.5746,2997.8035
3934,2.4418,107.756,228.244,2997.8035
3935,2.4418,108.0866,228.9134,2997.8035
3936,2.45,108.4182,229.5818,3009.7634
3937,2.4508,108.749,230.251,3009.7634
3938,2.4622,109.0794,230.9206,3029.6294
3939,2.4682,109.4068,231.5932,3033.9883
3940,2.4682,109.7342,232.2658,3033.9883
3941,2.4692,110.0606,232.9394,3033.9883
3942,2.4694,110.3868,233.6132,3033.9883
3943,2.4694,110.713,234.287,3033.9883
3944,2.4694,111.0392,234.9608,3033.9883
3945,2.4694,111.3654,235.6346,3033.9883
3946,2.4696,111.6914,236.3086,3033.9883
3947,2.4696,112.0174,236.9826,3033.9883
3948,2.4726,112.3434,237.6566,3037.8884
3949,2.4858,112.6726,238.3274,3052.96
3950,2.4858,113.0018,238.9982,3052.96
3951,2.4858,113.331,239.669,3052.96
3952,2.4918,113.6598,240.3402,3059.6743
3953,2.521,113.9912,241.0088,3111.5083
3954,2.5228,114.3208,241.6792,3111.5083
3955,2.539,114.6476,242.3524,3129.6921
3956,2.539,114.9744,243.0256,3129.6921
3957,2.54,115.3002,243.6998,3129.6921
3958,2.5468,115.6366,244.3634,3167.756
3959,2.5598,115.9708,245.0292,3189.7332
3960,2.566,116.3036,245.6964,3199.423
3961,2.5662,116.6362,246.3638,3199.423
3962,2.5722,116.97,247.03,3205.975
3963,2.583,117.303,247.697,3221.7085
3964,2.5908,117.6332,248.3668,3234.7085
3965,2.598,117.9616,249.0384,3244.6335
3966,2.6154,118.2858,249.7142,3260.9048
3967,2.6272,118.6112,250.3888,3291.3767
3968,2.6334,118.939,251.061,3303.047
3969,2.6334,119.2668,251.7332,3303.047
3970,2.6336,119.5944,252.4056,3303.047
3971,2.6336,119.922,253.078,3303.047
3972,2.6354,120.2486,253.7514,3304.2095
3973,2.6354,120.5752,254.4248,3304.2095
3974,2.6362,120.901,255.099,3304.2095
3975,2.6434,121.224,255.776,3312.1558
3976,2.6496,121.5492,256.4508,3326.1958
3977,2.653,121.8728,257.1272,3328.8113
3978,2.653,122.1964,257.8036,3328.8113
3979,2.6606,122.5194,258.4806,3341.6772
3980,2.6718,122.851,259.149,3387.51
3981,2.6764,123.1856,259.8144,3402.33
3982,2.6912,123.523,260.477,3430.334
3983,2.6912,123.8604,261.1396,3430.334
3984,2.7176,124.1882,261.8118,3467.806
3985,2.7204,124.5132,262.4868,3467.806
3986,2.726,124.835,263.165,3474.4907
3987,2.7406,125.158,263.842,3505.254
3988,2.7446,125.4812,264.5188,3511.3572
3989,2.7446,125.8044,265.1956,3511.3572
3990,2.745,126.1272,265.8728,3511.3572
3991,2.745,126.45,266.55,3511.3572
3992,2.7712,126.769,267.231,3547.1555
3993,2.782,127.0876,267.9124,3562.2651
3994,2.782,127.4062,268.5938,3562.2651
3995,2.7866,127.7284,269.2716,3572.926
3996,2.7912,128.0496,269.9504,3580.3245
3997,2.8058,128.3774,270.6226,3611.1284
3998,2.8112,128.7028,271.2972,3616.5469
3999,2.8188,129.0346,271.9654,3634.7468
4000,2.8224,129.3628,272.6372,3634.7468
4001,2.8224,129.691,273.309,3634.7468
4002,2.8224,130.0192,273.9808,3634.7468
4003,2.8286,130.3492,274.6508,3642.0276
4004,2.8286,130.6792,275.3208,3642.0276
4005,2.8286,131.0092,275.9908,3642.0276
4006,2.8296,131.3408,276.6592,3645.8052
4007,2.8302,131.6736,277.3264,3648.1453
4008,2.8316,132.0066,277.9934,3651.8955
4009,2.8316,132.3396,278.6604,3651.8955
4010,2.8358,132.6758,279.3242,3662.9924
4011,2.8358,133.012,279.988,3662.9924
4012,2.8446,133.3512,280.6488,3686.2756
4013,2.8538,133.6938,281.3062,3703.6355
4014,2.854,134.0362,281.9638,3703.6355
4015,2.858,134.383,282.617,3719.074
4016,2.858,134.7298,283.2702,3719.074
4017,2.883,135.0738,283.9262,3758.2412
4018,2.8838,135.417,284.583,3758.2412
4019,2.8848,135.7608,285.2392,3762.53
4020,2.9002,136.1,285.9,3778.2212
4021,2.907,136.4374,286.5626,3787.411
4022,2.9128,136.773,287.227,3795.2332
4023,2.9208,137.108,287.892,3804.8533
4024,2.9368,137.4328,288.5672,3813.2805
4025,2.9436,137.7588,289.2412,3829.7205
4026,2.946,138.0856,289.9144,3833.8804
4027,2.946,138.4124,290.5876,3833.8804
4028,2.946,138.7392,291.2608,3833.8804
4029,2.946,139.066,291.934,3833.8804
4030,2.946,139.3928,292.6072,3833.8804
4031,2.9598,139.7128,293.2872,3849.7395
4032,2.9612,140.032,293.968,3850.6116
4033,2.9634,140.353,294.647,3856.8772
4034,2.9634,140.674,295.326,3856.8772
4035,2.9634,140.995,296.005,3856.8772
4036,2.97,141.318,296.682,3872.6829
4037,2.9718,141.6464,297.3536,3888.7595
4038,2.9728,141.9738,298.0262,3888.7595
4039,2.988,142.307,298.693,3922.2627
4040,2.9898,142.6384,299.3616,3922.2627
4041,2.991,142.9686,300.0314,3922.2627
4042,3.0006,143.3008,300.6992,3945.31
4043,3.0036,143.6402,301.3598,3960.1292
4044,3.0036,143.9796,302.0204,3960.1292
4045,3.0132,144.3154,302.6846,3976.6772
4046,3.0294,144.6426,303.3574,3996.4373
4047,3.0328,144.9676,304.0324,3999.2493
4048,3.037,145.2974,304.7026,4020.3452
4049,3.037,145.6272,305.3728,4020.3452
4050,3.0472,145.9528,306.0472,4030.911
4051,3.0486,146.2792,306.7208,4035.4316
4052,3.0592,146.6028,307.3972,4043.5437
4053,3.0592,146.9264,308.0736,4043.5437
4054,3.0592,147.25,308.75,4043.5437
4055,3.0626,147.5742,309.4258,4048.7437
4056,3.0738,147.9034,310.0966,4067.5857
4057,3.0746,148.2318,310.7682,4067.5857
4058,3.0746,148.5602,311.4398,4067.5857
4059,3.0788,148.8904,312.1096,4075.3865
4060,3.0888,149.2152,312.7848,4081.3655
4061,3.0966,149.5322,313.4678,4081.3655
4062,3.0974,149.8484,314.1516,4081.3655
4063,3.1,150.1674,314.8326,4091.292
4064,3.1,150.4882,315.5118,4096.116
4065,3.1008,150.8084,316.1916,4096.9385
4066,3.1046,151.1282,316.8718,4104.908
4067,3.1238,151.4486,317.5514,4129.272
4068,3.1322,151.7818,318.2182,4160.0786
4069,3.1366,152.1118,318.8882,4162.545
4070,3.1368,152.4416,319.5584,4162.545
4071,3.1372,152.771,320.229,4162.545
4072,3.1544,153.1012,320.8988,4195.32
4073,3.1652,153.4312,321.5688,4212.436
4074,3.166,153.7604,322.2396,4212.436
4075,3.1692,154.091,322.909,4216.6206
4076,3.1714,154.4194,323.5806,4216.6206
4077,3.176,154.7492,324.2508,4224.575
4078,3.1966,155.0632,324.9368,4231.55
4079,3.1972,155.3766,325.6234,4231.55
4080,3.2014,155.6942,326.3058,4246.9897
4081,3.2066,156.0158,326.9842,4263.2344
4082,3.2076,156.3376,327.6624,4264.979
4083,3.2124,156.6572,328.3428,4270.05
4084,3.2136,156.9756,329.0244,4270.05
4085,3.2138,157.2938,329.7062,4270.05
4086,3.2266,157.6166,330.3834,4301.6704
4087,3.2268,157.9392,331.0608,4301.6704
4088,3.2394,158.2564,331.7436,4315.7104
4089,3.2472,158.5746,332.4254,4328.4697
4090,3.2472,158.8928,333.1072,4328.4697
4091,3.2544,159.2176,333.7824,4364.3496
4092,3.2606,159.5402,334.4598,4369.9326
4093,3.2618,159.8616,335.1384,4369.9326
4094,3.263,160.1836,335.8164,4374.758
4095,3.2752,160.5218,336.4782,4422.24
4096,3.2754,160.8598,337.1402,4422.24
4097,3.2756,161.2,337.8,4425.727
4098,3.2756,161.5402,338.4598,4425.727
4099,3.2992,161.8854,339.1146,4470.678
4100,3.3014,162.2322,339.7678,4480.5586
4101,3.3014,162.579,340.421,4480.5586
4102,3.3024,162.9248,341.0752,4480.5586
4103,3.3042,163.2728,341.7272,4486.3696
4104,3.3042,163.6208,342.3792,4486.3696
4105,3.313,163.96,343.04,4486.3696
4106,3.3166,164.299,343.701,4492.618
4107,3.3228,164.6456,344.3544,4512.6704
4108,3.3232,164.9918,345.0082,4512.6704
4109,3.3316,165.338,345.662,4523.5903
4110,3.3316,165.6842,346.3158,4523.5903
4111,3.3316,166.0304,346.9696,4523.5903
4112,3.3436,166.381,347.619,4546.841
4113,3.3628,166.7288,348.2712,4574.972
4114,3.3648,167.0778,348.9222,4579.133
4115,3.365,167.4266,349.5734,4579.133
4116,3.3652,167.7752,350.2248,4579.133
4117,3.3712,168.1254,350.8746,4594.2383
4118,3.3714,168.4754,351.5246,4594.2383
4119,3.3772,168.8242,352.1758,4602.693
4120,3.383,169.1716,352.8284,4610.78
4121,3.3872,169.5244,353.4756,4628.425
4122,3.3882,169.8762,354.1238,4628.425
4123,3.399,170.229,354.771,4650.8174
4124,3.399,170.5818,355.4182,4650.8174
4125,3.399,170.9346,356.0654,4650.8174
4126,3.401,171.2854,356.7146,4650.8174
4127,3.4084,171.6386,357.3614,4668.828
4128,3.4084,171.9918,358.0082,4668.828
4129,3.4198,172.3468,358.6532,4705.2383
4130,3.4206,172.701,359.299,4705.2383
4131,3.4206,173.0552,359.9448,4705.2383
4132,3.4594,173.389,360.611,4726.2217
4133,3.4726,173.7262,361.2738,4744.2954
4134,3.4726,174.0634,361.9366,4744.2954
4135,3.4748,174.3984,362.6016,4744.2954
4136,3.4748,174.7334,363.2666,4744.2954
4137,3.4954,175.0652,363.9348,4775.5376
4138,3.4954,175.397,364.603,4775.5376
4139,3.5008,175.7264,365.2736,4779.437
4140,3.5094,176.0544,365.9456,4789.901
4141,3.514,176.3824,366.6176,4799.355
4142,3.514,176.7104,367.2896,4799.355
4143,3.5144,177.038,367.962,4799.355
4144,3.5144,177.3656,368.6344,4799.355
4145,3.515,177.6926,369.3074,4799.355
4146,3.5228,178.023,369.977,4815.6274
4147,3.5228,178.3534,370.6466,4815.6274
4148,3.5388,178.6804,371.3196,4845.16
4149,3.5508,178.9994,372.0006,4852.512
4150,3.5508,179.3184,372.6816,4852.512
4151,3.5542,179.634,373.366,4852.512
4152,3.5606,179.9484,374.0516,4859.5483
4153,3.5692,180.2748,374.7252,4897.6714
4154,3.5698,180.6006,375.3994,4897.6714
4155,3.5698,180.9264,376.0736,4897.6714
4156,3.5698,181.2522,376.7478,4897.6714
4157,3.5934,181.5784,377.4216,4948.9355
4158,3.6088,181.9004,378.0996,4962.366
4159,3.6088,182.2224,378.7776,4962.366
4160,3.6212,182.5488,379.4512,4977.804
4161,3.635,182.8828,380.1172,5007.574
4162,3.6382,183.2136,380.7864,5007.574
4163,3.6492,183.5416,381.4584,5023.842
4164,3.663,183.8754,382.1246,5057.819
4165,3.663,184.2092,382.7908,5057.819
4166,3.6642,184.5418,383.4582,5057.819
4167,3.6646,184.8748,384.1252,5059.289
4168,3.6646,185.2078,384.7922,5059.289
4169,3.6684,185.5422,385.4578,5067.335
4170,3.6734,185.8792,386.1208,5080.9204
4171,3.6734,186.2162,386.7838,5080.9204
4172,3.6736,186.553,387.447,5080.9204
4173,3.6762,186.89,388.11,5086.066
4174,3.677,187.2266,388.7734,5086.888
4175,3.6892,187.5598,389.4402,5097.4365
4176,3.6908,187.8914,390.1086,5097.4365
4177,3.7256,188.2222,390.7778,5157.7915
4178,3.728,188.5532,391.4468,5161.5684
4179,3.728,188.8842,392.1158,5161.5684
4180,3.7286,189.2146,392.7854,5161.5684
4181,3.729,189.5446,393.4554,5161.5684
4182,3.729,189.8746,394.1254,5161.5684
4183,3.7404,190.205,394.795,5178.7163
4184,3.7474,190.5318,395.4682,5184.9653
4185,3.7538,190.862,396.138,5197.705
4186,3.758,191.1906,396.8094,5203.334
4187,3.758,191.5192,397.4808,5203.334
4188,3.77,191.8456,398.1544,5223.472
4189,3.77,192.172,398.828,5223.472
4190,3.7716,192.4984,399.5016,5226.76
4191,3.78,192.828,400.172,5253.95
4192,3.7918,193.1554,400.8446,5266.458
4193,3.8248,193.4802,401.5198,5318.8906
4194,3.8268,193.803,402.197,5318.8906
4195,3.8314,194.1212,402.8788,5318.8906
4196,3.8318,194.439,403.561,5318.8906
4197,3.839,194.7598,404.2402,5334.883
4198,3.839,195.0806,404.9194,5334.883
4199,3.8478,195.405,405.595,5363.949
4200,3.8478,195.7294,406.2706,5363.949
4201,3.855,196.0522,406.9478,5372.086
4202,3.855,196.375,407.625,5372.086
4203,3.859,196.7002,408.2998,5381.111
4204,3.859,197.0254,408.9746,5381.111
4205,3.859,197.3506,409.6494,5381.111
4206,3.8708,197.6768,410.3232,5399.366
4207,3.874,198.004,410.996,5406.5483
