ts,number_of_pods,time_in_station,time_in_pods,meters_traveled
3870,2.0622,85.746,186.254,2364.456
3871,2.0662,86.0964,186.9036,2381.307
3872,2.0712,86.4496,187.5504,2388.405
3873,2.079,86.8028,188.1972,2407.7673
3874,2.0836,87.1556,188.8444,2413.2273
3875,2.0896,87.5024,189.4976,2413.2273
3876,2.1014,87.8608,190.1392,2436.868
3877,2.1014,88.2192,190.7808,2436.868
3878,2.1084,88.577,191.423,2445.188
3879,2.1092,88.934,192.066,2445.188
3880,2.1092,89.291,192.709,2445.188
3881,2.116,89.65,193.35,2468.068
3882,2.1192,90.0092,193.9908,2471.604
3883,2.1286,90.369,194.631,2489.984
3884,2.1286,90.7288,195.2712,2489.984
3885,2.1292,91.091,195.909,2493.884
3886,2.1292,91.4532,196.5468,2493.884
3887,2.1292,91.8154,197.1846,2493.884
3888,2.1354,92.1722,197.8278,2494.924
3889,2.1394,92.525,198.475,2494.924
3890,2.1402,92.877,199.123,2494.924
3891,2.1498,93.2294,199.7706,2514.764
3892,2.1552,93.5844,200.4156,2530.364
3893,2.17,93.9396,201.0604,2558.781
3894,2.17,94.2948,201.7052,2558.781
3895,2.1854,94.6528,202.3472,2585.2256
3896,2.188,95.0128,202.9872,2596.2097
3897,2.1954,95.3726,203.6274,2613.0864
3898,2.1958,95.732,204.268,2613.0864
3899,2.1958,96.0914,204.9086,2613.0864
3900,2.1958,96.4508,205.5492,2613.0864
3901,2.1958,96.8102,206.1898,2613.0864
3902,2.2072,97.1672,206.8328,2621.2764
3903,2.2072,97.5242,207.4758,2621.2764
3904,2.2138,97.8868,208.1132,2643.7
3905,2.2178,98.2494,208.7506,2651.052
3906,2.2178,98.612,209.388,2651.052
3907,2.2222,98.978,210.022,2668.044
3908,2.2222,99.344,210.656,2668.044
3909,2.2268,99.7092,211.2908,2672.984
3910,2.2268,100.0744,211.9256,2672.984
3911,2.2286,100.4388,212.5612,2674.437
3912,2.2286,100.8032,213.1968,2674.437
3913,2.2294,101.1684,213.8316,2676.7617
3914,2.2384,101.5278,214.4722,2681.4114
3915,2.2478,101.8818,215.1182,2687.2234
3916,2.248,102.2356,215.7644,2687.2234
3917,2.2516,102.5858,216.4142,2687.2234
3918,2.2522,102.9354,217.0646,2687.2234
3919,2.2522,103.285,217.715,2687.2234
3920,2.2522,103.6346,218.3654,2687.2234
3921,2.2672,103.9822,219.0178,2711.1174
3922,2.2672,104.3298,219.6702,2711.1174
3923,2.2866,104.6838,220.3162,2752.297
3924,2.297,105.0362,220.9638,2765.0835
3925,2.3086,105.3882,221.6118,2785.669
3926,2.3154,105.7458,222.2542,2814.7346
3927,2.3154,106.1034,222.8966,2814.7346
3928,2.3184,106.4704,223.5296,2837.129
3929,2.322,106.8376,224.1624,2842.8223
3930,2.322,107.2048,224.7952,2842.8223
3931,2.322,107.572,225.428,2842.8223
3932,2.3242,107.9412,226.0588,2846.7954
3933,2.3242,108.3104,226.6896,2846.7954
3934,2.3242,108.6796,227.3204,2846.7954
3935,2.325,109.0492,227.9508,2850.0115
3936,2.3304,109.4238,228.5762,2863.8313
3937,2.3346,109.7942,229.2058,2863.8313
3938,2.3536,110.1602,229.8398,2885.045
3939,2.354,110.5258,230.4742,2885.045
3940,2.354,110.8914,231.1086,2885.045
3941,2.3572,111.26,231.74,2896.4407
3942,2.3572,111.6286,232.3714,2896.4407
3943,2.3664,111.9934,233.0066,2905.1401
3944,2.3764,112.3598,233.6402,2921.995
3945,2.3764,112.7262,234.2738,2921.995
3946,2.3786,113.0904,234.9096,2921.995
3947,2.3788,113.4544,235.5456,2921.995
3948,2.3788,113.8184,236.1816,2921.995
3949,2.391,114.1758,236.8242,2932.2878
3950,2.3934,114.5358,237.4642,2941.4778
3951,2.4188,114.9034,238.0966,2990.4548
3952,2.424,115.2718,238.7282,2998.255
3953,2.4254,115.6388,239.3612,2998.255
3954,2.4256,116.0056,239.9944,2998.255
3955,2.4276,116.3704,240.6296,2998.255
3956,2.428,116.7348,241.2652,2998.255
3957,2.4294,117.1034,241.8966,3009.7627
3958,2.4486,117.463,242.537,3024.233
3959,2.4486,117.8226,243.1774,3024.233
3960,2.474,118.1794,243.8206,3061.1643
3961,2.4842,118.538,244.462,3075.8337
3962,2.4978,118.8998,245.1002,3096.0088
3963,2.5132,119.2662,245.7338,3119.2688
3964,2.5166,119.6356,246.3644,3127.5889
3965,2.5246,120.002,246.998,3140.5889
3966,2.5362,120.3628,247.6372,3148.389
3967,2.5416,120.7182,248.2818,3148.389
3968,2.5596,121.0742,248.9258,3191.9873
3969,2.5596,121.4302,249.5698,3191.9873
3970,2.5648,121.784,250.216,3199.787
3971,2.5706,122.1378,250.8622,3207.5107
3972,2.5706,122.4916,251.5084,3207.5107
3973,2.5712,122.8448,252.1552,3207.5107
3974,2.572,123.1978,252.8022,3209.9773
3975,2.587,123.5418,253.4582,3219.4905
3976,2.593,123.8882,254.1118,3242.6577
3977,2.5978,124.2328,254.7672,3248.5078
3978,2.5978,124.5774,255.4226,3248.5078
3979,2.598,124.9218,256.0782,3248.5078
3980,2.598,125.2662,256.7338,3248.5078
3981,2.6044,125.611,257.389,3261.093
3982,2.6044,125.9558,258.0442,3261.093
3983,2.6054,126.3018,258.6982,3264.6306
3984,2.6288,126.6476,259.3524,3316.4683
3985,2.6354,126.9898,260.0102,3321.9822
3986,2.6436,127.3292,260.6708,3331.251
3987,2.6436,127.6686,261.3314,3331.251
3988,2.6514,128.007,261.993,3343.5317
3989,2.6514,128.3454,262.6546,3343.5317
3990,2.6694,128.6728,263.3272,3352.8137
3991,2.672,128.9976,264.0024,3352.8137
3992,2.6724,129.322,264.678,3352.8137
3993,2.6724,129.6464,265.3536,3352.8137
3994,2.6852,129.98,266.02,3392.4353
3995,2.6852,130.3136,266.6864,3392.4353
3996,2.6852,130.6472,267.3528,3392.4353
3997,2.6852,130.9808,268.0192,3392.4353
3998,2.6854,131.3142,268.6858,3392.4353
3999,2.6936,131.659,269.341,3417.9153
4000,2.6936,132.0038,269.9962,3417.9153
4001,2.7148,132.3424,270.6576,3458.9736
4002,2.715,132.6808,271.3192,3458.9736
4003,2.7208,133.0214,271.9786,3466.2537
4004,2.723,133.3598,272.6402,3466.2537
4005,2.723,133.6982,273.3018,3466.2537
4006,2.728,134.0374,273.9626,3474.6816
4007,2.7284,134.3814,274.6186,3488.6184
4008,2.7284,134.7254,275.2746,3488.6184
4009,2.7374,135.0728,275.9272,3500.0137
4010,2.7466,135.4284,276.5716,3525.7568
4011,2.7478,135.7852,277.2148,3530.6897
4012,2.7546,136.1428,277.8572,3545.5088
4013,2.7586,136.4984,278.5016,3550.869
4014,2.7588,136.8538,279.1462,3550.869
4015,2.7608,137.2072,279.7928,3550.869
4016,2.7804,137.5474,280.4526,3563.7695
4017,2.787,137.8898,281.1102,3579.943
4018,2.787,138.2322,281.7678,3579.943
4019,2.787,138.5746,282.4254,3579.943
4020,2.8092,138.8988,283.1012,3585.7544
4021,2.8096,139.2226,283.7774,3585.7544
4022,2.8162,139.5486,284.4514,3600.3767
4023,2.833,139.8626,285.1374,3607.3503
4024,2.8538,140.1728,285.8272,3637.9343
4025,2.8548,140.482,286.518,3637.9343
4026,2.8596,140.8052,287.1948,3681.8728
4027,2.8596,141.1284,287.8716,3681.8728
4028,2.862,141.4492,288.5508,3681.8728
4029,2.8624,141.7696,289.2304,3681.8728
4030,2.877,142.0856,289.9144,3696.6943
4031,2.8772,142.4014,290.5986,3696.6943
4032,2.8772,142.7172,291.2828,3696.6943
4033,2.8878,143.0382,291.9618,3729.3447
4034,2.8878,143.3592,292.6408,3729.3447
4035,2.893,143.685,293.315,3747.7256
4036,2.893,144.0108,293.9892,3747.7256
4037,2.8948,144.3348,294.6652,3747.7256
4038,2.905,144.6656,295.3344,3774.9695
4039,2.905,144.997,296.003,3776.5295
4040,2.9082,145.3294,296.6706,3783.712
4041,2.9084,145.6616,297.3384,3783.712
4042,2.9084,145.9938,298.0062,3783.712
4043,2.917,146.3242,298.6758,3801.392
4044,2.9182,146.6558,299.3442,3806.3247
4045,2.9226,146.9864,300.0136,3809.592
4046,2.9264,147.315,300.685,3813.292
4047,2.927,147.643,301.357,3813.292
4048,2.9376,147.9694,302.0306,3829.8335
4049,2.9376,148.2958,302.7042,3829.8335
4050,2.94,148.622,303.378,3833.371
4051,2.9402,148.948,304.052,3833.371
4052,2.9526,149.2744,304.7256,3846.683
4053,2.9526,149.6008,305.3992,3846.683
4054,2.9526,149.9272,306.0728,3846.683
4055,2.9714,150.2546,306.7454,3875.4368
4056,2.976,150.5848,307.4152,3887.3184
4057,2.976,150.915,308.085,3887.3184
4058,2.9818,151.2474,308.7526,3897.7192
4059,2.9848,151.584,309.416,3907.079
4060,2.9848,151.9206,310.0794,3907.079
4061,3.0032,152.2438,310.7562,3914.6543
4062,3.0036,152.5666,311.4334,3914.6543
4063,3.0102,152.891,312.109,3924.4873
4064,3.0104,153.2152,312.7848,3924.4873
4065,3.0104,153.5394,313.4606,3924.4873
4066,3.028,153.888,314.112,3997.1328
4067,3.0328,154.2418,314.7582,4016.6353
4068,3.0328,154.5956,315.4044,4016.6353
4069,3.037,154.9452,316.0548,4016.6353
4070,3.037,155.2948,316.7052,4016.6353
4071,3.0452,155.6428,317.3572,4030.1975
4072,3.0456,155.9904,318.0096,4030.1975
4073,3.0586,156.3404,318.6596,4051.0967
4074,3.065,156.6914,319.3086,4058.611
4075,3.075,157.0468,319.9532,4079.536
4076,3.0772,157.405,320.595,4089.2856
4077,3.0798,157.764,321.236,4095.5344
4078,3.0798,158.123,321.877,4095.5344
4079,3.0798,158.482,322.518,4095.5344
4080,3.0798,158.841,323.159,4095.5344
4081,3.0798,159.2,323.8,4095.5344
4082,3.0798,159.559,324.441,4095.5344
4083,3.1054,159.918,325.082,4144.3223
4084,3.1142,160.2782,325.7218,4159.4326
4085,3.1172,160.6354,326.3646,4159.4326
4086,3.1188,160.991,327.009,4159.4326
4087,3.1188,161.3466,327.6534,4159.4326
4088,3.1266,161.6966,328.3034,4165.3286
4089,3.154,162.0496,328.9504,4205.687
4090,3.17,162.3954,329.6046,4218.472
4091,3.17,162.7412,330.2588,4218.472
4092,3.17,163.087,330.913,4218.472
4093,3.172,163.4312,331.5688,4219.0527
4094,3.172,163.7754,332.2246,4219.0527
4095,3.186,164.1208,332.8792,4243.4272
4096,3.2132,164.4786,333.5214,4314.039
4097,3.2186,164.831,334.169,4314.039
4098,3.219,165.183,334.817,4314.039
4099,3.2408,165.5318,335.4682,4341.0664
4100,3.2546,165.8772,336.1228,4355.18
4101,3.2546,166.2226,336.7774,4355.18
4102,3.2548,166.5678,337.4322,4355.18
4103,3.2548,166.913,338.087,4355.18
4104,3.2548,167.2582,338.7418,4355.18
4105,3.2618,167.6004,339.3996,4362.5327
4106,3.2618,167.9426,340.0574,4362.5327
4107,3.2644,168.2828,340.7172,4363.405
4108,3.2666,168.6306,341.3694,4381.1025
4109,3.292,168.9672,342.0328,4407.1025
4110,3.2942,169.3016,342.6984,4407.1025
4111,3.2942,169.636,343.364,4407.1025
4112,3.299,169.9696,344.0304,4411.782
4113,3.299,170.3032,344.6968,4411.782
4114,3.299,170.6368,345.3632,4411.782
4115,3.305,170.9702,346.0298,4422.4434
4116,3.305,171.3058,346.6942,4425.639
4117,3.305,171.6414,347.3586,4425.639
4118,3.309,171.973,348.027,4425.639
4119,3.3162,172.3014,348.6986,4432.99
4120,3.3212,172.6316,349.3684,4445.49
4121,3.3218,172.9628,350.0372,4449.7783
4122,3.3238,173.292,350.708,4449.7783
4123,3.3336,173.6218,351.3782,4471.5303
4124,3.3336,173.9516,352.0484,4471.5303
4125,3.334,174.281,352.719,4471.5303
4126,3.3344,174.61,353.39,4471.5303
4127,3.3344,174.939,354.061,4471.5303
4128,3.337,175.2654,354.7346,4471.5303
4129,3.3398,175.589,355.411,4471.5303
4130,3.3536,175.916,356.084,4505.6553
4131,3.3562,176.2448,356.7552,4512.049
4132,3.3704,176.5718,357.4282,4523.332
4133,3.3704,176.8988,358.1012,4523.332
4134,3.3724,177.226,358.774,4528.489
4135,3.3982,177.55,359.45,4561.324
4136,3.4028,177.8754,360.1246,4575.388
4137,3.4064,178.1972,360.8028,4575.388
4138,3.407,178.5184,361.4816,4575.388
4139,3.4258,178.8302,362.1698,4589.0474
4140,3.4268,179.141,362.859,4589.0474
4141,3.4268,179.4518,363.5482,4589.0474
4142,3.4268,179.7626,364.2374,4589.0474
4143,3.4268,180.0734,364.9266,4589.0474
4144,3.4314,180.3904,365.6096,4608.8184
4145,3.4508,180.7024,366.2976,4629.744
4146,3.454,181.0112,366.9888,4629.744
4147,3.455,181.3198,367.6802,4630.906
4148,3.458,181.6318,368.3682,4640.204
4149,3.4678,181.945,369.055,4665.988
4150,3.481,182.256,369.744,4679.176
4151,3.4824,182.5656,370.4344,4679.176
4152,3.489,182.8782,371.1218,4691.656
4153,3.499,183.1852,371.8148,4698.0464
4154,3.499,183.4922,372.5078,4698.0464
4155,3.499,183.7992,373.2008,4698.0464
4156,3.5022,184.1086,373.8914,4708.34
4157,3.5184,184.4182,374.5818,4747.604
4158,3.5388,184.7264,375.2736,4779.5215
4159,3.5408,185.0326,375.9674,4779.5215
4160,3.5458,185.3384,376.6616,4784.3066
4161,3.5458,185.6442,377.3558,4784.3066
4162,3.5458,185.9502,378.0498,4784.8423
4163,3.5458,186.2562,378.7438,4784.8423
4164,3.5458,186.5622,379.4378,4784.8423
4165,3.5458,186.8682,380.1318,4784.8423
4166,3.554,187.1728,380.8272,4792.62
4167,3.554,187.4774,381.5226,4792.62
4168,3.5586,187.7826,382.2174,4802.011
4169,3.5586,188.0878,382.9122,4802.011
4170,3.5734,188.3934,383.6066,4824.0977
4171,3.5888,188.6928,384.3072,4840.0815
4172,3.5948,188.992,385.008,4850.742
4173,3.5968,189.2912,385.7088,4853.3423
4174,3.6008,189.5886,386.4114,4856.2026
4175,3.6008,189.886,387.114,4856.2026
4176,3.6148,190.1854,387.8146,4892.9946
4177,3.617,190.484,388.516,4894.495
4178,3.617,190.7826,389.2174,4894.495
4179,3.6236,191.081,389.919,4906.976
4180,3.6236,191.3794,390.6206,4906.976
4181,3.641,191.683,391.317,4942.357
4182,3.6464,191.992,392.008,4956.677
4183,3.6466,192.3008,392.6992,4956.677
4184,3.6478,192.6136,393.3864,4967.362
4185,3.6478,192.9264,394.0736,4967.362
4186,3.6622,193.244,394.756,4992.3223
4187,3.6622,193.5616,395.4384,4992.3223
4188,3.6642,193.878,396.122,4993.9663
4189,3.6832,194.193,396.807,5036.4634
4190,3.6896,194.5136,397.4864,5054.6714
4191,3.6896,194.8344,398.1656,5054.9614
4192,3.7002,195.1568,398.8432,5067.936
4193,3.7066,195.4818,399.5182,5079.636
4194,3.7166,195.8034,400.1966,5096.7954
4195,3.7204,196.1226,400.8774,5100.0767
4196,3.7294,196.443,401.557,5113.337
4197,3.7336,196.7662,402.2338,5126.204
4198,3.7336,197.0894,402.9106,5126.204
4199,3.7492,197.42,403.58,5170.8486
4200,3.7492,197.7506,404.2494,5170.8486
4201,3.7616,198.0824,404.9176,5188.4346
4202,3.7616,198.4142,405.5858,5188.4346
4203,3.7616,198.746,406.254,5188.4346
4204,3.7624,199.0776,406.9224,5190.901
4205,3.7624,199.4092,407.5908,5190.901
4206,3.7764,199.737,408.263,5204.59
4207,3.7764,200.0648,408.9352,5204.59
