ts,utilization,time_in_station,time_in_queue,time_driving,meters_traveled
3661,0.27883074,17.164383,0.6164383,45.219177,691.3767
3662,0.28082183,17.465754,0.63013697,45.90411,721.50684
3663,0.2789104,17.767124,0.6438356,46.589043,734.86304
3664,0.27699897,18.068493,0.65753424,47.27397,734.86304
3665,0.2770786,18.369864,0.6712329,47.958904,734.86304
3666,0.2773972,18.671232,0.6917808,48.636986,734.86304
3667,0.2797865,18.972603,0.7123288,49.315067,744.81506
3668,0.2797865,19.280823,0.7328767,49.9863,772.5753
3669,0.27795467,19.59589,0.75342464,50.650684,785.16437
3670,0.27787504,19.91096,0.77397263,51.315067,785.16437
3671,0.2794679,20.232876,0.79452056,51.972603,798.9863
3672,0.2785918,20.568493,0.8150685,52.61644,817.8082
3673,0.27922896,20.91096,0.8356164,53.253426,860.2534
3674,0.27715826,21.253426,0.8561644,53.89041,860.2534
3675,0.27715826,21.58904,0.8767123,54.53425,860.2534
3676,0.27715826,21.917809,0.89726025,55.184933,860.2534
3677,0.27914938,22.253426,0.91780823,55.828766,894.33563
3678,0.2777954,22.568493,0.93835616,56.49315,894.33563
3679,0.27803433,22.863014,0.96575344,57.171234,894.33563
3680,0.27827325,23.150684,0.9931507,57.856163,894.33563
3681,0.28114042,23.458904,1.0273973,58.5137,952.28766
3682,0.28034398,23.760275,1.0616438,59.17808,952.28766
3683,0.28034398,24.047945,1.0958904,59.856163,952.28766
3684,0.28106079,24.342466,1.130137,60.527397,977.46576
3685,0.27914935,24.630136,1.1643835,61.20548,977.46576
3686,0.27914935,24.89726,1.1986301,61.90411,996.35614
3687,0.2790697,25.164383,1.2328767,62.60274,1005.26025
3688,0.2793883,25.431507,1.2671233,63.30137,1005.26025
3689,0.27946794,25.68493,1.3013699,64.0137,1005.26025
3690,0.28209615,25.938356,1.3356165,64.72603,1031.048
3691,0.28114045,26.18493,1.369863,65.445206,1031.048
3692,0.28337044,26.431507,1.4041096,66.16438,1040.3424
3693,0.2832908,26.68493,1.4383562,66.87671,1048.3082
3694,0.28233507,26.917809,1.479452,67.60274,1048.3082
3695,0.28368902,27.164383,1.520548,68.31507,1088.9247
3696,0.28241473,27.41096,1.5616438,69.0274,1088.9247
3697,0.2826537,27.657534,1.6027397,69.73972,1088.9247
3698,0.2830519,27.89726,1.6438357,70.4589,1088.9247
3699,0.2835298,28.150684,1.6849315,71.16438,1107.7808
3700,0.28281292,28.390411,1.7260274,71.88356,1107.7808
3701,0.28376865,28.630136,1.7671233,72.60274,1107.7808
3702,0.28400758,28.876713,1.8082192,73.31507,1117.7329
3703,0.28448546,29.143835,1.849315,74.00685,1152.7739
3704,0.28313148,29.40411,1.8835616,74.712326,1162.7261
3705,0.2818572,29.664383,1.9178082,75.41781,1180.5343
3706,0.28066254,29.924658,1.9520547,76.12329,1180.5343
3707,0.2811404,30.19178,1.9863014,76.821915,1190.4863
3708,0.28042358,30.458904,2.0205479,77.520546,1190.4863
3709,0.2832908,30.739725,2.0479453,78.212326,1227.8699
3710,0.28153867,31.00685,2.0821917,78.91096,1227.8699
3711,0.28735262,31.280823,2.1164384,79.60274,1252.4589
3712,0.29101622,31.575342,2.1369863,80.287674,1295.7739
3713,0.28870657,31.876713,2.1575344,80.96575,1338.2261
3714,0.2871137,32.17808,2.1780822,81.64384,1361.5343
3715,0.2860783,32.452053,2.19863,82.34931,1361.5343
3716,0.28615794,32.72603,2.2191782,83.054794,1361.5343
3717,0.28615794,33,2.239726,83.76028,1361.5343
3718,0.2862376,33.280823,2.260274,84.4589,1377.589
3719,0.28711367,33.554794,2.2808218,85.16438,1398.3904
3720,0.28583935,33.828766,2.30137,85.869865,1398.3904
3721,0.28639686,34.10959,2.328767,86.561646,1408.3424
3722,0.2890251,34.410957,2.3493152,87.23972,1442.9727
3723,0.28583938,34.69863,2.3767123,87.92466,1466.5137
3724,0.28591907,35,2.4041095,88.595894,1493.2261
3725,0.28384832,35.30137,2.4315069,89.26712,1493.2261
3726,0.28384832,35.589043,2.458904,89.95206,1493.2261
3727,0.2854412,35.89726,2.4863014,90.61644,1540.7603
3728,0.28368902,36.20548,2.5136986,91.28082,1554.8356
3729,0.28368902,36.50685,2.541096,91.95206,1554.8356
3730,0.29029945,36.835617,2.5684931,92.595894,1592.5343
3731,0.28886586,37.17808,2.5958905,93.22603,1620.2946
3732,0.2863173,37.52055,2.6232877,93.85616,1635.4315
3733,0.28568012,37.876713,2.6438355,94.479454,1657.9727
3734,0.28416687,38.22603,2.6643836,95.10959,1657.9727
3735,0.28464475,38.575344,2.6849315,95.73972,1666.8767
3736,0.28448543,38.924656,2.7054794,96.369865,1666.8767
3737,0.28448543,39.253426,2.7260275,97.020546,1666.8767
3738,0.28448543,39.58219,2.7465754,97.671234,1666.8767
3739,0.28448543,39.910957,2.7671232,98.321915,1666.8767
3740,0.28448543,40.239727,2.7876713,98.9726,1666.8767
3741,0.2845651,40.568493,2.80137,99.630135,1691.9452
3742,0.28137937,40.89726,2.8150685,100.287674,1691.9452
3743,0.281459,41.232876,2.828767,100.938354,1708
3744,0.27994576,41.568493,2.8424656,101.58904,1720.589
3745,0.27986613,41.88356,2.8561645,102.26028,1720.589
3746,0.2827333,42.21233,2.869863,102.91781,1752.8904
3747,0.27914935,42.541096,2.8835616,103.57534,1761.7946
3748,0.27883077,42.86986,2.8972602,104.23288,1761.7946
3749,0.27930865,43.19863,2.910959,104.89041,1771.7466
3750,0.27906972,43.527397,2.9246576,105.54794,1771.7466
3751,0.27914935,43.842464,2.9383562,106.21918,1780.6506
3752,0.27787507,44.157536,2.9520547,106.89041,1780.6506
3753,0.27787507,44.458904,2.9657533,107.57534,1780.6506
3754,0.27906972,44.746574,2.9794521,108.27397,1798.4589
3755,0.27946797,45.027397,2.9931507,108.979454,1835.5205
3756,0.2793883,45.29452,3.0068493,109.69863,1835.5205
3757,0.28002545,45.561646,3.0205479,110.41781,1835.5205
3758,0.28018475,45.835617,3.0342467,111.130135,1842.6438
3759,0.27843258,46.13014,3.0479453,111.821915,1889.8151
3760,0.2771583,46.424656,3.0616438,112.5137,1899.7671
3761,0.27676007,46.70548,3.0753424,113.21918,1899.7671
3762,0.2779547,46.99315,3.089041,113.91781,1909.7192
3763,0.27827328,47.280823,3.1027398,114.61644,1923.7946
3764,0.27883077,47.561646,3.109589,115.328766,1946.1165
3765,0.28050327,47.842464,3.1164384,116.0411,1972.7808
3766,0.2831315,48.10959,3.1232877,116.76712,1972.7808
3767,0.28337044,48.38356,3.130137,117.4863,1982.7329
3768,0.28297222,48.657536,3.1369863,118.20548,1982.7329
3769,0.2852022,48.931507,3.1438355,118.92466,2035.1918
3770,0.28217578,49.19863,3.1506848,119.65069,2035.1918
3771,0.28217578,49.46575,3.1575344,120.37671,2035.1918
3772,0.28217578,49.71233,3.1575344,121.130135,2047.7808
3773,0.28233507,49.952053,3.1575344,121.89041,2060.3699
3774,0.28257403,50.19178,3.1575344,122.65069,2094.7808
3775,0.2832908,50.424656,3.1575344,123.41781,2102.9932
3776,0.2836094,50.671234,3.1575344,124.171234,2131.637
3777,0.28345013,50.910957,3.1575344,124.9315,2131.637
3778,0.28520226,51.157536,3.1575344,125.68493,2144.226
3779,0.2843262,51.40411,3.1575344,126.438354,2144.226
3780,0.2843262,51.657536,3.1575344,127.18493,2162.0342
3781,0.2863173,51.91781,3.1575344,127.92466,2170.9385
3782,0.2847244,52.184933,3.1575344,128.65753,2185.0137
3783,0.2830519,52.445206,3.1575344,129.39726,2194.9658
3784,0.2817776,52.70548,3.1575344,130.137,2194.9658
3785,0.2817776,52.958904,3.1575344,130.88356,2194.9658
3786,0.28209615,53.21233,3.1575344,131.63014,2211.0205
3787,0.28201652,53.47945,3.1575344,132.363,2232.5137
3788,0.28169796,53.732876,3.1575344,133.10959,2245.8699
3789,0.2788308,53.97945,3.1575344,133.863,2245.8699
3790,0.2806626,54.232876,3.1575344,134.60959,2258.459
3791,0.2812997,54.4863,3.1575344,135.35617,2276.267
3792,0.28615797,54.753426,3.1575344,136.08904,2291.6506
3793,0.2849633,55.027397,3.1575344,136.81506,2309.5686
3794,0.28289258,55.30137,3.1575344,137.54109,2309.5686
3795,0.28289258,55.575344,3.1575344,138.26712,2309.5686
3796,0.28289258,55.849316,3.1575344,138.99315,2319.5205
3797,0.28026438,56.10959,3.1575344,139.73288,2319.5205
3798,0.28058296,56.376713,3.1575344,140.46576,2326.6438
3799,0.2821758,56.650684,3.1643836,141.18494,2336.596
3800,0.2817776,56.931507,3.171233,141.89726,2355.4521
3801,0.28082192,57.20548,3.1780822,142.61644,2378.7603
3802,0.2793883,57.472603,3.1849315,143.34247,2378.7603
3803,0.28018475,57.753426,3.1917808,144.0548,2395.3972
3804,0.27922902,58.041096,3.19863,144.76027,2417.0615
3805,0.2785919,58.32192,3.2054794,145.4726,2417.0615
3806,0.2785919,58.589043,3.2123287,146.19862,2417.0615
3807,0.2785919,58.849316,3.2191782,146.9315,2431.137
3808,0.2788308,59.11644,3.2260275,147.65753,2440.041
3809,0.27906975,59.38356,3.2328768,148.38356,2454.1165
3810,0.27994582,59.657536,3.239726,149.10274,2460.3494
3811,0.28329083,59.924656,3.2465754,149.82877,2485.5273
3812,0.28114048,60.19178,3.2534246,150.5548,2485.5273
3813,0.28114048,60.458904,3.260274,151.28082,2485.5273
3814,0.2845651,60.739727,3.2739725,151.9863,2522.3699
3815,0.28392798,61.02055,3.2876713,152.69179,2528.6643
3816,0.2815387,61.28767,3.30137,153.41096,2528.6643
3817,0.2836094,61.561646,3.3150685,154.12329,2560.5479
3818,0.2817776,61.828766,3.328767,154.84247,2567.6711
3819,0.2823351,62.11644,3.3424656,155.54109,2599.8835
3820,0.2795476,62.39726,3.3561645,156.24658,2599.8835
3821,0.27994582,62.684933,3.369863,156.9452,2613.959
3822,0.28010508,62.972603,3.3835616,157.64383,2623.911
3823,0.2798662,63.253426,3.3972602,158.34932,2623.911
3824,0.2821758,63.541096,3.4041095,159.0548,2646.233
3825,0.27875116,63.835617,3.410959,159.75342,2675.0547
3826,0.2774769,64.130135,3.4178083,160.45206,2675.0547
3827,0.2780344,64.438354,3.4246576,161.137,2701.0615
3828,0.27699906,64.73972,3.4315069,161.82877,2701.0615
3829,0.28114048,65.0411,3.4315069,162.5274,2719.9177
3830,0.2787512,65.34247,3.4315069,163.22603,2735.9727
3831,0.28010508,65.64384,3.4315069,163.92465,2735.9727
3832,0.28034404,65.95206,3.4383562,164.60959,2757.4658
3833,0.27962726,66.26712,3.4452055,165.28767,2780.0068
3834,0.2773176,66.5685,3.4520547,165.97945,2780.0068
3835,0.27906975,66.869865,3.458904,166.67123,2793.8289
3836,0.2784326,67.18493,3.4657533,167.34932,2816.3699
3837,0.2784326,67.5137,3.4726028,168.0137,2838.911
3838,0.27835295,67.84247,3.4794521,168.67809,2847.8152
3839,0.27699903,68.178085,3.4863014,169.33562,2854.0479
3840,0.27628225,68.50685,3.4931507,170,2854.0479
3841,0.2766008,68.84247,3.5,170.65753,2880.7603
3842,0.27484867,69.178085,3.5068493,171.31506,2906.4863
3843,0.27214083,69.50685,3.5136986,171.97945,2916.4385
3844,0.27381337,69.83562,3.5205479,172.64383,2916.4385
3845,0.273893,70.15069,3.5273972,173.32191,2916.4385
3846,0.27532655,70.46575,3.541096,173.99315,2945.8494
3847,0.27341515,70.787674,3.5547945,174.65753,2958.4385
3848,0.27373368,71.11644,3.5684931,175.31506,2968.3904
3849,0.2724594,71.438354,3.5821917,175.97945,2968.3904
3850,0.2731762,71.753426,3.5958905,176.65068,2968.3904
3851,0.2735744,72.061646,3.609589,177.32877,2968.3904
3852,0.2735744,72.363014,3.6232877,178.0137,2968.3904
3853,0.27421156,72.671234,3.6369863,178.69179,3015.3904
3854,0.27237976,72.9863,3.6506848,179.363,3027.1028
3855,0.2728576,73.31507,3.6643836,180.02055,3048.596
3856,0.2713444,73.62329,3.6780822,180.69862,3048.596
3857,0.27317616,73.938354,3.6917808,181.36986,3073.774
3858,0.27620262,74.26712,3.7054794,182.0274,3101.9246
3859,0.273654,74.58219,3.7260275,182.69179,3101.9246
3860,0.273654,74.89041,3.7465754,183.363,3101.9246
3861,0.27405226,75.19863,3.7671232,184.03424,3138.0547
3862,0.27230012,75.50685,3.7876713,184.70547,3138.0547
3863,0.27253905,75.80822,3.8082192,185.38356,3138.0547
3864,0.27325585,76.11644,3.828767,186.0548,3164.233
3865,0.2719019,76.42466,3.8493152,186.72603,3164.233
3866,0.27237976,76.72603,3.869863,187.40411,3170.5273
3867,0.27309656,77.0411,3.890411,188.0685,3218.7534
3868,0.27094617,77.35616,3.910959,188.73288,3218.7534
3869,0.27094617,77.65753,3.9315069,189.41096,3218.7534
3870,0.27094617,77.9589,3.9520547,190.08904,3218.7534
3871,0.27166298,78.26028,3.9726028,190.76712,3246.1848
3872,0.27046832,78.554794,3.9931507,191.45206,3246.1848
3873,0.27046832,78.84931,4.0136986,192.137,3246.1848
3874,0.27046832,79.130135,4.0410957,192.82877,3246.1848
3875,0.27046832,79.39726,4.0684934,193.53424,3246.1848
3876,0.27086654,79.671234,4.0958905,194.23288,3254.1506
3877,0.2699108,79.9315,4.1232877,194.9452,3254.1506
3878,0.2730966,80.19863,4.157534,195.64383,3283.692
3879,0.26879582,80.4726,4.191781,196.33562,3316.9521
3880,0.26863652,80.73972,4.2260275,197.03424,3316.9521
3881,0.26943296,81,4.260274,197.73973,3316.9521
3882,0.2715833,81.27397,4.2945204,198.4315,3340.9795
3883,0.270309,81.53425,4.3287673,199.137,3340.9795
3884,0.27293724,81.80137,4.3561645,199.84247,3385.3425
3885,0.26911438,82.0685,4.3835616,200.54794,3403.1506
3886,0.26632684,82.34247,4.410959,201.24658,3423.0615
3887,0.26640648,82.630135,4.4315066,201.93835,3447.089
3888,0.26545078,82.904106,4.452055,202.64383,3447.089
3889,0.26847723,83.19863,4.4657536,203.33562,3488.2056
3890,0.2641765,83.5,4.472603,204.0274,3510.4658
3891,0.2649729,83.80137,4.479452,204.71918,3510.4658
3892,0.26513216,84.10274,4.4863014,205.41096,3510.4658
3893,0.26529148,84.404106,4.4931507,206.10274,3510.4658
3894,0.2655304,84.70548,4.5,206.79453,3510.4658
3895,0.26632684,84.99315,4.5068493,207.5,3518.678
3896,0.26561007,85.27397,4.5136986,208.21233,3518.678
3897,0.26561007,85.554794,4.520548,208.92465,3536.4863
3898,0.2645747,85.84247,4.527397,209.63014,3545.3904
3899,0.26553044,86.130135,4.5342464,210.33562,3564.2124
3900,0.264734,86.41096,4.5410957,211.04794,3577.5686
3901,0.26513222,86.69178,4.5547943,211.75342,3577.5686
3902,0.26568973,86.979454,4.5684934,212.45206,3589.9385
3903,0.26799935,87.27397,4.582192,213.14383,3648.096
3904,0.26433578,87.5685,4.5958905,213.83562,3648.096
3905,0.26433578,87.863014,4.609589,214.5274,3648.096
3906,0.26433578,88.14384,4.6232877,215.23288,3648.096
3907,0.26799935,88.438354,4.6369863,215.92465,3675.8904
3908,0.2662472,88.72603,4.650685,216.62329,3675.8904
3909,0.2662472,88.9863,4.6643834,217.34932,3675.8904
3910,0.26672506,89.253426,4.678082,218.0685,3688.4795
3911,0.2668047,89.5274,4.691781,218.78082,3698.4314
3912,0.26592866,89.80822,4.7054796,219.4863,3707.5137
3913,0.26497293,90.07534,4.719178,220.20547,3707.5137
3914,0.2652915,90.34931,4.732877,220.9178,3717.4658
3915,0.2665658,90.636986,4.7465754,221.61644,3733.4932
3916,0.26648614,90.9315,4.760274,222.30821,3742.3972
3917,0.26608792,91.23288,4.7739725,222.99315,3754.9863
3918,0.26545075,91.5274,4.787671,223.68494,3754.9863
3919,0.26600826,91.828766,4.8013697,224.36986,3771.041
3920,0.26656577,92.10959,4.8150687,225.07535,3771.041
3921,0.26736224,92.38356,4.821918,225.79453,3795.3425
3922,0.26537114,92.65753,4.8287673,226.5137,3795.3425
3923,0.26537114,92.9315,4.8356166,227.23288,3795.3425
3924,0.2668844,93.20548,4.842466,227.95206,3817.226
3925,0.26553044,93.4863,4.849315,228.66438,3824.3494
3926,0.26791972,93.76028,4.8561645,229.38356,3853.192
3927,0.26815867,94.0411,4.8630137,230.09589,3876.1711
3928,0.26537114,94.31507,4.8767123,230.80821,3876.1711
3929,0.2672029,94.58219,4.890411,231.5274,3886.1233
3930,0.26704365,94.84931,4.9041095,232.24658,3886.1233
3931,0.26927364,95.095894,4.917808,232.9863,3900.1987
3932,0.26791972,95.33562,4.9315066,233.73288,3920.1096
3933,0.2678401,95.57534,4.9452057,234.47945,3920.1096
3934,0.26903474,95.81507,4.9589043,235.22603,3920.1096
3935,0.27126476,96.061646,4.972603,235.96576,3929.0137
3936,0.27126476,96.30822,4.9863014,236.70547,3929.0137
3937,0.27126476,96.54794,5,237.45206,3929.0137
3938,0.2717426,96.79452,5.0136986,238.19179,3943.089
3939,0.27245942,97.03425,5.027397,238.93835,3961.4453
3940,0.27516726,97.27397,5.0410957,239.68494,3971.3972
3941,0.2756451,97.5,5.0547943,240.4452,3971.3972
3942,0.2774769,97.73288,5.0684934,241.19862,4009.5068
3943,0.27683973,97.96575,5.082192,241.95206,4009.5068
3944,0.27867156,98.20548,5.089041,242.70547,4031.8289
3945,0.27954763,98.42466,5.0958905,243.47945,4044.4177
3946,0.2811405,98.64384,5.10274,244.25342,4044.4177
3947,0.28145906,98.87671,5.109589,245.0137,4078.8289
3948,0.281698,99.11644,5.1164384,245.76712,4094.8835
3949,0.2822555,99.363014,5.1232877,246.5137,4132.4316
3950,0.2780344,99.60959,5.130137,247.26027,4132.4316
3951,0.27922904,99.85616,5.1369863,248.00685,4132.4316
3952,0.27994585,100.10274,5.1438355,248.75342,4141.3354
3953,0.28050333,100.34931,5.150685,249.5,4153.925
3954,0.27994585,100.595894,5.157534,250.24658,4171.733
3955,0.2797069,100.84247,5.1643834,250.99315,4171.733
3956,0.28376868,101.10959,5.1712327,251.71918,4214.1094
3957,0.2820962,101.369865,5.178082,252.45206,4222.322
3958,0.28376868,101.630135,5.1849313,253.18494,4234.911
3959,0.28201655,101.88356,5.191781,253.92465,4234.911
3960,0.2824944,102.14384,5.1986303,254.65753,4243.815
3961,0.28241476,102.39726,5.2054796,255.39726,4243.815
3962,0.28313154,102.65753,5.212329,256.13013,4257.8906
3963,0.28257403,102.91096,5.219178,256.86987,4267.8423
3964,0.2808219,103.171234,5.2260275,257.60275,4277.7944
3965,0.28169793,103.438354,5.232877,258.32877,4295.6025
3966,0.2817776,103.69178,5.239726,259.06848,4295.6025
3967,0.28289258,103.96575,5.2465754,259.78766,4341.541
3968,0.28568012,104.246574,5.2534246,260.5,4369.3013
3969,0.2821758,104.5137,5.260274,261.226,4369.3013
3970,0.28257403,104.79452,5.267123,261.93835,4393.6025
3971,0.28201652,105.0685,5.2739725,262.65753,4393.6025
3972,0.28225544,105.34247,5.280822,263.3767,4393.6025
3973,0.2824147,105.60959,5.287671,264.10275,4393.6025
3974,0.2831315,105.869865,5.2945204,264.8356,4393.6025
3975,0.28504297,106.14384,5.3013697,265.5548,4409.6304
3976,0.2840076,106.438354,5.308219,266.25342,4438.4385
3977,0.27954757,106.72603,5.3150687,266.9589,4438.4385
3978,0.28297222,107.020546,5.321918,267.65753,4452.5137
3979,0.2816183,107.31507,5.3356166,268.3493,4452.5137
3980,0.2816183,107.60274,5.349315,269.04794,4452.5137
3981,0.28257403,107.89726,5.3630137,269.73972,4481.884
3982,0.28209615,108.18493,5.3767123,270.43835,4481.884
3983,0.28249437,108.479454,5.390411,271.13013,4495.959
3984,0.28209615,108.76028,5.4041095,271.8356,4495.959
3985,0.28209615,109.04794,5.417808,272.53424,4503.082
3986,0.2816183,109.33562,5.4315066,273.23288,4540.534
3987,0.28018475,109.62329,5.4452057,273.93152,4549.4385
3988,0.2796272,109.91096,5.4589043,274.63013,4549.4385
3989,0.28106079,110.18493,5.472603,275.34247,4549.4385
3990,0.28193685,110.4589,5.4863014,276.0548,4563.5137
3991,0.28384832,110.73288,5.5,276.76712,4602.767
3992,0.28106079,111.00685,5.5136986,277.47946,4602.767
3993,0.28106079,111.28082,5.527397,278.19177,4602.767
3994,0.28488368,111.5685,5.547945,278.88358,4635.877
3995,0.28480402,111.869865,5.5684934,279.56165,4657.308
3996,0.2817776,112.16438,5.589041,280.24658,4657.308
3997,0.28711367,112.479454,5.609589,280.91095,4705.5137
3998,0.28305188,112.787674,5.630137,281.58218,4747.5137
3999,0.28201652,113.11644,5.650685,282.23288,4781.2397
4000,0.2777158,113.4589,5.6712327,282.86987,4821.589
4001,0.2746097,113.80822,5.691781,283.5,4831.541
4002,0.27596363,114.15753,5.712329,284.13013,4841.493
4003,0.2805033,114.520546,5.732877,284.74658,4871.623
4004,0.28241476,114.89726,5.7465754,285.35617,4903.8975
4005,0.27970687,115.26712,5.760274,285.9726,4903.8975
4006,0.27994582,115.636986,5.7739725,286.58905,4913.849
4007,0.27930865,116.00685,5.787671,287.20547,4920.082
4008,0.27811402,116.37671,5.8013697,287.82193,4920.082
4009,0.28066263,116.72603,5.808219,288.46576,4930.034
4010,0.2774769,117.061646,5.8150687,289.1233,4941.7466
4011,0.28002545,117.404106,5.821918,289.774,4950.651
4012,0.2793883,117.73972,5.8356166,290.42465,4959.5547
4013,0.2798662,118.08904,5.849315,291.06165,4981.048
4014,0.27787513,118.445206,5.8630137,291.69177,4998.856
4015,0.27771583,118.80822,5.8767123,292.31506,5008.808
4016,0.2767601,119.178085,5.890411,292.93152,5021.3975
4017,0.27715832,119.5411,5.9041095,293.5548,5033.1094
4018,0.27771583,119.89041,5.917808,294.19177,5043.0615
4019,0.27747694,120.23972,5.9315066,294.82877,5043.0615
4020,0.2793087,120.58219,5.9452057,295.4726,5043.0615
4021,0.27954766,120.92466,5.9589043,296.11642,5043.0615
4022,0.2800255,121.287674,5.972603,296.73972,5082.144
4023,0.27596372,121.636986,5.9863014,297.3767,5082.144
4024,0.27596372,121.9863,6,298.0137,5082.144
4025,0.28145906,122.35616,6.0136986,298.63013,5138.5957
4026,0.27962726,122.72603,6.0342464,299.23972,5138.5957
4027,0.27978656,123.08904,6.0547943,299.85617,5138.5957
4028,0.27978656,123.438354,6.0753427,300.4863,5138.5957
4029,0.28042373,123.787674,6.0958905,301.11642,5151.185
4030,0.27994588,124.136986,6.1164384,301.74658,5151.185
4031,0.28098124,124.50685,6.1369863,302.35617,5185.507
4032,0.27755657,124.869865,6.157534,302.9726,5185.507
4033,0.27755657,125.212326,6.178082,303.6096,5185.507
4034,0.27755657,125.554794,6.1986303,304.24658,5185.507
4035,0.27755657,125.89726,6.219178,304.88358,5185.507
4036,0.27755657,126.22603,6.239726,305.53424,5195.459
4037,0.27691942,126.53425,6.260274,306.20547,5195.459
4038,0.28114054,126.84247,6.280822,306.8767,5195.459
4039,0.28265375,127.130135,6.308219,307.56165,5195.459
4040,0.28265375,127.404106,6.3356166,308.26028,5213.815
4041,0.2821759,127.671234,6.3561645,308.9726,5249.9453
4042,0.28305197,127.9315,6.3767123,309.69177,5273.2534
4043,0.27795482,128.18494,6.39726,310.41782,5273.2534
4044,0.2786716,128.4452,6.417808,311.137,5299.4316
4045,0.27668053,128.69179,6.4383564,311.86987,5299.4316
4046,0.27691942,128.9315,6.4589043,312.6096,5324.616
4047,0.2758841,129.17809,6.479452,313.34247,5333.5205
4048,0.27636194,129.42465,6.5,314.07535,5346.1094
4049,0.27548587,129.66438,6.520548,314.81506,5346.1094
4050,0.27556553,129.90411,6.5410957,315.5548,5346.1094
4051,0.27556553,130.14383,6.5616436,316.29453,5358.6987
4052,0.27556553,130.37671,6.582192,317.0411,5358.6987
4053,0.2764416,130.60959,6.60274,317.78766,5367.6025
4054,0.27548587,130.83562,6.630137,318.53424,5367.6025
4055,0.27572477,131.06165,6.657534,319.28082,5387.911
4056,0.275008,131.28082,6.6849313,320.03424,5387.911
4057,0.27548584,131.5,6.712329,320.78766,5406.267
4058,0.2758841,131.71918,6.739726,321.5411,5414.233
4059,0.2781937,131.95891,6.767123,322.274,5467.4043
4060,0.27962732,132.19862,6.7945204,323.00684,5485.2124
