ts,number_of_pods,time_in_station,time_in_pods,meters_traveled
3757,1.3854,56.5024,102.4976,1231.1388
3758,1.3854,56.8502,103.1498,1231.1388
3759,1.3854,57.198,103.802,1231.1388
3760,1.3926,57.5496,104.4504,1259.7388
3761,1.3926,57.9012,105.0988,1259.7388
3762,1.3974,58.248,105.752,1259.7388
3763,1.404,58.5964,106.4036,1274.336
3764,1.404,58.9448,107.0552,1274.336
3765,1.404,59.2932,107.7068,1274.336
3766,1.406,59.6438,108.3562,1282.526
3767,1.406,59.9944,109.0056,1282.526
3768,1.418,60.352,109.648,1310.133
3769,1.4182,60.7094,110.2906,1310.133
3770,1.425,61.0654,110.9346,1324.173
3771,1.4254,61.421,111.579,1324.173
3772,1.4278,61.7776,112.2224,1327.267
3773,1.4278,62.1342,112.8658,1327.267
3774,1.4284,62.4902,113.5098,1327.267
3775,1.4578,62.8468,114.1532,1370.857
3776,1.4588,63.2024,114.7976,1370.857
3777,1.46,63.5568,115.4432,1370.857
3778,1.46,63.9112,116.0888,1370.857
3779,1.4626,64.2646,116.7354,1374.145
3780,1.4626,64.618,117.382,1374.145
3781,1.4626,64.9714,118.0286,1374.145
3782,1.4748,65.3322,118.6678,1420.0874
3783,1.4748,65.693,119.307,1420.0874
3784,1.4836,66.0528,119.9472,1430.2274
3785,1.4836,66.4126,120.5874,1430.2274
3786,1.4836,66.7724,121.2276,1430.2274
3787,1.4836,67.1322,121.8678,1430.2274
3788,1.4916,67.4968,122.5032,1455.6226
3789,1.5008,67.8748,123.1252,1514.3826
3790,1.5074,68.2566,123.7434,1533.4978
3791,1.5074,68.6384,124.3616,1533.4978
3792,1.5074,69.0228,124.9772,1537.2756
3793,1.5292,69.3994,125.6006,1555.4882
3794,1.5292,69.776,126.224,1555.4882
3795,1.5302,70.1516,126.8484,1555.4882
3796,1.5304,70.527,127.473,1555.4882
3797,1.5304,70.9024,128.0976,1555.4882
3798,1.5534,71.2848,128.7152,1599.0782
3799,1.5556,71.665,129.335,1599.0782
3800,1.5626,72.0448,129.9552,1608.668
3801,1.583,72.4148,130.5852,1622.7845
3802,1.5834,72.7844,131.2156,1622.7845
3803,1.5838,73.1588,131.8412,1629.5446
3804,1.5906,73.5368,132.4632,1643.3604
3805,1.5974,73.9146,133.0854,1655.4912
3806,1.6184,74.2916,133.7084,1692.6232
3807,1.6184,74.6686,134.3314,1692.6232
3808,1.6184,75.0456,134.9544,1692.6232
3809,1.6442,75.4338,135.5662,1742.1309
3810,1.6584,75.8168,136.1832,1758.6729
3811,1.6584,76.1998,136.8002,1758.6729
3812,1.6584,76.5828,137.4172,1758.6729
3813,1.667,76.9668,138.0332,1779.7788
3814,1.667,77.3508,138.6492,1779.7788
3815,1.671,77.7308,139.2692,1779.7788
3816,1.6758,78.1126,139.8874,1795.2491
3817,1.6758,78.4944,140.5056,1795.2491
3818,1.6758,78.8762,141.1238,1795.2491
3819,1.6924,79.2728,141.7272,1830.1191
3820,1.7146,79.6712,142.3288,1862.3588
3821,1.7146,80.0696,142.9304,1862.3588
3822,1.7146,80.468,143.532,1862.3588
3823,1.7162,80.8648,144.1352,1862.3588
3824,1.72,81.2624,144.7376,1869.7556
3825,1.7384,81.6574,145.3426,1901.1028
3826,1.7388,82.052,145.948,1901.1028
3827,1.7388,82.4466,146.5534,1901.1028
3828,1.7388,82.8412,147.1588,1901.1028
3829,1.7388,83.2358,147.7642,1901.1028
3830,1.7478,83.6214,148.3786,1901.1028
3831,1.7478,84.007,148.993,1901.1028
3832,1.7478,84.3926,149.6074,1901.1028
3833,1.7478,84.7782,150.2218,1901.1028
3834,1.7542,85.1684,150.8316,1922.7856
3835,1.7542,85.5586,151.4414,1922.7856
3836,1.7542,85.9488,152.0512,1922.7856
3837,1.7592,86.3418,152.6582,1935.659
3838,1.7636,86.7352,153.2648,1945.523
3839,1.7636,87.1286,153.8714,1945.523
3840,1.7636,87.522,154.478,1945.523
3841,1.7672,87.9148,155.0852,1951.373
3842,1.7864,88.3024,155.6976,1977.105
3843,1.7864,88.69,156.31,1977.105
3844,1.7916,89.0796,156.9204,1988.121
3845,1.7916,89.4692,157.5308,1988.121
3846,1.7916,89.8588,158.1412,1988.121
3847,1.8064,90.2472,158.7528,2005.9233
3848,1.8064,90.6356,159.3644,2005.9233
3849,1.8064,91.024,159.976,2005.9233
3850,1.8092,91.4138,160.5862,2013.643
3851,1.8098,91.803,161.197,2013.643
3852,1.8098,92.1922,161.8078,2013.643
3853,1.8106,92.5806,162.4194,2013.643
3854,1.8128,92.972,163.028,2022.535
3855,1.8136,93.3626,163.6374,2022.535
3856,1.8138,93.753,164.247,2022.535
3857,1.8138,94.1434,164.8566,2022.535
3858,1.8138,94.5338,165.4662,2022.535
3859,1.8138,94.9242,166.0758,2022.535
3860,1.8306,95.323,166.677,2084.0776
3861,1.8306,95.7218,167.2782,2084.0776
3862,1.8526,96.1218,167.8782,2138.4585
3863,1.8526,96.524,168.476,2141.3184
3864,1.8534,96.9254,169.0746,2141.3184
3865,1.8668,97.3212,169.6788,2155.6548
3866,1.8718,97.712,170.288,2155.6548
3867,1.872,98.1026,170.8974,2155.6548
3868,1.89,98.4914,171.5086,2179.1934
3869,1.892,98.8842,172.1158,2186.9934
3870,1.8956,99.2772,172.7228,2193.9778
3871,1.9152,99.6656,173.3344,2229.1377
3872,1.919,100.0502,173.9498,2229.1377
3873,1.926,100.4442,174.5558,2259.281
3874,1.9332,100.8376,175.1624,2275.289
3875,1.934,101.2302,175.7698,2275.289
3876,1.934,101.6228,176.3772,2275.289
3877,1.934,102.0154,176.9846,2275.289
3878,1.934,102.408,177.592,2275.289
3879,1.9374,102.815,178.185,2301.1523
3880,1.9422,103.2292,178.7708,2318.5884
3881,1.9594,103.6338,179.3662,2328.4685
3882,1.9636,104.0342,179.9658,2328.4685
3883,1.9758,104.4384,180.5616,2351.7163
3884,1.9758,104.8426,181.1574,2351.7163
3885,1.9772,105.2474,181.7526,2355.1365
3886,1.9784,105.6546,182.3454,2362.5344
3887,1.9818,106.0596,182.9404,2365.3472
3888,1.9818,106.4646,183.5354,2365.3472
3889,1.9818,106.8696,184.1304,2365.3472
3890,1.9966,107.2898,184.7102,2408.9373
3891,1.9998,107.7068,185.2932,2408.9373
3892,1.9998,108.1238,185.8762,2408.9373
3893,1.9998,108.5408,186.4592,2408.9373
3894,1.9998,108.9578,187.0422,2408.9373
3895,1.9998,109.3748,187.6252,2408.9373
3896,1.9998,109.7918,188.2082,2408.9373
3897,2.0038,110.2086,188.7914,2415.9216
3898,2.025,110.6228,189.3772,2440.3408
3899,2.0262,111.0358,189.9642,2440.3408
3900,2.0498,111.4398,190.5602,2480.0244
3901,2.0514,111.845,191.155,2487.3044
3902,2.0518,112.25,191.75,2487.8857
3903,2.064,112.6492,192.3508,2496.2058
3904,2.0694,113.043,192.957,2496.2058
3905,2.0782,113.4402,193.5598,2521.2769
3906,2.0782,113.8374,194.1626,2521.2769
3907,2.0786,114.2354,194.7646,2523.0205
3908,2.0786,114.6334,195.3666,2523.0205
3909,2.0804,115.0328,195.9672,2530.5212
3910,2.0804,115.4322,196.5678,2530.5212
3911,2.0804,115.8316,197.1684,2530.5212
3912,2.0812,116.2304,197.7696,2530.9321
3913,2.0974,116.6382,198.3618,2567.5479
3914,2.0994,117.0494,198.9506,2582.0198
3915,2.1132,117.4538,199.5462,2592.191
3916,2.1212,117.8588,200.1412,2603.3708
3917,2.1214,118.2636,200.7364,2603.3708
3918,2.1214,118.6684,201.3316,2603.3708
3919,2.1256,119.0742,201.9258,2610.9265
3920,2.1256,119.48,202.52,2610.9265
3921,2.1486,119.8892,203.1108,2642.1047
3922,2.1546,120.3014,203.6986,2658.6467
3923,2.1546,120.7136,204.2864,2658.6467
3924,2.1614,121.126,204.874,2668.8179
3925,2.1614,121.5384,205.4616,2668.8179
3926,2.1614,121.9508,206.0492,2668.8179
3927,2.1734,122.3724,206.6276,2701.3918
3928,2.184,122.7866,207.2134,2709.9678
3929,2.184,123.2008,207.7992,2709.9678
3930,2.1998,123.6252,208.3748,2735.2334
3931,2.2002,124.0492,208.9508,2735.2334
3932,2.2002,124.4732,209.5268,2735.2334
3933,2.2062,124.9024,210.0976,2757.0735
3934,2.2064,125.3314,210.6686,2757.0735
3935,2.2064,125.7604,211.2396,2757.0735
3936,2.2064,126.1894,211.8106,2757.0735
3937,2.2064,126.6184,212.3816,2757.0735
3938,2.2064,127.0474,212.9526,2757.0735
3939,2.2194,127.4702,213.5298,2769.5718
3940,2.2194,127.893,214.107,2769.5718
3941,2.2212,128.32,214.68,2777.3718
3942,2.2212,128.747,215.253,2777.3718
3943,2.2212,129.174,215.826,2777.3718
3944,2.2386,129.599,216.401,2807.6978
3945,2.2386,130.024,216.976,2807.6978
3946,2.246,130.4516,217.5484,2825.7578
3947,2.2478,130.8776,218.1224,2826.1255
3948,2.2478,131.3036,218.6964,2826.1255
3949,2.2652,131.7326,219.2674,2873.943
3950,2.2652,132.1616,219.8384,2873.943
3951,2.2652,132.5906,220.4094,2873.943
3952,2.28,133.0048,220.9952,2873.943
3953,2.28,133.419,221.581,2873.943
3954,2.2802,133.833,222.167,2873.943
3955,2.2802,134.247,222.753,2873.943
3956,2.2802,134.661,223.339,2873.943
3957,2.2878,135.0788,223.9212,2890.507
3958,2.2988,135.503,224.497,2921.9316
3959,2.3138,135.9376,225.0624,2954.9517
3960,2.319,136.3722,225.6278,2961.7117
3961,2.3196,136.8062,226.1938,2961.7117
3962,2.3196,137.2402,226.7598,2961.7117
3963,2.3196,137.6742,227.3258,2961.7117
3964,2.3316,138.1026,227.8974,2978.3516
3965,2.3316,138.531,228.469,2978.3516
3966,2.3316,138.9594,229.0406,2978.3516
3967,2.3494,139.3874,229.6126,2997.6436
3968,2.3514,139.815,230.185,2999.9685
3969,2.3514,140.2426,230.7574,2999.9685
3970,2.3514,140.6702,231.3298,2999.9685
3971,2.3514,141.0978,231.9022,2999.9685
3972,2.3514,141.5254,232.4746,2999.9685
3973,2.3514,141.953,233.047,2999.9685
3974,2.3546,142.384,233.616,3012.099
3975,2.3616,142.8226,234.1774,3033.313
3976,2.3616,143.2612,234.7388,3033.313
3977,2.3616,143.6998,235.3002,3033.313
3978,2.3616,144.1384,235.8616,3033.313
3979,2.3814,144.5708,236.4292,3068.673
3980,2.4086,144.9894,237.0106,3088.1433
3981,2.4208,145.401,237.599,3097.7007
3982,2.4208,145.8126,238.1874,3097.7007
3983,2.4576,146.208,238.792,3130.2815
3984,2.4608,146.606,239.394,3140.942
3985,2.4608,147.004,239.996,3140.942
3986,2.4656,147.3986,240.6014,3146.6973
3987,2.4656,147.7932,241.2068,3146.6973
3988,2.4766,148.1918,241.8082,3160.4822
3989,2.4766,148.5904,242.4096,3160.4822
3990,2.4766,148.989,243.011,3160.4822
3991,2.4766,149.3876,243.6124,3160.4822
3992,2.4766,149.7862,244.2138,3160.4822
3993,2.4966,150.182,244.818,3199.3523
3994,2.4966,150.5778,245.4222,3199.3523
3995,2.501,150.9692,246.0308,3199.3523
3996,2.5012,151.3604,246.6396,3199.3523
3997,2.5076,151.7542,247.2458,3215.8943
3998,2.5076,152.148,247.852,3215.8943
3999,2.5076,152.5418,248.4582,3215.8943
4000,2.516,152.9336,249.0664,3222.1753
4001,2.5208,153.3222,249.6778,3224.5002
4002,2.5208,153.7108,250.2892,3224.5002
4003,2.5208,154.0994,250.9006,3224.5002
4004,2.5238,154.4886,251.5114,3231.117
4005,2.5444,154.8804,252.1196,3264.8267
4006,2.557,155.2716,252.7284,3286.4985
4007,2.557,155.6628,253.3372,3286.4985
4008,2.5744,156.0496,253.9504,3304.1396
4009,2.5774,156.4372,254.5628,3310.6377
4010,2.5774,156.8248,255.1752,3310.6377
4011,2.5774,157.2124,255.7876,3310.6377
4012,2.5774,157.6,256.4,3310.6377
4013,2.592,157.9948,257.0052,3337.2617
4014,2.592,158.3896,257.6104,3337.2617
4015,2.592,158.7844,258.2156,3337.2617
4016,2.592,159.1792,258.8208,3337.2617
4017,2.6006,159.5776,259.4224,3359.6855
4018,2.6106,159.9696,260.0304,3366.188
4019,2.6106,160.3616,260.6384,3366.188
4020,2.615,160.7492,261.2508,3366.188
4021,2.615,161.1368,261.8632,3366.188
4022,2.6202,161.5282,262.4718,3384.2568
4023,2.6202,161.9196,263.0804,3384.2568
4024,2.6306,162.309,263.691,3400.6377
4025,2.6306,162.6984,264.3016,3400.6377
4026,2.6306,163.0878,264.9122,3400.6377
4027,2.6324,163.4774,265.5226,3402.7175
4028,2.6406,163.875,266.125,3426.2568
4029,2.6436,164.2736,266.7264,3434.5232
4030,2.644,164.6718,267.3282,3434.5232
4031,2.6732,165.0728,267.9272,3489.24
4032,2.6798,165.474,268.526,3498.0808
4033,2.6798,165.8752,269.1248,3498.0808
4034,2.682,166.2778,269.7222,3504.6985
4035,2.682,166.6804,270.3196,3504.6985
4036,2.694,167.0816,270.9184,3518.4785
4037,2.694,167.4828,271.5172,3518.4785
4038,2.694,167.884,272.116,3518.4785
4039,2.7068,168.2874,272.7126,3532.128
4040,2.7068,168.6908,273.3092,3532.128
4041,2.7072,169.0942,273.9058,3532.8633
4042,2.7226,169.4866,274.5134,3541.443
4043,2.7226,169.879,275.121,3541.443
4044,2.7302,170.2768,275.7232,3575.2432
4045,2.7302,170.6746,276.3254,3575.2432
4046,2.7302,171.0724,276.9276,3575.2432
4047,2.7526,171.464,277.536,3589.984
4048,2.7562,171.8576,278.1424,3598.1208
4049,2.7708,172.2504,278.7496,3623.4856
4050,2.7732,172.6408,279.3592,3623.4856
4051,2.7734,173.031,279.969,3623.4856
4052,2.7734,173.4212,280.5788,3623.4856
4053,2.777,173.8178,281.1822,3649.4856
4054,2.7886,174.2046,281.7954,3653.184
4055,2.7986,174.5924,282.4076,3673.4023
4056,2.8054,174.9794,283.0206,3684.4304
4057,2.8054,175.3664,283.6336,3684.4304
4058,2.8076,175.7534,284.2466,3689.5872
4059,2.8404,176.1432,284.8568,3750.161
4060,2.8408,176.5326,285.4674,3750.161
4061,2.8408,176.922,286.078,3750.161
4062,2.8408,177.3114,286.6886,3750.161
4063,2.8408,177.7008,287.2992,3750.161
4064,2.8412,178.0898,287.9102,3750.161
4065,2.8412,178.4814,288.5186,3756.921
4066,2.8412,178.873,289.127,3756.921
4067,2.8412,179.2646,289.7354,3756.921
4068,2.8414,179.656,290.344,3756.921
4069,2.8414,180.0474,290.9526,3756.921
4070,2.8414,180.4388,291.5612,3756.921
4071,2.8414,180.8302,292.1698,3756.921
4072,2.8574,181.2116,292.7884,3769.2512
4073,2.8748,181.5886,293.4114,3793.1455
4074,2.8802,181.967,294.033,3805.5327
4075,2.8852,182.3444,294.6556,3812.3735
4076,2.8852,182.7218,295.2782,3812.3735
4077,2.893,183.1088,295.8912,3848.1296
4078,2.893,183.4958,296.5042,3848.1296
4079,2.893,183.8828,297.1172,3848.1296
4080,2.8932,184.2696,297.7304,3848.1296
4081,2.8932,184.6564,298.3436,3848.1296
4082,2.8932,185.0432,298.9568,3848.1296
4083,2.8932,185.43,299.57,3848.1296
4084,2.8992,185.816,300.184,3858.2688
4085,2.8992,186.202,300.798,3858.2688
4086,2.8992,186.588,301.412,3858.2688
4087,2.8992,186.974,302.026,3858.2688
4088,2.9132,187.358,302.642,3881.6711
4089,2.9132,187.7452,303.2548,3886.3215
4090,2.9132,188.1324,303.8676,3886.3215
4091,2.9132,188.5196,304.4804,3886.3215
4092,2.9318,188.9014,305.0986,3909.4023
4093,2.9332,189.2818,305.7182,3909.4023
4094,2.9458,189.6688,306.3312,3937.2983
4095,2.9798,190.0518,306.9482,3980.8872
4096,2.9814,190.4332,307.5668,3980.8872
4097,2.9814,190.8146,308.1854,3980.8872
4098,3.0254,191.1922,308.8078,4039.3
4099,3.0258,191.5694,309.4306,4039.3
4100,3.0258,191.9466,310.0534,4039.3
4101,3.0284,192.323,310.677,4042.9993
4102,3.0284,192.6994,311.3006,4042.9993
4103,3.0284,193.0758,311.9242,4042.9993
4104,3.0284,193.4522,312.5478,4042.9993
4105,3.0284,193.8286,313.1714,4042.9993
4106,3.0286,194.2048,313.7952,4042.9993
4107,3.033,194.5788,314.4212,4045
4108,3.033,194.9528,315.0472,4045
4109,3.0442,195.328,315.672,4059.421
4110,3.0664,195.7022,316.2978,4108.852
4111,3.067,196.0758,316.9242,4108.852
4112,3.0726,196.4498,317.5502,4122.915
4113,3.0726,196.8238,318.1762,4122.915
4114,3.0726,197.1978,318.8022,4122.915
4115,3.0878,197.5696,319.4304,4147.5903
4116,3.0878,197.9414,320.0586,4147.5903
4117,3.0878,198.3132,320.6868,4147.5903
4118,3.0878,198.685,321.315,4147.5903
4119,3.0934,199.0578,321.9422,4156.6294
4120,3.1092,199.4392,322.5608,4196.2993
4121,3.144,199.8018,323.1982,4215.1167
4122,3.1446,200.1638,323.8362,4215.1167
4123,3.1446,200.5258,324.4742,4215.1167
4124,3.1446,200.8878,325.1122,4215.1167
4125,3.1488,201.2584,325.7416,4228.4287
4126,3.1488,201.629,326.371,4228.4287
4127,3.1504,201.998,327.002,4228.4287
4128,3.1506,202.3668,327.6332,4228.4287
4129,3.151,202.7352,328.2648,4228.4287
4130,3.151,203.1036,328.8964,4228.4287
4131,3.151,203.472,329.528,4228.4287
4132,3.1538,203.8404,330.1596,4231.43
4133,3.1652,204.2118,330.7882,4252.353
4134,3.1652,204.5832,331.4168,4252.353
4135,3.1652,204.9546,332.0454,4252.353
4136,3.1652,205.326,332.674,4252.353
4137,3.167,205.6998,333.3002,4260.543
4138,3.167,206.0736,333.9264,4260.543
4139,3.167,206.4474,334.5526,4260.543
4140,3.1914,206.8138,335.1862,4284.5386
4141,3.1914,207.1802,335.8198,4284.5386
4142,3.1914,207.5466,336.4534,4284.5386
4143,3.1914,207.913,337.087,4284.5386
4144,3.2168,208.286,337.714,4335.6377
4145,3.22,208.6584,338.3416,4339.8184
4146,3.22,209.0308,338.9692,4339.8184
4147,3.22,209.4032,339.5968,4339.8184
4148,3.2332,209.78,340.22,4374.736
4149,3.2332,210.159,340.841,4377.9326
4150,3.2332,210.538,341.462,4377.9326
4151,3.259,210.9172,342.0828,4414.605
4152,3.2622,211.2932,342.7068,4414.605
4153,3.2842,211.6694,343.3306,4456.2583
4154,3.2878,212.042,343.958,4456.2583
4155,3.2902,212.4134,344.5866,4461.192
4156,3.2902,212.7848,345.2152,4461.192
4157,3.2902,213.1562,345.8438,4461.192
4158,3.2902,213.5276,346.4724,4461.192
4159,3.2902,213.899,347.101,4461.192
4160,3.2902,214.2704,347.7296,4461.192
4161,3.2902,214.6418,348.3582,4461.192
4162,3.3022,215.017,348.983,4491.079
4163,3.304,215.3946,349.6054,4497.1816
4164,3.304,215.7722,350.2278,4497.1816
4165,3.31,216.1504,350.8496,4507.4624
4166,3.31,216.5286,351.4714,4507.4624
4167,3.31,216.9068,352.0932,4507.4624
4168,3.3166,217.2796,352.7204,4510.4097
4169,3.321,217.6512,353.3488,4515.059
4170,3.3276,218.0234,353.9766,4525.5225
4171,3.3428,218.3966,354.6034,4563.496
4172,3.3458,218.7668,355.2332,4563.496
4173,3.3458,219.137,355.863,4563.496
4174,3.3666,219.5112,356.4888,4598.336
4175,3.367,219.8854,357.1146,4599.0713
4176,3.367,220.2596,357.7404,4599.0713
4177,3.367,220.6338,358.3662,4599.0713
4178,3.3672,221.0078,358.9922,4599.0713
4179,3.3726,221.3874,359.6126,4619.288
4180,3.3848,221.7714,360.2286,4634.5415
4181,3.4024,222.1576,360.8424,4670.5503
4182,3.407,222.5478,361.4522,4686.652
4183,3.4072,222.9378,362.0622,4686.652
4184,3.4074,223.3276,362.6724,4686.652
4185,3.4182,223.7206,363.2794,4704.853
4186,3.4182,224.1136,363.8864,4704.853
4187,3.4224,224.5024,364.4976,4704.853
4188,3.4226,224.891,365.109,4704.853
4189,3.4226,225.2796,365.7204,4704.853
4190,3.4316,225.6658,366.3342,4716.9824
4191,3.4316,226.052,366.948,4716.9824
4192,3.4316,226.4382,367.5618,4716.9824
4193,3.4316,226.8244,368.1756,4716.9824
4194,3.4316,227.2106,368.7894,4716.9824
4195,3.4356,227.5948,369.4052,4719.888
4196,3.4356,227.979,370.021,4719.888
4197,3.4378,228.3618,370.6382,4722.2134
4198,3.4444,228.7446,371.2554,4735.777
4199,3.4562,229.1272,371.8728,4759.6143
4200,3.4678,229.5182,372.4818,4787.8154
4201,3.4678,229.9092,373.0908,4787.8154
4202,3.4704,230.2976,373.7024,4787.8154
4203,3.471,230.6854,374.3146,4787.8154
4204,3.4808,231.071,374.929,4798.001
