ts,number_of_pods,time_in_station,time_in_pods,meters_traveled
3844,2.04,75.674,170.326,2310.9797
3845,2.0634,76.009,170.991,2349.3833
3846,2.0646,76.3428,171.6572,2349.3833
3847,2.0788,76.6686,172.3314,2363.0054
3848,2.0788,76.9944,173.0056,2363.0054
3849,2.0788,77.3202,173.6798,2363.0054
3850,2.0804,77.6444,174.3556,2363.0054
3851,2.0926,77.9748,175.0252,2384.9253
3852,2.0956,78.3068,175.6932,2394.3782
3853,2.1008,78.6446,176.3554,2422.9783
3854,2.1028,78.9818,177.0182,2426.2598
3855,2.1028,79.319,177.681,2426.2598
3856,2.1028,79.6562,178.3438,2426.2598
3857,2.1028,79.9934,179.0066,2426.2598
3858,2.103,80.3304,179.6696,2426.2598
3859,2.1318,80.6578,180.3422,2455.6975
3860,2.1318,80.9852,181.0148,2455.6975
3861,2.14,81.3076,181.6924,2459.8574
3862,2.1412,81.6288,182.3712,2459.8574
3863,2.1412,81.95,183.05,2459.8574
3864,2.1462,82.2722,183.7278,2467.6575
3865,2.1502,82.596,184.404,2472.7534
3866,2.1604,82.9256,185.0744,2500.093
3867,2.1616,83.2576,185.7424,2505.8818
3868,2.179,83.581,186.419,2524.067
3869,2.179,83.9044,187.0956,2524.067
3870,2.1814,84.2288,187.7712,2529.007
3871,2.1906,84.5512,188.4488,2542.2407
3872,2.1932,84.8784,189.1216,2555.6052
3873,2.2056,85.2028,189.7972,2573.1323
3874,2.2068,85.5272,190.4728,2574.6924
3875,2.2068,85.8516,191.1484,2574.6924
3876,2.215,86.1706,191.8294,2577.3413
3877,2.22,86.4846,192.5154,2577.3413
3878,2.236,86.8016,193.1984,2609.566
3879,2.237,87.1196,193.8804,2614.254
3880,2.2448,87.4362,194.5638,2625.198
3881,2.2484,87.7532,195.2468,2632.55
3882,2.2582,88.0712,195.9288,2648.2424
3883,2.2628,88.3932,196.6068,2660.7383
3884,2.2722,88.7058,197.2942,2660.7383
3885,2.2744,89.0192,197.9808,2668.538
3886,2.2744,89.3326,198.6674,2668.538
3887,2.2926,89.6512,199.3488,2711.526
3888,2.2926,89.9698,200.0302,2711.526
3889,2.2958,90.2852,200.7148,2711.526
3890,2.298,90.5984,201.4016,2711.526
3891,2.2982,90.9114,202.0886,2711.526
3892,2.3044,91.2252,202.7748,2730.8318
3893,2.3114,91.5388,203.4612,2744.3242
3894,2.3144,91.8494,204.1506,2744.3242
3895,2.3164,92.1638,204.8362,2754.2422
3896,2.3164,92.4782,205.5218,2754.2422
3897,2.3202,92.793,206.207,2763.0437
3898,2.3202,93.109,206.891,2764.787
3899,2.324,93.4292,207.5708,2780.3872
3900,2.3262,93.7472,208.2528,2780.3872
3901,2.328,94.0634,208.9366,2780.3872
3902,2.3282,94.3794,209.6206,2780.3872
3903,2.3282,94.6954,210.3046,2780.3872
3904,2.3282,95.0114,210.9886,2780.3872
3905,2.329,95.3266,211.6734,2780.3872
3906,2.329,95.6418,212.3582,2780.3872
3907,2.3498,95.9516,213.0484,2816.216
3908,2.3502,96.261,213.739,2816.216
3909,2.3666,96.568,214.432,2836.558
3910,2.3704,96.8712,215.1288,2836.558
3911,2.3704,97.1744,215.8256,2836.558
3912,2.386,97.4704,216.5296,2844.202
3913,2.3882,97.7662,217.2338,2846.802
3914,2.3926,98.0624,217.9376,2851.794
3915,2.4,98.3606,218.6394,2869.0713
3916,2.4016,98.6572,219.3428,2869.0713
3917,2.4016,98.9538,220.0462,2869.0713
3918,2.4016,99.2504,220.7496,2869.0713
3919,2.4108,99.5504,221.4496,2887.379
3920,2.4108,99.8504,222.1496,2887.379
3921,2.4196,100.1472,222.8528,2897.6719
3922,2.4214,100.4422,223.5578,2897.6719
3923,2.4264,100.7378,224.2622,2905.271
3924,2.4382,101.0412,224.9588,2935.3389
3925,2.445,101.3508,225.6492,2948.1829
3926,2.445,101.6604,226.3396,2948.1829
3927,2.445,101.97,227.03,2948.1829
3928,2.448,102.2812,227.7188,2956.6377
3929,2.453,102.5906,228.4094,2961.287
3930,2.453,102.9,229.1,2961.287
3931,2.4738,103.2004,229.7996,2980.1355
3932,2.4918,103.4954,230.5046,3000.0574
3933,2.51,103.7916,231.2084,3040.977
3934,2.514,104.0838,231.9162,3040.977
3935,2.5144,104.3756,232.6244,3040.977
3936,2.5258,104.675,233.325,3068.431
3937,2.5258,104.9744,234.0256,3068.431
3938,2.5258,105.2738,234.7262,3068.431
3939,2.5298,105.5784,235.4216,3080.391
3940,2.5312,105.8816,236.1184,3080.391
3941,2.5312,106.1848,236.8152,3080.391
3942,2.546,106.5032,237.4968,3141.2422
3943,2.5492,106.8198,238.1802,3144.1191
3944,2.5526,107.133,238.867,3144.1191
3945,2.553,107.4458,239.5542,3144.1191
3946,2.5578,107.7538,240.2462,3144.1191
3947,2.5596,108.062,240.938,3147.7952
3948,2.5654,108.3674,241.6326,3151.6953
3949,2.5656,108.6726,242.3274,3151.6953
3950,2.5758,108.9796,243.0204,3179.8232
3951,2.5816,109.285,243.715,3184.1912
3952,2.601,109.6064,244.3936,3241.5564
3953,2.6212,109.9192,245.0808,3258.7324
3954,2.6212,110.232,245.768,3258.7324
3955,2.6242,110.545,246.455,3264.9724
3956,2.6242,110.858,247.142,3264.9724
3957,2.626,111.1692,247.8308,3264.9724
3958,2.6262,111.4802,248.5198,3264.9724
3959,2.6534,111.7906,249.2094,3302.2014
3960,2.659,112.1048,249.8952,3322.329
3961,2.6632,112.4198,250.5802,3328.829
3962,2.6632,112.7348,251.2652,3328.829
3963,2.6678,113.0492,251.9508,3334.029
3964,2.6746,113.3622,252.6378,3348.069
3965,2.6758,113.6758,253.3242,3350.409
3966,2.6758,113.9894,254.0106,3350.409
3967,2.6778,114.303,254.697,3354.085
3968,2.6878,114.6206,255.3794,3381.6033
3969,2.689,114.939,256.061,3384.2031
3970,2.697,115.2596,256.7404,3397.4631
3971,2.7,115.578,257.422,3399.1072
3972,2.7008,115.8956,258.1044,3399.1072
3973,2.7228,116.2076,258.7924,3424.9336
3974,2.7532,116.5222,259.4778,3472.8833
3975,2.767,116.8294,260.1706,3484.6455
3976,2.767,117.1366,260.8634,3484.6455
3977,2.7674,117.4434,261.5566,3484.6455
3978,2.7708,117.7492,262.2508,3487.7656
3979,2.7746,118.0596,262.9404,3503.2048
3980,2.7824,118.3674,263.6326,3513.5215
3981,2.7882,118.6734,264.3266,3520.8745
3982,2.7884,118.9792,265.0208,3520.8745
3983,2.7898,119.2878,265.7122,3528.3015
3984,2.79,119.5962,266.4038,3528.3015
3985,2.79,119.9046,267.0954,3528.3015
3986,2.7944,120.2096,267.7904,3532.4128
3987,2.7982,120.5126,268.4874,3537.0928
3988,2.7984,120.8154,269.1846,3537.0928
3989,2.8118,121.1184,269.8816,3568.9712
3990,2.814,121.421,270.579,3573.6511
3991,2.8152,121.7224,271.2776,3573.6511
3992,2.8152,122.0238,271.9762,3573.6511
3993,2.8168,122.3264,272.6736,3578.7976
3994,2.8208,122.6294,273.3706,3582.8015
3995,2.8326,122.9326,274.0674,3593.8303
3996,2.8462,123.235,274.765,3618.0408
3997,2.87,123.5298,275.4702,3643.267
3998,2.8742,123.8244,276.1756,3651.4873
3999,2.8756,124.1176,276.8824,3651.4873
4000,2.8814,124.4086,277.5914,3657.2815
4001,2.8814,124.6996,278.3004,3657.2815
4002,2.8824,124.9902,279.0098,3658.3655
4003,2.8824,125.2808,279.7192,3658.3655
4004,2.8864,125.5674,280.4326,3658.3655
4005,2.887,125.8534,281.1466,3658.3655
4006,2.8984,126.1462,281.8538,3698.1145
4007,2.9,126.4394,282.5606,3701.7903
4008,2.9174,126.737,283.263,3743.6736
4009,2.9306,127.0398,283.9602,3768.6504
4010,2.9358,127.3434,284.6566,3780.4329
4011,2.938,127.651,285.349,3786.8809
4012,2.9386,127.958,286.042,3786.8809
4013,2.9446,128.2608,286.7392,3789.4968
4014,2.9498,128.5638,287.4362,3799.423
4015,2.9508,128.8658,288.1342,3799.423
4016,2.951,129.1676,288.8324,3799.423
4017,2.951,129.4694,289.5306,3799.423
4018,2.951,129.7712,290.2288,3799.423
4019,2.951,130.073,290.927,3799.423
4020,2.951,130.3748,291.6252,3799.423
4021,2.9572,130.68,292.32,3811.9023
4022,2.9622,130.9844,293.0156,3820.2432
4023,2.9622,131.2888,293.7112,3820.2432
4024,2.9774,131.598,294.402,3849.3032
4025,2.978,131.9066,295.0934,3849.3032
4026,2.978,132.2152,295.7848,3849.3032
4027,2.9852,132.5238,296.4762,3869.1592
4028,2.9908,132.8308,297.1692,3877.3792
4029,2.9976,133.1372,297.8628,3885.4392
4030,3.0032,133.448,298.552,3898.4392
4031,3.0058,133.7606,299.2394,3906.3225
4032,3.0226,134.0664,299.9336,3923.664
4033,3.029,134.3686,300.6314,3928.683
4034,3.038,134.6692,301.3308,3936.38
4035,3.038,134.9698,302.0302,3936.38
4036,3.038,135.2704,302.7296,3936.38
4037,3.0414,135.5698,303.4302,3940.6697
4038,3.0414,135.8698,304.1302,3942.2776
4039,3.069,136.1668,304.8332,3992.5632
4040,3.0892,136.4776,305.5224,4032.244
4041,3.1116,136.7828,306.2172,4055.7168
4042,3.1208,137.093,306.907,4076.3496
4043,3.1208,137.406,307.594,4080.4175
4044,3.1338,137.708,308.292,4083.3232
4045,3.1346,138.0092,308.9908,4083.3232
4046,3.1448,138.3046,309.6954,4089.716
4047,3.145,138.5998,310.4002,4089.716
4048,3.1494,138.8964,311.1036,4097.256
4049,3.1566,139.1952,311.8048,4116.5737
4050,3.1648,139.4956,312.5044,4126.925
4051,3.1674,139.7952,313.2048,4129.541
4052,3.1762,140.1038,313.8962,4163.91
4053,3.1762,140.4124,314.5876,4163.91
4054,3.1762,140.721,315.279,4163.91
4055,3.184,141.0302,315.9698,4179.3496
4056,3.184,141.3394,316.6606,4179.3496
4057,3.1878,141.6528,317.3472,4190.9727
4058,3.1984,141.9618,318.0382,4199.9824
4059,3.1986,142.2706,318.7294,4199.9824
4060,3.2104,142.5722,319.4278,4205.9624
4061,3.2104,142.8738,320.1262,4205.9624
4062,3.2144,143.1824,320.8176,4221.9463
4063,3.2146,143.4908,321.5092,4221.9463
4064,3.2146,143.7992,322.2008,4221.9463
4065,3.2146,144.1076,322.8924,4221.9463
4066,3.2248,144.4124,323.5876,4239.1055
4067,3.2374,144.7194,324.2806,4262.7666
4068,3.2438,145.02,324.98,4262.7666
4069,3.2438,145.3206,325.6794,4262.7666
4070,3.253,145.6144,326.3856,4269.199
4071,3.2538,145.9074,327.0926,4269.199
4072,3.258,146.1982,327.8018,4272.4146
4073,3.26,146.487,328.513,4272.4146
4074,3.2894,146.7922,329.2078,4344.4087
4075,3.2928,147.098,329.902,4350.2217
4076,3.3064,147.4012,330.5988,4371.3486
4077,3.3064,147.7044,331.2956,4371.3486
4078,3.313,148.011,331.989,4391.8984
4079,3.313,148.3176,332.6824,4391.8984
4080,3.3142,148.6262,333.3738,4394.926
4081,3.3152,148.9356,334.0644,4398.2344
4082,3.3152,149.245,334.755,4398.2344
4083,3.3186,149.5568,335.4432,4407.16
4084,3.3186,149.8686,336.1314,4407.16
4085,3.3218,150.1826,336.8174,4417.693
4086,3.3254,150.4964,337.5036,4422.113
4087,3.337,150.813,338.187,4448.5806
4088,3.3458,151.1276,338.8724,4461.8394
4089,3.3706,151.4486,339.5514,4507.1714
4090,3.3744,151.7658,340.2342,4507.1714
4091,3.3822,152.0806,340.9194,4513.872
4092,3.3846,152.393,341.607,4513.872
4093,3.4004,152.7018,342.2982,4535.932
4094,3.4024,153.0088,342.9912,4536.5137
4095,3.4026,153.3156,343.6844,4536.5137
4096,3.4026,153.6224,344.3776,4536.5137
4097,3.4026,153.9292,345.0708,4536.5137
4098,3.404,154.2358,345.7642,4538.257
4099,3.404,154.5424,346.4576,4538.257
4100,3.4074,154.8556,347.1444,4555.3545
4101,3.4128,155.169,347.831,4565.647
4102,3.4216,155.4792,348.5208,4575.94
4103,3.424,155.789,349.211,4579.6167
4104,3.431,156.0918,349.9082,4579.6167
4105,3.4316,156.394,350.606,4579.6167
4106,3.4332,156.6988,351.3012,4585.0767
4107,3.4334,157.0034,351.9966,4585.0767
4108,3.4368,157.309,352.691,4590.7974
4109,3.4586,157.6142,353.3858,4637.1426
4110,3.464,157.9216,354.0784,4644.0566
4111,3.4688,158.2284,354.7716,4650.16
4112,3.4728,158.5356,355.4644,4658.1064
4113,3.4748,158.8408,356.1592,4658.1064
4114,3.4954,159.1344,356.8656,4666.2954
4115,3.5246,159.4232,357.5768,4695.767
4116,3.5246,159.712,358.288,4695.767
4117,3.5314,160.002,358.998,4707.3926
4118,3.5316,160.2918,359.7082,4707.3926
4119,3.5316,160.5816,360.4184,4707.3926
4120,3.533,160.8718,361.1282,4711.7104
4121,3.533,161.162,361.838,4711.7104
4122,3.5462,161.4548,362.5452,4736.5986
4123,3.5586,161.7508,363.2492,4759.264
4124,3.5708,162.0384,363.9616,4764.7856
4125,3.571,162.3258,364.6742,4764.7856
4126,3.571,162.6132,365.3868,4764.7856
4127,3.5734,162.9024,366.0976,4776.132
4128,3.5746,163.1904,366.8096,4776.132
4129,3.585,163.4796,367.5204,4797.455
4130,3.5858,163.768,368.232,4797.455
4131,3.5926,164.0596,368.9404,4815.833
4132,3.5926,164.3512,369.6488,4815.833
4133,3.5926,164.6428,370.3572,4815.833
4134,3.598,164.9344,371.0656,4823.928
4135,3.5984,165.2256,371.7744,4823.928
4136,3.6084,165.5176,372.4824,4838.512
4137,3.6142,165.8038,373.1962,4838.512
4138,3.6192,166.085,373.915,4838.512
4139,3.6294,166.3716,374.6284,4861.1777
4140,3.632,166.6606,375.3394,4870.9263
4141,3.6326,166.9506,376.0494,4873.8687
4142,3.6454,167.2468,376.7532,4895.965
4143,3.6454,167.543,377.457,4895.965
4144,3.6456,167.839,378.161,4895.965
4145,3.6542,168.1382,378.8618,4916.264
4146,3.6542,168.4374,379.5626,4916.264
4147,3.6624,168.7354,380.2646,4933.548
4148,3.6716,169.0356,380.9644,4960.2695
4149,3.683,169.34,381.66,4994.2646
4150,3.6868,169.6406,382.3594,4994.2646
4151,3.6884,169.9396,383.0604,4994.2646
4152,3.6886,170.2384,383.7616,4994.2646
4153,3.6894,170.5364,384.4636,4994.2646
4154,3.7006,170.834,385.166,5009.955
4155,3.7036,171.1286,385.8714,5009.955
4156,3.7038,171.4258,386.5742,5017.2354
4157,3.7222,171.7242,387.2758,5060.892
4158,3.7258,172.021,387.979,5063.7983
4159,3.7258,172.3178,388.6822,5063.7983
4160,3.7266,172.6138,389.3862,5063.7983
4161,3.7468,172.9018,390.0982,5081.249
4162,3.7568,173.1932,390.8068,5116.089
4163,3.7644,173.4858,391.5142,5128.103
4164,3.7764,173.7824,392.2176,5142.808
4165,3.7764,174.079,392.921,5142.808
4166,3.7764,174.3756,393.6244,5142.808
4167,3.779,174.6704,394.3296,5144.452
4168,3.779,174.9652,395.0348,5144.452
4169,3.779,175.26,395.74,5144.452
4170,3.7842,175.555,396.445,5152.2974
4171,3.786,175.8482,397.1518,5152.2974
4172,3.786,176.1414,397.8586,5152.2974
4173,3.7958,176.4312,398.5688,5167.094
4174,3.7958,176.721,399.279,5167.094
4175,3.8018,177.0132,399.9868,5178.9834
4176,3.8018,177.3054,400.6946,5178.9834
4177,3.8164,177.5936,401.4064,5197.1543
4178,3.8242,177.8822,402.1178,5207.8145
4179,3.8252,178.171,402.829,5210.281
4180,3.8288,178.4588,403.5412,5214.7266
4181,3.8408,178.751,404.249,5238.5596
4182,3.8578,179.047,404.953,5271.7334
4183,3.859,179.3422,405.6578,5272.7734
4184,3.884,179.6378,406.3622,5314.9517
4185,3.8914,179.9348,407.0652,5326.3926
4186,3.8914,180.2318,407.7682,5326.3926
4187,3.8924,180.5294,408.4706,5329.3325
4188,3.9012,180.8274,409.1726,5348.2397
4189,3.9054,181.132,409.868,5363.9307
4190,3.906,181.436,410.564,5363.9307
4191,3.9078,181.7382,411.2618,5363.9307
4192,3.9088,182.0394,411.9606,5363.9307
4193,3.9088,182.3406,412.6594,5363.9307
4194,3.9104,182.6436,413.3564,5368.869
4195,3.9286,182.9492,414.0508,5391.6733
4196,3.9346,183.2546,414.7454,5397.706
4197,3.9408,183.5562,415.4438,5402.6357
4198,3.944,183.8546,416.1454,5402.6357
4199,3.9524,184.157,416.843,5431.701
4200,3.9524,184.4594,417.5406,5431.701
4201,3.9562,184.762,418.238,5437.7524
4202,3.9638,185.0658,418.9342,5452.5835
4203,3.9678,185.3708,419.6292,5460.141
4204,3.9952,185.68,420.32,5507.383
4205,4.0166,185.9826,421.0174,5537.8037
