ts,number_of_pods,time_in_station,time_in_pods,meters_traveled
3678,0.9922,23.3154,55.6846,447.026
3679,0.9926,23.5848,56.4152,447.026
3680,0.9966,23.861,57.139,461.831
3681,0.9972,24.1366,57.8634,461.831
3682,1.0008,24.4086,58.5914,461.831
3683,1.003,24.6798,59.3202,464.302
3684,1.003,24.9512,60.0488,464.713
3685,1.0124,25.2292,60.7708,492.4952
3686,1.0204,25.508,61.492,507.1168
3687,1.0278,25.7844,62.2156,513.4232
3688,1.028,26.0606,62.9394,513.4232
3689,1.028,26.3368,63.6632,513.4232
3690,1.0294,26.6156,64.3844,517.5832
3691,1.0386,26.9022,65.0978,549.9798
3692,1.0404,27.1894,65.8106,553.7894
3693,1.042,27.476,66.524,556.4694
3694,1.0424,27.7622,67.2378,556.4694
3695,1.0518,28.0518,67.9482,576.9564
3696,1.0574,28.3428,68.6572,586.9496
3697,1.0574,28.6338,69.3662,586.9496
3698,1.0588,28.9248,70.0752,589.6796
3699,1.0606,29.216,70.784,592.3408
3700,1.0646,29.511,71.489,610.2476
3701,1.0646,29.8076,72.1924,613.998
3702,1.0646,30.1042,72.8958,613.998
3703,1.0688,30.4016,73.5984,620.836
3704,1.0712,30.7008,74.2992,626.296
3705,1.0816,31.0008,74.9992,642.233
3706,1.0944,31.2938,75.7062,649.1872
3707,1.0972,31.584,76.416,649.1872
3708,1.1082,31.875,77.125,669.0388
3709,1.1118,32.1654,77.8346,673.3328
3710,1.1178,32.4612,78.5388,693.824
3711,1.1216,32.7578,79.2422,705.784
3712,1.1226,33.0534,79.9466,705.784
3713,1.1292,33.3448,80.6552,710.1952
3714,1.131,33.6388,81.3612,716.5884
3715,1.1328,33.9326,82.0674,718.9132
3716,1.1334,34.2282,82.7718,722.0332
3717,1.1352,34.525,83.475,725.9332
3718,1.137,34.8244,84.1756,731.7676
3719,1.1392,35.1276,84.8724,743.8504
3720,1.1402,35.4322,85.5678,747.3376
3721,1.141,35.7386,86.2614,752.4042
3722,1.1462,36.049,86.951,765.6494
3723,1.153,36.3582,87.6418,780.2094
3724,1.1612,36.6712,88.3288,793.7752
3725,1.1612,36.9848,89.0152,794.647
3726,1.1618,37.2978,89.7022,794.647
3727,1.168,37.6116,90.3884,805.827
3728,1.1694,37.9268,91.0732,810.9734
3729,1.1694,38.242,91.758,810.9734
3730,1.172,38.5574,92.4426,816.5764
3731,1.177,38.8746,93.1254,827.382
3732,1.1772,39.1916,93.8084,827.382
3733,1.1832,39.5098,94.4902,846.9786
3734,1.1848,39.8284,95.1716,849.5786
3735,1.1848,40.147,95.853,849.5786
3736,1.1878,40.4642,96.5358,852.8666
3737,1.1884,40.7808,97.2192,852.8666
3738,1.1924,41.0962,97.9038,858.6206
3739,1.1952,41.4126,98.5874,864.5346
3740,1.2006,41.7314,99.2686,875.7146
3741,1.2006,42.0502,99.9498,875.7146
3742,1.2052,42.3644,100.6356,875.7146
3743,1.2286,42.6802,101.3198,926.7628
3744,1.231,42.998,102.002,935.3428
3745,1.232,43.3166,102.6834,940.1668
3746,1.2322,43.635,103.365,940.1668
3747,1.233,43.9536,104.0464,942.5108
3748,1.24,44.2724,104.7276,955.7444
3749,1.241,44.5902,105.4098,955.7444
3750,1.2458,44.912,106.088,967.7112
3751,1.254,45.2322,106.7678,982.3208
3752,1.2554,45.551,107.449,982.3208
3753,1.2626,45.8666,108.1334,987.6248
3754,1.2654,46.18,108.82,989.0312
3755,1.2656,46.4932,109.5068,989.0312
3756,1.266,46.806,110.194,989.0312
3757,1.2666,47.1184,110.8816,989.4422
3758,1.2726,47.4338,111.5662,1002.5192
3759,1.2772,47.7456,112.2544,1003.8498
3760,1.2834,48.0578,112.9422,1015.9806
3761,1.2834,48.3708,113.6292,1017.8558
3762,1.2932,48.6786,114.3214,1026.3105
3763,1.3012,48.9836,115.0164,1035.9546
3764,1.307,49.2936,115.7064,1050.1476
3765,1.3156,49.6014,116.3986,1061.0638
3766,1.3202,49.909,117.091,1066.3394
3767,1.3208,50.216,117.784,1066.3394
3768,1.3224,50.524,118.476,1071.4094
3769,1.3224,50.832,119.168,1071.4094
3770,1.328,51.1464,119.8536,1088.8455
3771,1.3356,51.4588,120.5412,1101.2026
3772,1.339,51.7678,121.2322,1101.2026
3773,1.3526,52.075,121.925,1125.8114
3774,1.356,52.384,122.616,1135.369
3775,1.3568,52.6932,123.3068,1137.969
3776,1.3584,53.0066,123.9934,1148.831
3777,1.3602,53.3214,124.6786,1154.4941
3778,1.361,53.6364,125.3636,1155.9471
3779,1.364,53.949,126.051,1157.05
3780,1.367,54.259,126.741,1157.6312
3781,1.367,54.5694,127.4306,1158.6711
3782,1.3742,54.879,128.121,1167.6558
3783,1.3824,55.1918,128.8082,1192.3906
3784,1.3896,55.5028,129.4972,1200.0886
3785,1.3916,55.8126,130.1874,1201.251
3786,1.3928,56.1216,130.8784,1201.935
3787,1.4026,56.4282,131.5718,1218.0278
3788,1.4056,56.7346,132.2654,1224.6558
3789,1.4056,57.0412,132.9588,1225.1918
3790,1.418,57.3464,133.6536,1250.551
3791,1.4198,57.6502,134.3498,1251.7137
3792,1.4208,57.953,135.047,1251.7137
3793,1.421,58.2556,135.7444,1251.7137
3794,1.426,58.5564,136.4436,1257.5955
3795,1.4284,58.8576,137.1424,1262.7418
3796,1.4344,59.1572,137.8428,1271.7838
3797,1.4366,59.4582,138.5418,1276.669
3798,1.4366,59.7592,139.2408,1276.669
3799,1.4366,60.0602,139.9398,1276.669
3800,1.441,60.3624,140.6376,1284.1642
3801,1.4506,60.6606,141.3394,1293.055
3802,1.454,60.9554,142.0446,1293.055
3803,1.4618,61.2514,142.7486,1308.4565
3804,1.4618,61.5474,143.4526,1308.4565
3805,1.4674,61.8444,144.1556,1319.7726
3806,1.4734,62.143,144.857,1334.7152
3807,1.4802,62.4392,145.5608,1339.8324
3808,1.481,62.7354,146.2646,1341.3029
3809,1.4812,63.0314,146.9686,1341.3029
3810,1.487,63.3312,147.6688,1354.7094
3811,1.491,63.635,148.365,1369.1573
3812,1.4912,63.9386,149.0614,1369.1573
3813,1.4958,64.2438,149.7562,1378.166
3814,1.4958,64.549,150.451,1378.166
3815,1.4958,64.8542,151.1458,1378.166
3816,1.4964,65.1588,151.8412,1378.166
3817,1.4964,65.4634,152.5366,1378.166
3818,1.4964,65.768,153.232,1378.166
3819,1.5042,66.0734,153.9266,1393.9728
3820,1.5178,66.3836,154.6164,1427.1606
3821,1.5206,66.691,155.309,1427.1606
3822,1.5206,66.9984,156.0016,1427.1606
3823,1.5374,67.306,156.694,1449.7535
3824,1.5442,67.6152,157.3848,1460.7042
3825,1.5468,67.9264,158.0736,1468.791
3826,1.5542,68.2348,158.7652,1474.8668
3827,1.557,68.5404,159.4596,1474.8668
3828,1.5596,68.848,160.152,1484.2778
3829,1.5628,69.1542,160.8458,1486.8932
3830,1.5724,69.4598,161.5402,1499.159
3831,1.5804,69.7718,162.2282,1520.707
3832,1.5868,70.0774,162.9226,1520.707
3833,1.588,70.3818,163.6182,1520.707
3834,1.5924,70.6838,164.3162,1524.3492
3835,1.5932,70.9852,165.0148,1524.818
3836,1.5982,71.2846,165.7154,1529.7086
3837,1.6002,71.5846,166.4154,1533.0886
3838,1.6098,71.8846,167.1154,1546.5548
3839,1.6126,72.1828,167.8172,1548.5048
3840,1.6144,72.4826,168.5174,1554.754
3841,1.6148,72.7822,169.2178,1554.9684
3842,1.6158,73.084,169.916,1560.2983
3843,1.6238,73.3876,170.6124,1582.2388
3844,1.6302,73.6958,171.3042,1594.9648
3845,1.6404,73.996,172.004,1598.4022
3846,1.6408,74.2962,172.7038,1599.2242
3847,1.6492,74.5972,173.4028,1615.201
3848,1.6512,74.8982,174.1018,1618.877
3849,1.6512,75.1992,174.8008,1618.877
3850,1.6548,75.499,175.501,1623.8668
3851,1.6606,75.7968,176.2032,1629.3882
3852,1.6616,76.0936,176.9064,1629.3882
3853,1.6732,76.3934,177.6066,1653.104
3854,1.675,76.6938,178.3062,1656.5912
3855,1.6818,76.9904,179.0096,1660.9502
3856,1.6818,77.2884,179.7116,1662.9844
3857,1.6822,77.586,180.414,1662.9844
3858,1.6822,77.8836,181.1164,1662.9844
3859,1.6826,78.1816,181.8184,1664.6284
3860,1.685,78.4832,182.5168,1672.4283
3861,1.685,78.7848,183.2152,1672.4283
3862,1.6872,79.0878,183.9122,1677.7795
3863,1.6934,79.3896,184.6104,1684.5012
3864,1.6964,79.6926,185.3074,1692.7961
3865,1.7,79.9966,186.0034,1699.48
3866,1.709,80.304,186.696,1717.4972
3867,1.7128,80.6122,187.3878,1722.847
3868,1.7128,80.9208,188.0792,1723.4902
3869,1.7128,81.2294,188.7706,1723.4902
3870,1.7148,81.5394,189.4606,1728.5862
3871,1.7234,81.852,190.148,1750.5623
3872,1.7256,82.165,190.835,1755.0082
3873,1.7376,82.4744,191.5256,1767.2134
3874,1.7388,82.7832,192.2168,1768.0852
3875,1.7388,83.092,192.908,1768.0852
3876,1.7388,83.4008,193.5992,1768.0852
3877,1.7398,83.7098,194.2902,1770.1372
3878,1.74,84.02,194.98,1773.3892
3879,1.7442,84.3312,195.6688,1784.1448
3880,1.7446,84.6422,196.3578,1784.7262
3881,1.7446,84.9532,197.0468,1784.7262
3882,1.756,85.26,197.74,1797.9598
3883,1.7684,85.5622,198.4378,1810.8857
3884,1.7742,85.869,199.131,1824.4058
3885,1.7842,86.1784,199.8216,1842.1628
3886,1.7914,86.4832,200.5168,1845.2802
3887,1.7928,86.7866,201.2134,1845.2802
3888,1.8016,87.0914,201.9086,1860.896
3889,1.8048,87.395,202.605,1864.572
3890,1.8086,87.7038,203.2962,1881.114
3891,1.818,88.0084,203.9916,1893.6416
3892,1.8218,88.3122,204.6878,1898.3364
3893,1.8276,88.6164,205.3836,1912.8691
3894,1.8312,88.9232,206.0768,1924.2648
3895,1.8322,89.2316,206.7684,1931.0248
3896,1.8328,89.5394,207.4606,1931.0248
3897,1.8362,89.848,208.152,1938.1407
3898,1.8394,90.1556,208.8444,1941.058
3899,1.8404,90.4622,209.5378,1941.058
3900,1.8442,90.7656,210.2344,1941.9298
3901,1.8444,91.0688,210.9312,1941.9298
3902,1.8482,91.3716,211.6284,1946.3499
3903,1.8564,91.6706,212.3294,1957.331
3904,1.8586,91.9738,213.0262,1964.637
3905,1.8618,92.2738,213.7262,1964.637
3906,1.8642,92.5714,214.4286,1964.637
3907,1.8702,92.8666,215.1334,1971.397
3908,1.874,93.161,215.839,1976.373
3909,1.874,93.4554,216.5446,1976.373
3910,1.883,93.7496,217.2504,1995.781
3911,1.886,94.0446,217.9554,2001.9158
3912,1.8872,94.3396,218.6604,2003.4758
3913,1.8898,94.6354,219.3646,2006.6003
3914,1.8952,94.9292,220.0708,2012.8496
3915,1.8952,95.223,220.777,2012.8496
3916,1.8984,95.5146,221.4854,2014.9045
3917,1.902,95.8096,222.1904,2027.1382
3918,1.9056,96.1048,222.8952,2034.9471
3919,1.9062,96.3994,223.6006,2034.9471
3920,1.9126,96.6968,224.3032,2046.9072
3921,1.9126,96.9942,225.0058,2046.9072
3922,1.9158,97.2892,225.7108,2047.664
3923,1.9388,97.5776,226.4224,2080.6167
3924,1.9404,97.8644,227.1356,2080.6167
3925,1.9454,98.153,227.847,2090.8733
3926,1.947,98.4408,228.5592,2092.9534
3927,1.9492,98.7312,229.2688,2102.3135
3928,1.9536,99.022,229.978,2111.1357
3929,1.9552,99.3112,230.6888,2111.1357
3930,1.9564,99.6016,231.3984,2113.6318
3931,1.9596,99.8924,232.1076,2121.5322
3932,1.9612,100.1816,232.8184,2121.5322
3933,1.9628,100.47,233.53,2122.39
3934,1.9656,100.7556,234.2444,2122.39
3935,1.9728,101.0432,234.9568,2135.8777
3936,1.973,101.3306,235.6694,2135.8777
3937,1.9742,101.62,236.38,2140.0378
3938,1.9778,101.9148,237.0852,2153.1147
3939,1.9826,102.2102,237.7898,2161.9788
3940,1.9858,102.5066,238.4934,2171.8235
3941,1.9866,102.8028,239.1972,2172.6953
3942,1.9902,103.0978,239.9022,2177.1067
3943,1.9934,103.3928,240.6072,2181.6826
3944,1.997,103.6892,241.3108,2188.1826
3945,2.0106,103.986,242.014,2210.6035
3946,2.0176,104.2812,242.7188,2217.383
3947,2.0206,104.5774,243.4226,2223.195
3948,2.0246,104.8798,244.1202,2243.736
3949,2.0252,105.1828,244.8172,2245.4795
3950,2.0312,105.4842,245.5158,2251.8728
3951,2.0368,105.7872,246.2128,2265.385
3952,2.0432,106.0872,246.9128,2270.249
3953,2.0524,106.3848,247.6152,2282.7473
3954,2.0558,106.6852,248.3148,2294.2788
3955,2.059,106.9838,249.0162,2296.313
3956,2.059,107.2824,249.7176,2296.313
3957,2.0598,107.5814,250.4186,2297.873
3958,2.0608,107.8816,251.1184,2301.0696
3959,2.0608,108.1836,251.8164,2304.956
3960,2.068,108.4874,252.5126,2321.6953
3961,2.068,108.7912,253.2088,2321.6953
3962,2.0686,109.0956,253.9044,2323.2551
3963,2.072,109.403,254.597,2339.8953
3964,2.0822,109.7128,255.2872,2356.277
3965,2.085,110.0206,255.9794,2357.4395
3966,2.0864,110.327,256.673,2357.4395
3967,2.0924,110.6342,257.3658,2372.961
3968,2.0954,110.9394,258.0606,2375.5737
3969,2.0988,111.2428,258.7572,2377.8987
3970,2.1002,111.5474,259.4526,2382.9685
3971,2.1014,111.8508,260.1492,2382.9685
3972,2.1026,112.153,260.847,2382.9685
3973,2.1034,112.4544,261.5456,2382.9685
3974,2.1068,112.7528,262.2472,2383.7039
3975,2.1068,113.0512,262.9488,2383.7039
3976,2.113,113.3484,263.6516,2393.9788
3977,2.1148,113.6474,264.3526,2398.864
3978,2.1154,113.9488,265.0512,2404.714
3979,2.1154,114.2502,265.7498,2404.714
3980,2.1198,114.5564,266.4436,2416.674
3981,2.127,114.8616,267.1384,2428.0696
3982,2.1302,115.1636,267.8364,2428.0696
3983,2.1422,115.4642,268.5358,2446.0168
3984,2.1442,115.7654,269.2346,2451.087
3985,2.1508,116.0682,269.9318,2467.3557
3986,2.1608,116.3718,270.6282,2484.111
3987,2.166,116.6758,271.3242,2490.624
3988,2.1678,116.9782,272.0218,2491.4463
3989,2.1682,117.2802,272.7198,2491.4463
3990,2.1692,117.5822,273.4178,2492.486
3991,2.1744,117.8854,274.1146,2504.0447
3992,2.1754,118.1876,274.8124,2504.0447
3993,2.176,118.4892,275.5108,2504.0447
3994,2.1786,118.7926,276.2074,2510.4377
3995,2.1792,119.0954,276.9046,2510.4377
3996,2.1792,119.3982,277.6018,2510.4377
3997,2.18,119.704,278.296,2515.3777
3998,2.18,120.0098,278.9902,2515.3777
3999,2.1848,120.315,279.685,2522.3442
4000,2.2006,120.6206,280.3794,2548.6548
4001,2.2042,120.9256,281.0744,2552.986
4002,2.21,121.2288,281.7712,2558.414
4003,2.223,121.5326,282.4674,2576.509
4004,2.227,121.8378,283.1622,2584.569
4005,2.2294,122.1422,283.8578,2586.7102
4006,2.2318,122.4466,284.5534,2590.4268
4007,2.2326,122.7502,285.2498,2590.4268
4008,2.2338,123.054,285.946,2593.1567
4009,2.234,123.3576,286.6424,2593.1567
4010,2.2416,123.6608,287.3392,2604.0295
4011,2.256,123.9722,288.0278,2645.3484
4012,2.2628,124.278,288.722,2646.4836
4013,2.2664,124.5856,289.4144,2659.2756
4014,2.2694,124.8912,290.1088,2661.6196
4015,2.2722,125.196,290.804,2666.8196
4016,2.2734,125.4996,291.5004,2666.8196
4017,2.2772,125.8022,292.1978,2670.4597
4018,2.2926,126.1082,292.8918,2700.8682
4019,2.2936,126.4132,293.5868,2700.8682
4020,2.295,126.7186,294.2814,2703.4836
4021,2.2952,127.0246,294.9754,2705.301
4022,2.3,127.3296,295.6704,2710.501
4023,2.3062,127.6396,296.3604,2731.8638
4024,2.3104,127.9486,297.0514,2735.921
4025,2.3158,128.2532,297.7468,2737.3738
4026,2.3166,128.557,298.443,2737.3738
4027,2.3242,128.8616,299.1384,2749.984
4028,2.3258,129.1682,299.8318,2757.0054
4029,2.3258,129.4748,300.5252,2757.0054
4030,2.3326,129.7784,301.2216,2764.8145
4031,2.3374,130.0818,301.9182,2771.4983
4032,2.3386,130.384,302.616,2771.4983
4033,2.35,130.6884,303.3116,2796.134
4034,2.35,130.9928,304.0072,2796.134
4035,2.35,131.2972,304.7028,2796.134
4036,2.35,131.6016,305.3984,2796.134
4037,2.3512,131.9054,306.0946,2797.0059
4038,2.3608,132.204,306.796,2805.4458
4039,2.3616,132.5018,307.4982,2805.4458
4040,2.3654,132.7996,308.2004,2810.3857
4041,2.3656,133.0972,308.9028,2810.3857
4042,2.3704,133.39,309.61,2810.3857
4043,2.379,133.6834,310.3166,2828.934
4044,2.379,133.9768,311.0232,2828.934
4045,2.3836,134.271,311.729,2836.4922
4046,2.3878,134.5672,312.4328,2846.6477
4047,2.3896,134.8624,313.1376,2847.5781
4048,2.3952,135.1572,313.8428,2857.1357
4049,2.3956,135.4542,314.5458,2862.523
4050,2.4014,135.7564,315.2436,2876.9365
4051,2.4068,136.064,315.936,2899.1313
4052,2.4068,136.3716,316.6284,2899.1313
4053,2.4138,136.677,317.323,2906.1057
4054,2.4146,136.9826,318.0174,2907.5588
4055,2.4154,137.2896,318.7104,2911.3208
4056,2.4182,137.5962,319.4038,2915.7896
4057,2.4184,137.9086,320.0914,2927.7266
4058,2.4184,138.2212,320.7788,2928.308
4059,2.4206,138.535,321.465,2933.5889
4060,2.4402,138.8526,322.1474,2977.425
4061,2.4424,139.168,322.832,2977.425
4062,2.4534,139.4792,323.5208,2988.769
4063,2.4688,139.7846,324.2154,3003.207
4064,2.4726,140.0928,324.9072,3011.787
4065,2.473,140.4006,325.5994,3011.787
4066,2.481,140.7068,326.2932,3019.4607
4067,2.4812,141.0128,326.9872,3019.4607
4068,2.4912,141.3198,327.6802,3037.7046
4069,2.494,141.624,328.376,3037.7046
4070,2.5026,141.931,329.069,3057.734
4071,2.5106,142.238,329.762,3076.7898
4072,2.5174,142.5424,330.4576,3082.359
4073,2.5236,142.8456,331.1544,3089.8657
4074,2.5242,143.1482,331.8518,3089.8657
4075,2.526,143.4512,332.5488,3093.0625
4076,2.5284,143.7518,333.2482,3093.0625
4077,2.5346,144.0496,333.9504,3098.8623
4078,2.538,144.348,334.652,3104.1665
4079,2.5394,144.645,335.355,3104.1665
4080,2.5438,144.9402,336.0598,3108.9453
4081,2.5442,145.235,336.765,3108.9453
4082,2.5446,145.5296,337.4704,3109.205
4083,2.5492,145.8298,338.1702,3131.5964
4084,2.5554,146.1326,338.8674,3141.7104
4085,2.558,146.433,339.567,3142.001
4086,2.5602,146.7322,340.2678,3143.3928
4087,2.57,147.0302,340.9698,3161.5017
4088,2.5716,147.328,341.672,3165.2537
4089,2.5716,147.6258,342.3742,3165.2537
4090,2.5722,147.9244,343.0756,3167.0735
4091,2.577,148.2246,343.7754,3177.7644
4092,2.577,148.5248,344.4752,3177.7644
4093,2.579,148.8274,345.1726,3188.2705
4094,2.5834,149.1288,345.8712,3194.152
4095,2.5882,149.4278,346.5722,3200.036
4096,2.5944,149.725,347.275,3209.078
4097,2.599,150.0234,347.9766,3216.987
4098,2.599,150.3218,348.6782,3216.987
4099,2.599,150.6202,349.3798,3216.987
4100,2.602,150.921,350.079,3224.007
4101,2.602,151.2226,350.7774,3226.151
4102,2.603,151.5242,351.4758,3228.495
4103,2.6212,151.8282,352.1718,3265.1018
4104,2.629,152.1284,352.8716,3272.5593
4105,2.6316,152.4284,353.5716,3275.7405
4106,2.6322,152.7278,354.2722,3275.7405
4107,2.633,153.0264,354.9736,3275.7405
4108,2.6368,153.3256,355.6744,3284.007
4109,2.6376,153.624,356.376,3284.007
4110,2.6392,153.9232,357.0768,3286.706
4111,2.6422,154.2264,357.7736,3299.348
4112,2.6434,154.5284,358.4716,3299.348
4113,2.6458,154.8292,359.1708,3301.814
4114,2.6482,155.1276,359.8724,3301.814
4115,2.6552,155.428,360.572,3314.891
4116,2.6554,155.7282,361.2718,3314.891
4117,2.6556,156.0296,361.9704,3318.1726
4118,2.6606,156.335,362.665,3331.2495
4119,2.6684,156.6402,363.3598,3344.5728
4120,2.6734,156.9454,364.0546,3353.7627
4121,2.6734,157.2506,364.7494,3353.7627
4122,2.6738,157.5554,365.4446,3353.7627
4123,2.6886,157.8586,366.1414,3377.785
4124,2.6962,158.1632,366.8368,3389.4832
4125,2.7098,158.4694,367.5306,3414.4192
4126,2.718,158.7676,368.2324,3414.8303
4127,2.7186,159.0652,368.9348,3414.8303
4128,2.7198,159.3622,369.6378,3416
4129,2.7206,159.6584,370.3416,3416
4130,2.7256,159.957,371.043,3426.7527
4131,2.7338,160.255,371.745,3443.8416
4132,2.7378,160.549,372.451,3443.8416
4133,2.7414,160.8418,373.1582,3448.2527
4134,2.7462,161.138,373.862,3462.3992
4135,2.75,161.4336,374.5664,3470.7192
4136,2.75,161.7292,375.2708,3470.7192
4137,2.7518,162.026,375.974,3476.1792
4138,2.7544,162.3264,376.6736,3485.6792
4139,2.7556,162.6256,377.3744,3485.6792
4140,2.7594,162.9218,378.0782,3486.8416
4141,2.76,163.218,378.782,3487.8064
4142,2.7648,163.5136,379.4864,3493.804
4143,2.7648,163.8092,380.1908,3493.804
4144,2.7668,164.1056,380.8944,3496.3513
4145,2.7708,164.4022,381.5978,3504.0615
4146,2.7756,164.6978,382.3022,3510.9648
4147,2.7824,164.9934,383.0066,3523.3152
4148,2.7844,165.2902,383.7098,3529.1968
4149,2.7844,165.587,384.413,3529.1968
4150,2.79,165.8824,385.1176,3537.828
4151,2.7908,166.177,385.823,3537.828
4152,2.7922,166.4724,386.5276,3542.1184
4153,2.7948,166.7668,387.2332,3544.1985
4154,2.7972,167.0602,387.9398,3546.772
4155,2.7972,167.3536,388.6464,3546.772
4156,2.8002,167.6466,389.3534,3552.9375
4157,2.801,167.9398,390.0602,3554.2944
4158,2.8064,168.236,390.764,3570.9473
4159,2.8066,168.532,391.468,3570.9473
4160,2.814,168.8308,392.1692,3584.3296
4161,2.814,169.1296,392.8704,3584.3296
4162,2.8168,169.4256,393.5744,3584.3296
4163,2.824,169.7204,394.2796,3590.9143
4164,2.8266,170.0142,394.9858,3592.4768
4165,2.8416,170.3094,395.6906,3619.7312
4166,2.8464,170.6056,396.3944,3632.204
4167,2.8526,170.9004,397.0996,3637.7856
4168,2.8526,171.1952,397.8048,3637.7856
4169,2.8526,171.49,398.51,3637.7856
4170,2.8532,171.7876,399.2124,3641.652
4171,2.8634,172.086,399.914,3662.98
4172,2.8652,172.3826,400.6174,3662.98
4173,2.8688,172.6756,401.3244,3662.98
4174,2.869,172.9684,402.0316,3662.98
4175,2.8766,173.2634,402.7366,3677.096
4176,2.8772,173.5592,403.4408,3679.1304
4177,2.8772,173.855,404.145,3679.1304
4178,2.8774,174.1506,404.8494,3679.1304
4179,2.8784,174.4462,405.5538,3680.4304
4180,2.886,174.7428,406.2572,3699.172
4181,2.886,175.0394,406.9606,3699.172
4182,2.9002,175.3358,407.6642,3721.9385
4183,2.92,175.6332,408.3668,3754.3608
4184,2.9246,175.937,409.063,3774.3816
4185,2.932,176.2416,409.7584,3787.6233
4186,2.9346,176.545,410.455,3790.0168
4187,2.9374,176.8458,411.1542,3790.3071
4188,2.9428,177.148,411.852,3804.1975
4189,2.9428,177.4502,412.5498,3804.1975
4190,2.9498,177.7538,413.2462,3819.0984
4191,2.9598,178.0668,413.9332,3852.4
4192,2.9698,178.372,414.628,3855.928
4193,2.9768,178.6796,415.3204,3876.545
4194,2.9814,178.9848,416.0152,3880.233
4195,2.9838,179.2894,416.7106,3882.848
4196,2.9842,179.5936,417.4064,3882.848
4197,2.9862,179.8976,418.1024,3885.188
4198,2.9926,180.198,418.802,3889.5105
4199,2.994,180.5002,419.4998,3895.772
4200,2.9986,180.801,420.199,3901.2688
4201,2.999,181.1014,420.8986,3901.2688
4202,2.9994,181.4018,421.5982,3901.7888
4203,3.0058,181.7028,422.2972,3914.4304
4204,3.0124,182.008,422.992,3929.308
4205,3.0216,182.3122,423.6878,3939.1145
4206,3.023,182.6182,424.3818,3945.9072
4207,3.039,182.9218,425.0782,3970.5408
4208,3.0418,183.2264,425.7736,3977.371
4209,3.0418,183.531,426.469,3977.371
4210,3.0418,183.8356,427.1644,3977.371
