ts,utilization,time_in_station,time_in_queue,time_driving,meters_traveled
3599,0.26873058,0.30882353,0.007352941,0.6838235,52.308823
3600,0.2692724,0.6102941,0.014705882,1.375,62.992645
3601,0.2705108,0.9264706,0.022058824,2.0514705,87.661766
3602,0.2696594,1.242647,0.029411765,2.7279413,114.69118
3603,0.269195,1.5661764,0.036764707,3.3970587,127.26471
3604,0.2697368,1.8897059,0.04411765,4.0661764,142.375
3605,0.2688854,2.2058823,0.05147059,4.742647,156.71324
3606,0.26826623,2.5,0.05882353,5.4411764,156.71324
3607,0.26958203,2.7941177,0.066176474,6.1397057,176.99265
3608,0.27012378,3.110294,0.073529415,6.8161764,210.93382
3609,0.26795664,3.4264705,0.080882356,7.492647,210.93382
3610,0.26803404,3.7426472,0.09558824,8.161765,210.93382
3611,0.2689628,4.0514708,0.11029412,8.838235,210.93382
3612,0.26927242,4.352941,0.125,9.5220585,210.93382
3613,0.27136222,4.6617646,0.13970588,10.198529,230.05147
3614,0.27198142,4.970588,0.15441176,10.875,239.61029
3615,0.2739938,5.279412,0.16911764,11.551471,239.61029
3616,0.27569658,5.595588,0.18382353,12.220589,269.05884
3617,0.2746904,5.9191175,0.1985294,12.882353,282.57352
3618,0.2743034,6.242647,0.21323529,13.544118,292.13235
3619,0.27314243,6.5661764,0.22794117,14.205882,292.13235
3620,0.2736068,6.897059,0.24264705,14.860294,311.83823
3621,0.27430338,7.220588,0.25735295,15.5220585,321.81616
3622,0.27267802,7.5514708,0.2720588,16.17647,331.375
3623,0.27151704,7.8602943,0.2867647,16.852942,331.375
3624,0.27151704,8.183824,0.30147058,17.514706,364.59558
3625,0.2715944,8.5,0.31617647,18.183823,364.59558
3626,0.272291,8.823529,0.33088234,18.845589,371.28677
3627,0.2714396,9.139706,0.34558824,19.514706,371.28677
3628,0.2714396,9.448529,0.3602941,20.191177,371.28677
3629,0.273452,9.742647,0.375,20.882353,386.39706
3630,0.2746904,10.051471,0.3897059,21.558823,409.47058
3631,0.2740712,10.3529415,0.40441176,22.242647,409.47058
3632,0.2741486,10.661765,0.4117647,22.92647,424.05884
3633,0.2735294,10.9779415,0.41911766,23.602942,431.70587
3634,0.2737616,11.286765,0.42647058,24.286764,445.22058
3635,0.2735294,11.6029415,0.43382353,24.963236,459.55884
3636,0.2729876,11.911765,0.44117647,25.647058,459.55884
3637,0.2729876,12.213235,0.44852942,26.338236,484.58087
3638,0.27190402,12.5220585,0.45588234,27.022058,517.21326
3639,0.26842105,12.838235,0.4632353,27.69853,536.3309
3640,0.26818886,13.139706,0.47058824,28.389706,547.0147
3641,0.26764706,13.411765,0.4779412,29.110294,547.0147
3642,0.26764706,13.683824,0.4852941,29.830883,557.69855
3643,0.26780188,13.948529,0.49264705,30.558823,579.07355
3644,0.27020127,14.213235,0.5,31.286764,599.31616
3645,0.26873067,14.470589,0.50735295,32.02206,599.31616
3646,0.26873067,14.720589,0.5147059,32.764706,599.31616
3647,0.26950467,14.970589,0.52205884,33.507355,606.27203
3648,0.27236846,15.25,0.5294118,34.22059,657.5
3649,0.27012387,15.536765,0.5367647,34.92647,677.7427
3650,0.26927248,15.801471,0.5441176,35.65441,677.7427
3651,0.26927248,16.07353,0.5514706,36.375,692.85297
3652,0.2683437,16.360294,0.5588235,37.080883,717.05145
3653,0.26818886,16.647058,0.5661765,37.786766,717.05145
3654,0.26818886,16.933823,0.5735294,38.492645,717.05145
3655,0.2683437,17.213236,0.5808824,39.205883,717.05145
3656,0.26919505,17.492647,0.5882353,39.919117,736.1691
3657,0.26880807,17.772058,0.5955882,40.632355,736.1691
3658,0.26919505,18.044117,0.60294116,41.35294,744.05145
3659,0.26942724,18.316177,0.6102941,42.07353,752.60297
3660,0.27128482,18.588236,0.61764705,42.794117,767.71326
3661,0.27252322,18.882353,0.625,43.492645,800.3456
3662,0.26803407,19.191177,0.63235295,44.17647,844.1397
3663,0.2663313,19.492647,0.6397059,44.867645,844.1397
3664,0.26640868,19.786764,0.64705884,45.566177,844.1397
3665,0.2681115,20.088236,0.6544118,46.257355,854.82355
3666,0.26795667,20.375,0.6617647,46.963234,854.82355
3667,0.27043346,20.67647,0.6691176,47.65441,885.21326
3668,0.2693499,20.977942,0.6764706,48.34559,900.32355
3669,0.26764712,21.279411,0.6838235,49.036766,900.32355
3670,0.2678019,21.588236,0.6911765,49.72059,909.8823
3671,0.2672601,21.897058,0.6985294,50.40441,919.44116
3672,0.2670279,22.19853,0.7058824,51.09559,949.6691
3673,0.26865327,22.514706,0.7132353,51.77206,973.8677
3674,0.26679572,22.82353,0.7205882,52.455883,973.8677
3675,0.2677245,23.132353,0.72794116,53.139706,984.55145
3676,0.26710534,23.441177,0.7352941,53.82353,998.06616
3677,0.26710534,23.742647,0.74264705,54.514706,998.06616
3678,0.26710534,24.044117,0.75,55.205883,998.06616
3679,0.2671827,24.330883,0.75735295,55.911766,998.06616
3680,0.2674149,24.610294,0.7647059,56.625,1007.625
3681,0.26865327,24.889706,0.77205884,57.338234,1014.31616
3682,0.26772454,25.17647,0.7794118,58.044117,1043.5809
3683,0.26741493,25.463236,0.7867647,58.75,1043.5809
3684,0.26826632,25.757353,0.7941176,59.44853,1070.6104
3685,0.2681115,26.044117,0.8014706,60.15441,1070.6104
3686,0.2695047,26.316177,0.8088235,60.875,1070.6104
3687,0.2697369,26.588236,0.8161765,61.59559,1070.6104
3688,0.2697369,26.860294,0.8235294,62.316177,1070.6104
3689,0.27159446,27.139706,0.8308824,63.02941,1100.0588
3690,0.27151704,27.389706,0.8382353,63.77206,1100.0588
3691,0.27159443,27.625,0.8455882,64.52941,1100.0588
3692,0.27167186,27.860294,0.85294116,65.286766,1100.0588
3693,0.27267802,28.095589,0.8602941,66.04412,1108.6104
3694,0.27159446,28.338236,0.86764705,66.79412,1143.4927
3695,0.2685759,28.588236,0.875,67.536766,1162.6104
3696,0.2683437,28.838236,0.88235295,68.27941,1162.6104
3697,0.2683437,29.088236,0.8897059,69.02206,1162.6104
3698,0.2685759,29.338236,0.89705884,69.76471,1176.125
3699,0.26873067,29.595589,0.9044118,70.5,1195.2427
3700,0.26455113,29.845589,0.9117647,71.242645,1195.2427
3701,0.26470593,30.088236,0.9191176,71.992645,1195.2427
3702,0.26509297,30.330883,0.9264706,72.742645,1205.9265
3703,0.26517034,30.558823,0.9338235,73.507355,1221.0367
3704,0.26578954,30.772058,0.9411765,74.286766,1231.7206
3705,0.26602176,30.985294,0.9558824,75.05882,1231.7206
3706,0.26625395,31.19853,0.9705882,75.83088,1231.7206
3707,0.26633134,31.404411,0.99264705,76.60294,1231.7206
3708,0.2696595,31.639706,1.0147059,77.34559,1281.0294
3709,0.26671833,31.860294,1.0367647,78.10294,1281.0294
3710,0.26702794,32.07353,1.0588236,78.867645,1281.0294
3711,0.27035606,32.294117,1.0808823,79.625,1290.5883
3712,0.27043346,32.514706,1.1029412,80.382355,1305.1765
3713,0.27260062,32.735294,1.125,81.13971,1311.8677
3714,0.27252322,32.94853,1.1470588,81.90441,1311.8677
3715,0.27291024,33.15441,1.1691177,82.67647,1321.4265
3716,0.27182662,33.360294,1.1911764,83.44853,1321.4265
3717,0.275774,33.57353,1.2132353,84.213234,1342.7941
3718,0.2750774,33.77941,1.2352941,84.98529,1342.7941
3719,0.276548,34,1.257353,85.742645,1370.6471
3720,0.27538705,34.22794,1.2794118,86.492645,1383.9265
3721,0.2759288,34.463234,1.2941177,87.242645,1394.6104
3722,0.2756966,34.705883,1.3014706,87.992645,1425.3604
3723,0.2756966,34.955883,1.3088236,88.73529,1445.6029
3724,0.27538702,35.205883,1.3161764,89.47794,1479.8309
3725,0.27414864,35.47794,1.3235294,90.19853,1538.1471
3726,0.27198142,35.735294,1.3308823,90.93382,1538.1471
3727,0.275387,36.014706,1.3308823,91.65441,1591.9854
3728,0.2746904,36.30147,1.3308823,92.367645,1602.6691
3729,0.2743808,36.59559,1.3308823,93.07353,1619.9044
3730,0.2751548,36.90441,1.3382353,93.757355,1637.1104
3731,0.2753096,37.205883,1.3455882,94.44853,1647.7941
3732,0.27600616,37.514706,1.3529412,95.132355,1657.3529
3733,0.2760836,37.82353,1.3602941,95.81618,1657.3529
3734,0.27647057,38.139706,1.367647,96.492645,1666.9117
3735,0.27647057,38.463234,1.367647,97.16912,1693.8971
3736,0.27561918,38.764706,1.367647,97.867645,1693.8971
3737,0.27600616,39.066177,1.367647,98.56618,1703.4559
3738,0.27530956,39.375,1.367647,99.257355,1720.6912
3739,0.27438077,39.683823,1.367647,99.94853,1720.6912
3740,0.27894732,39.992645,1.375,100.632355,1735.0294
3741,0.27871513,40.30147,1.382353,101.31618,1741.7206
3742,0.27801853,40.617645,1.3897059,101.992645,1755.2354
3743,0.27739933,40.933823,1.3970588,102.66912,1755.2354
3744,0.27755415,41.242645,1.4117647,103.34559,1755.2354
3745,0.27755415,41.544117,1.4264706,104.02941,1755.2354
3746,0.27763152,41.84559,1.4411764,104.713234,1764.7941
3747,0.27910215,42.161766,1.4558823,105.382355,1804.5809
3748,0.27825075,42.492645,1.4705882,106.036766,1828.4779
3749,0.2774768,42.838234,1.4779412,106.68382,1864.8309
3750,0.2767802,43.15441,1.4852941,107.36029,1864.8309
3751,0.2767802,43.47059,1.492647,108.036766,1864.8309
3752,0.27693498,43.794117,1.5,108.70588,1877.4044
3753,0.27693498,44.110294,1.507353,109.382355,1877.4044
3754,0.2771672,44.42647,1.5147059,110.05882,1891.7427
3755,0.27678022,44.735294,1.5220588,110.742645,1891.7427
3756,0.27678022,45.044117,1.5294118,111.42647,1891.7427
3757,0.2768576,45.35294,1.5367647,112.11029,1902.4265
3758,0.27708983,45.669117,1.5441177,112.786766,1913.1104
3759,0.2764706,45.97794,1.5514706,113.47059,1932.2279
3760,0.2756966,46.286766,1.5588236,114.15441,1932.2279
3761,0.2789474,46.588234,1.5661764,114.84559,1941.0441
3762,0.2773994,46.882355,1.5735294,115.54412,1941.0441
3763,0.28204334,47.191177,1.5808823,116.22794,1977.5221
3764,0.2813468,47.492645,1.5882353,116.91912,1988.2059
3765,0.28150156,47.786766,1.6029412,117.61029,2003.3162
3766,0.28126937,48.066177,1.617647,118.31618,2003.3162
3767,0.28428796,48.34559,1.6397059,119.01471,2038.8823
3768,0.27732202,48.639706,1.6544118,119.70588,2067.5073
3769,0.27654803,48.919117,1.6691177,120.411766,2078.1912
3770,0.27639323,49.191177,1.6838236,121.125,2078.1912
3771,0.27801865,49.455883,1.6985294,121.84559,2078.1912
3772,0.28088242,49.72059,1.7205882,122.55882,2101.6838
3773,0.28018582,49.97794,1.742647,123.27941,2101.6838
3774,0.28018582,50.235294,1.7647059,124,2115.1985
3775,0.2811146,50.514706,1.7867647,124.69853,2145.397
3776,0.2797214,50.786766,1.8088236,125.40441,2145.397
3777,0.28088242,51.07353,1.8308823,126.09559,2194.2646
3778,0.2799536,51.367645,1.8529412,126.77941,2207.7793
3779,0.2799536,51.65441,1.875,127.47059,2207.7793
3780,0.28250778,51.963234,1.8970588,128.13971,2258.9558
3781,0.27995357,52.294117,1.9117647,128.79411,2289.8823
3782,0.28227556,52.64706,1.9264706,129.42647,2341.1104
3783,0.28188857,53.007355,1.9411764,130.05147,2375.3381
3784,0.28003094,53.367645,1.9558823,130.67647,2387.9119
3785,0.27995354,53.72794,1.9705882,131.30147,2387.9119
3786,0.2805727,54.10294,1.9852941,131.91176,2411.8088
3787,0.28041792,54.485294,1.992647,132.52206,2425.0881
